   0.0000000000000000      -0.75000000000000000      -0.75000000000000000      -0.25000000000000011      -0.25000000000000011      -0.25000000000000011     
  0.14999999999999999      -0.75857705076435089      -0.75832962083033018      -0.30666744146805258      -0.30642001153403164      -0.25024742993402083     
  0.29999999999999999      -0.78583169910070283      -0.78214534016037374      -0.36874762349199874      -0.36506126455166910      -0.25368635894032965     
  0.44999999000000002      -0.83506938310099466      -0.81863487125000645      -0.43430298480946616      -0.41786847295847784      -0.26643451185098815     
  0.59999999999999998      -0.90784645221218652      -0.86465963470375795      -0.50216327460695698      -0.45897645709852841      -0.29318681750842879     
  0.75000000000000000       -1.0014538916715117      -0.91757622131580818      -0.57160714348156383      -0.48772947312586057      -0.33387767035570359     
  0.89999998999999997       -1.1106682640930547      -0.97542929942496392      -0.64217566895124556      -0.50693670428315418      -0.38523896466809138     
   1.0499999900000001       -1.2306323905884973       -1.0368479150000958      -0.71356692502544894      -0.51978244943704766      -0.44378447558840162     
   1.2000000000000000       -1.3578798956843741       -1.1008842360350928      -0.78557583486685711      -0.52858017521757517      -0.50699565964928195     
   1.3500000000000001       -1.4901471272325175       -1.1668793882044628      -0.85805900874022911      -0.57326773902805517      -0.53479126971217417     
   1.5000000000000000       -1.6259728892816034       -1.2343687784736008      -0.93091358156140447      -0.64160411080800306      -0.53930947075340119     
   1.6499999999999999       -1.7643964254315792       -1.3030189234093290       -1.0040640347465082      -0.71137750202224970      -0.54268653272425826     
   1.7999999900000001       -1.9047682337410443       -1.3725859656925332       -1.0774537837987161      -0.78218226804851132      -0.57731444994232861     
   1.9500000000000000       -2.0466363984897051       -1.4428883601320537       -1.1510396793438600      -0.85374803835765145      -0.64559671914584493     
   2.0999999900000001       -2.1896777744325084       -1.5137885941590306       -1.2247882368259477      -0.92588918027347855      -0.71488953760656071     
   2.2500000000000000       -2.3336557036282755       -1.5851809147346982       -1.2986731533805391      -0.99847478889357633      -0.78498255024773611     
   2.3999999999999999       -2.4783929729558243       -1.6569827577628338       -1.3726734393163964       -1.0714102151929905      -0.85571953363942810     
   2.5499999999999998       -2.6237543968162917       -1.7291288476459974       -1.4467721889549894       -1.1446255491702948      -0.92698220786130303     
   2.7000000000000002       -2.7696350588818786       -1.8015669362581299       -1.5209556230389536       -1.2180681226237478      -0.99867943584292407     
   2.8499999900000001       -2.9159522983735306       -1.8742547393336548       -1.5952123999743011       -1.2916975590398756       -1.0707398983992287     
   3.0000000000000000       -3.0626401556710725       -1.9471577133214595       -1.6695331250434826       -1.3654824423496144       -1.1431070306275910     
