0.000000000000000000e+00 5.140000000000000000e+02
1.000000000000000000e+00 5.210000000000000000e+02
2.000000000000000000e+00 5.320000000000000000e+02
3.000000000000000000e+00 5.400000000000000000e+02
4.000000000000000000e+00 5.430000000000000000e+02
5.000000000000000000e+00 5.420000000000000000e+02
6.000000000000000000e+00 5.440000000000000000e+02
7.000000000000000000e+00 5.520000000000000000e+02
8.000000000000000000e+00 5.620000000000000000e+02
9.000000000000000000e+00 5.710000000000000000e+02
1.000000000000000000e+01 5.730000000000000000e+02
1.100000000000000000e+01 5.730000000000000000e+02
1.200000000000000000e+01 5.750000000000000000e+02
1.300000000000000000e+01 5.830000000000000000e+02
1.400000000000000000e+01 5.930000000000000000e+02
1.500000000000000000e+01 6.010000000000000000e+02
1.600000000000000000e+01 6.040000000000000000e+02
1.700000000000000000e+01 6.040000000000000000e+02
1.800000000000000000e+01 6.060000000000000000e+02
1.900000000000000000e+01 6.130000000000000000e+02
2.000000000000000000e+01 6.240000000000000000e+02
2.100000000000000000e+01 6.320000000000000000e+02
2.200000000000000000e+01 6.350000000000000000e+02
2.300000000000000000e+01 6.350000000000000000e+02
2.400000000000000000e+01 6.370000000000000000e+02
2.500000000000000000e+01 6.440000000000000000e+02
2.600000000000000000e+01 6.540000000000000000e+02
2.700000000000000000e+01 6.630000000000000000e+02
2.800000000000000000e+01 6.650000000000000000e+02
2.900000000000000000e+01 6.650000000000000000e+02
3.000000000000000000e+01 6.670000000000000000e+02
3.100000000000000000e+01 6.750000000000000000e+02
3.200000000000000000e+01 6.850000000000000000e+02
3.300000000000000000e+01 6.930000000000000000e+02
3.400000000000000000e+01 6.960000000000000000e+02
3.500000000000000000e+01 6.960000000000000000e+02
3.600000000000000000e+01 6.980000000000000000e+02
3.700000000000000000e+01 7.050000000000000000e+02
3.800000000000000000e+01 7.160000000000000000e+02
3.900000000000000000e+01 7.240000000000000000e+02
4.000000000000000000e+01 7.270000000000000000e+02
4.100000000000000000e+01 7.270000000000000000e+02
4.200000000000000000e+01 7.290000000000000000e+02
4.300000000000000000e+01 7.360000000000000000e+02
4.400000000000000000e+01 7.470000000000000000e+02
4.500000000000000000e+01 7.550000000000000000e+02
4.600000000000000000e+01 7.580000000000000000e+02
4.700000000000000000e+01 7.570000000000000000e+02
4.800000000000000000e+01 7.590000000000000000e+02
4.900000000000000000e+01 7.670000000000000000e+02
5.000000000000000000e+01 7.770000000000000000e+02
5.100000000000000000e+01 7.850000000000000000e+02
5.200000000000000000e+01 7.880000000000000000e+02
5.300000000000000000e+01 7.880000000000000000e+02
5.400000000000000000e+01 7.900000000000000000e+02
5.500000000000000000e+01 7.970000000000000000e+02
5.600000000000000000e+01 8.080000000000000000e+02
5.700000000000000000e+01 8.160000000000000000e+02
5.800000000000000000e+01 8.190000000000000000e+02
5.900000000000000000e+01 8.190000000000000000e+02
6.000000000000000000e+01 8.210000000000000000e+02
6.100000000000000000e+01 8.280000000000000000e+02
6.200000000000000000e+01 8.390000000000000000e+02
6.300000000000000000e+01 8.470000000000000000e+02
6.400000000000000000e+01 8.500000000000000000e+02
6.500000000000000000e+01 8.490000000000000000e+02
6.600000000000000000e+01 8.510000000000000000e+02
6.700000000000000000e+01 8.590000000000000000e+02
6.800000000000000000e+01 8.690000000000000000e+02
6.900000000000000000e+01 8.770000000000000000e+02
7.000000000000000000e+01 8.800000000000000000e+02
7.100000000000000000e+01 8.800000000000000000e+02
7.200000000000000000e+01 8.820000000000000000e+02
7.300000000000000000e+01 8.900000000000000000e+02
7.400000000000000000e+01 9.000000000000000000e+02
7.500000000000000000e+01 9.080000000000000000e+02
7.600000000000000000e+01 9.110000000000000000e+02
7.700000000000000000e+01 9.110000000000000000e+02
7.800000000000000000e+01 9.130000000000000000e+02
7.900000000000000000e+01 9.200000000000000000e+02
8.000000000000000000e+01 9.310000000000000000e+02
8.100000000000000000e+01 9.390000000000000000e+02
8.200000000000000000e+01 9.420000000000000000e+02
8.300000000000000000e+01 9.410000000000000000e+02
8.400000000000000000e+01 9.430000000000000000e+02
8.500000000000000000e+01 9.510000000000000000e+02
8.600000000000000000e+01 9.610000000000000000e+02
8.700000000000000000e+01 9.700000000000000000e+02
8.800000000000000000e+01 9.720000000000000000e+02
8.900000000000000000e+01 9.720000000000000000e+02
9.000000000000000000e+01 9.740000000000000000e+02
9.100000000000000000e+01 9.820000000000000000e+02
9.200000000000000000e+01 9.920000000000000000e+02
9.300000000000000000e+01 9.980000000000000000e+02
9.400000000000000000e+01 1.002000000000000000e+03
9.500000000000000000e+01 1.001000000000000000e+03
9.600000000000000000e+01 1.003000000000000000e+03
9.700000000000000000e+01 1.013000000000000000e+03
9.800000000000000000e+01 1.001000000000000000e+03
