  -10.000000000000000       -8.4259316285434333E-007   1.7746467461356376E-006  -7.2036472272927075E-007   8.9320253196751073E-007   1.4364334049705572E-006  -1.2225759946507181E-007   1.8740809397773543E-006   1.2956128442936847E-006   1.0171851091822619E-006   2.3370371156542668E-006   1.7162653101749029E-006   2.1612839753939380E-006   2.7355939558803322E-006   2.6082689354997661E-006   3.1205548659727012E-006   3.4106073147683555E-006   3.6635034367958458E-006   4.0160229318369300E-006   4.3567078976836677E-006   4.6615753548176499E-006   4.9954778869682293E-006   5.3234315057677752E-006   5.6162615562233844E-006   5.9355977178521021E-006   6.1845304111183349E-006   6.4705118127229200E-006   6.6870071194544643E-006   6.9784313064846924E-006   7.1045140952307372E-006   7.3218334191229046E-006   7.4648194410711175E-006   7.5169464737846103E-006   7.6740745605177107E-006   7.6821541073892917E-006   7.6472262273838039E-006   7.6884647021501377E-006   7.5915645564049174E-006   7.4983015009164886E-006   7.4567511567941685E-006   7.1654055262307106E-006   7.2475593525096333E-006   6.7278035320742999E-006   6.9894662566596321E-006   6.2201940255395126E-006   6.8315682367217453E-006   5.4342218527012252E-006   7.2046306782918072E-006   4.0150948228847293E-006   8.3148494611470536E-006   3.1871383886725851E-006   5.7426912016968903E-006   1.1368156578459918E-005  -6.5689323961914228E-006   1.5605572177014862E-005   1.3268751136055208E-005  -1.7924850174105700E-005   1.4123299879643914E-005   3.0500035961792524E-005  -9.1000661507851950E-006  -2.0619576461898765E-005   1.4263390737968218E-005   3.6929949974067744E-005   1.2232447650040294E-005  -2.4227259899755814E-005  -2.1546412295954766E-005   9.2969522637220306E-006   3.5079663383651567E-005   2.3562615869913880E-005  -5.1678370051521493E-006  -2.3063224277535819E-005  -1.3334625985082815E-005   4.8124386324038537E-006   1.1580493988082831E-005   1.1503633550326786E-005   1.7947719768386412E-005  -1.3507849440916941E-006  -2.0080143480284285E-005  -2.7800857157825066E-006  -8.1717025475453216E-006  -3.0681715894756961E-006   1.4284399702822165E-005  -3.5359655808443756E-006  -1.0385157177304297E-005   6.7412613558684576E-006  -7.2641189776971422E-006  -1.3928795343819903E-005   7.7056671975611916E-007   6.2583636446912635E-006   3.5454539034839052E-006  -3.7831820562485904E-006  -4.1952870268950864E-007   1.6215154460077398E-005   1.1888618727755857E-005   1.8845480760717003E-005   2.4770139909732774E-005   5.0656827625627005E-005   7.0532430758246640E-005   8.8842137331644091E-005   1.3799460831830191E-004   1.8906609642208413E-004   0.0000000000000000     
  -9.9799799799799800       -1.2122307957525100E-006   1.5703091724729324E-006  -8.3318013550810072E-007   5.5581211145783976E-007   1.2669243634106685E-006  -3.1352205782131005E-007   1.5910635975746535E-006   1.1045077408052273E-006   8.0563860182503520E-007   2.0762035660057494E-006   1.5226835351861414E-006   1.9435542490378135E-006   2.4812865042524324E-006   2.4219393371073203E-006   2.8796488190387870E-006   3.1701728896613671E-006   3.4615337791456029E-006   3.7544908338344874E-006   4.1355742299198552E-006   4.4362288995720122E-006   4.7471126847536913E-006   5.1110521182466207E-006   5.3863340630591390E-006   5.7236106530751531E-006   5.9731466090404310E-006   6.2779369771796390E-006   6.5000952042236554E-006   6.7932314103564931E-006   6.9712175792481745E-006   7.1875971582042913E-006   7.3862409535739693E-006   7.4946563032081626E-006   7.7051954527231031E-006   7.7782852675929652E-006   7.8258834697806213E-006   7.9351402113996766E-006   7.9153812976655026E-006   7.9248362553744206E-006   7.9441013436756123E-006   7.7474121748455617E-006   7.9076080744700869E-006   7.4321698692098402E-006   7.7588708525932874E-006   6.9938633905521406E-006   7.6089322551236278E-006   6.1642134332352152E-006   7.8285663835022834E-006   4.6951228478697933E-006   8.3921558930362580E-006   4.0143371470970480E-006   5.0858732576024562E-006   1.1469294072218699E-005  -5.7890924392822114E-006   1.2540009202767366E-005   1.4671953766538513E-005  -1.7235479819115640E-005   9.6716947477672261E-006   3.1231436190576070E-005  -7.7867750590575914E-006  -2.0683653624177100E-005   1.3617430477439291E-005   3.3934093582068002E-005   1.5749004124710913E-005  -2.1511603547929338E-005  -1.9909197340207979E-005   1.4308137090091811E-005   3.3304538193564271E-005   1.9551664702879926E-005  -2.0482872262963467E-006  -1.4287148805702156E-005  -8.3694558627833999E-006   3.8879267904367688E-006   7.4077136693863950E-006   7.3429129730718563E-006   1.3288160734573462E-005   1.7585141903011234E-006  -1.8735942194443768E-005  -5.7294835870117490E-006  -6.8704330099683299E-006  -1.2730319771983254E-005   3.5534463565854528E-008  -2.3607896918247571E-006  -4.8067270608125676E-006   1.1951732305732961E-006  -1.3082081187627821E-005  -1.7027631653095366E-005  -6.3081646906388539E-006   9.9092147798724654E-007   1.8447901807018609E-006  -6.9332768423573842E-006  -1.2875001268463607E-005   2.4367332241146384E-006   3.8549504909566739E-006   1.0406246929468296E-005   1.2270166590822615E-005   2.8091496558426484E-005   5.7874792969965023E-005   7.2391248965868516E-005   1.2152165751574779E-004   1.7310375384985664E-004   0.0000000000000000     
  -9.9599599599599600       -1.5814708860962374E-006   1.3670904652363430E-006  -9.4578388943805306E-007   2.2303838400469990E-007   1.1047308467113445E-006  -4.9947164881065882E-007   1.3485532751997900E-006   9.2069674296771626E-007   6.3799229138231410E-007   1.8905938990638461E-006   1.3408243759305321E-006   1.8351160558218690E-006   2.3270404149090872E-006   2.3047578603088959E-006   2.8302806844625626E-006   3.0740439342351182E-006   3.4497950770676168E-006   3.7510284175546205E-006   4.1402007790830018E-006   4.5177775906650060E-006   4.8118708018570278E-006   5.2504357724146255E-006   5.5409237972858613E-006   5.9081591448393144E-006   6.1914979668537655E-006   6.5024125201826164E-006   6.7609638913458746E-006   7.0016434062096535E-006   7.2481680257595436E-006   7.3960049048566840E-006   7.5823825709783211E-006   7.7136119814169692E-006   7.8258355040992389E-006   7.9140856113677747E-006   7.8942323229740361E-006   7.9658906660018203E-006   7.9275848425698168E-006   7.8404029879874247E-006   7.8757656960366639E-006   7.6025869633558590E-006   7.7222932109102380E-006   7.2569421831160987E-006   7.5258682271215919E-006   6.7538499005151381E-006   7.3852815901978861E-006   5.9168627398539749E-006   7.5315187541370345E-006   4.5502687604496149E-006   7.8373229877072581E-006   4.1432927951295613E-006   4.1896462900454565E-006   1.1097140694070300E-005  -5.4536054088990771E-006   1.0263438133405114E-005   1.3937204905691233E-005  -1.5051237272340053E-005   5.1048484896255498E-006   2.7723366667071921E-005  -2.9158751520824976E-006  -2.3690227148581257E-005   9.1598717312358650E-006   3.2686968527531415E-005   1.3555578926855410E-005  -1.8878357975565187E-005  -1.6914600061346879E-005   1.2280298399083843E-005   2.6608306581131572E-005   2.0880913551665031E-005   5.4563689853062545E-006  -7.1200418090846567E-006  -3.7817023843110558E-006   1.7309923583614074E-006   6.5756192414413948E-006   1.2612264157781815E-005   1.5143277891829476E-005   9.1200049210963207E-006  -1.7104859786807408E-005  -1.6017508685575090E-005  -4.1802509275833490E-006  -9.4091499246673337E-006  -5.4004472033914506E-006   1.7462934392275538E-007  -7.5235010654316107E-006  -2.1641252126397239E-006   3.6695075776086618E-006  -1.1105121290288705E-005  -1.0529103663837101E-005   3.0272234389799884E-006   2.9292919152348895E-006   3.0693374867127031E-006  -4.9740181495354873E-006  -9.0779264223658584E-006   9.4341113301845238E-007   1.6527094280575750E-005   2.4863241118611387E-005   2.3854932999205867E-005   5.0911569574956807E-005   7.2828253652811349E-005   1.1876267559857676E-004   1.6185036020939639E-004   0.0000000000000000     
  -9.9399399399399400       -1.9503314872717470E-006   1.1645628666525478E-006  -1.0576043188427824E-006  -1.1388953002237958E-007   9.4354021028046098E-007  -6.9943383677506188E-007   1.0825259948916198E-006   7.2358837596918295E-007   4.1085308431916690E-007   1.6489699109374577E-006   1.1021223906735927E-006   1.6042035122665408E-006   2.0730644435937836E-006   2.0334842289657476E-006   2.5697640764530043E-006   2.7784425826996670E-006   3.1316921276839786E-006   3.4332085509238604E-006   3.7639352659974215E-006   4.1287122875051096E-006   4.3961532144976287E-006   4.7719380100024221E-006   5.0565842565871925E-006   5.3557742972300879E-006   5.6130858479413404E-006   5.8822757721455205E-006   6.0969290205142674E-006   6.3004754180882749E-006   6.5031275469503424E-006   6.6258177878938785E-006   6.7826746058086526E-006   6.8866216390064346E-006   7.0150133414335485E-006   7.0670291336480327E-006   7.1019024185377404E-006   7.2097613772759963E-006   7.1915222427254216E-006   7.2234158443423170E-006   7.3249449337770216E-006   7.1747080572471498E-006   7.4294578324407139E-006   7.0811238931074834E-006   7.5081257776245368E-006   6.8627807078869394E-006   7.6053639672737004E-006   6.3162288425078835E-006   7.8490143644614828E-006   5.2191939544271619E-006   7.9153224810697641E-006   5.1055026396862894E-006   3.8335622069908731E-006   1.1366949297862738E-005  -4.7790027027946357E-006   8.3205674494814717E-006   1.3589044149424174E-005  -1.3792014964856478E-005   1.7824526966634434E-006   2.3874824498318912E-005  -2.9267984565195048E-007  -2.3819876236930965E-005   3.8484189806394244E-006   2.9520184447548992E-005   1.2447243101725446E-005  -1.3267702745640273E-005  -1.5643671433727125E-005   3.6736703298275820E-006   2.3994379169264790E-005   2.9033934710229350E-005   9.1442968597581864E-006  -1.0078647428151686E-005  -6.7269795676150927E-006   4.4529506576260882E-006   1.3350631232002513E-005   1.5406907966172030E-005   6.0457648511129038E-006   2.3246419778780033E-006  -1.2675432084192342E-005  -1.5510923843511252E-005  -2.0410661643215052E-006  -1.5506341037332401E-005  -2.2765314403656636E-005  -4.9595311674824359E-006  -4.2868620124167549E-006  -9.3944473380497494E-006  -7.5357447259410833E-006  -1.2971605147248445E-005  -1.4960273692400705E-005  -8.5441466806268781E-006  -4.2818618876793517E-006   8.6183441570178708E-007  -1.6030275401016757E-005  -2.3848066630423678E-005  -6.9219866521390424E-007   9.8755366370677325E-006   1.5324161145348467E-005   9.2409530621722995E-006   4.5369454518911405E-005   7.3790786856624233E-005   9.9513455221792249E-005   1.4878594280371646E-004   0.0000000000000000     
  -9.9199199199199199       -2.3188281426215248E-006   9.6325725030782394E-007  -1.1672347923985032E-006  -4.5081367885133439E-007   7.8210323893878746E-007  -8.9250891613853962E-007   8.0900009340627250E-007   5.4232554944936253E-007   1.9424240554873321E-007   1.4042299148079620E-006   9.1841863355580873E-007   1.3768693607710129E-006   1.8733450551213699E-006   1.8450716608477331E-006   2.3566095238946289E-006   2.6248968781192182E-006   2.9188635175724276E-006   3.2667565794856675E-006   3.6052942217502846E-006   3.9072834844419594E-006   4.2552967583727089E-006   4.5807916034971062E-006   4.8462978581734784E-006   5.2145012127145523E-006   5.4054726839736511E-006   5.6759642593895780E-006   5.9314816821689281E-006   6.0267420351183893E-006   6.2828913344380106E-006   6.3494587885029613E-006   6.4319102709596294E-006   6.5670447000013442E-006   6.5555340350114291E-006   6.6018747735281794E-006   6.5581720799472710E-006   6.5580715007407789E-006   6.5151119087665031E-006   6.3902935634146414E-006   6.4440762621480566E-006   6.1952910783254968E-006   6.3218483654400533E-006   5.9511955302607984E-006   6.2396897054548601E-006   5.5796191980398989E-006   6.2441889495513303E-006   4.9748361685706166E-006   6.3919336783753899E-006   3.9999889581267388E-006   6.2835962474989752E-006   4.2099867719931858E-006   2.2799257963796469E-006   9.8996965867673479E-006  -4.4265066091899722E-006   5.0992494101884815E-006   1.3627450257464835E-005  -1.3049437752821871E-005  -1.2750682717019621E-006   2.2056274423266212E-005   7.5884010172514992E-008  -2.1422303195400755E-005  -6.9981967020569184E-007   2.5512633248985674E-005   1.3118436165948001E-005  -1.1471795018746996E-005  -1.3917725603159677E-005  -7.5865563830725469E-007   2.0780326520357523E-005   2.8120161197535458E-005   1.3932208400557427E-005  -4.7872203459099176E-006  -9.7966127579330059E-006   6.9828176639686716E-006   1.6270972340474082E-005   1.9306647693063816E-005   7.7871448725860702E-006  -1.4883921179013097E-006  -9.5407774833401955E-006  -1.3531036548084566E-005  -3.9405410716601438E-006  -1.6502889616004844E-005  -2.4379599495066566E-005  -1.0683909607927797E-005  -1.4932292350522446E-005  -2.6271746280414442E-005  -8.4720975699690139E-007  -4.1725137217445805E-006  -2.6649571420669488E-005  -2.2165986752879719E-005  -1.2276883424252265E-005  -2.9155617443387977E-006  -9.2266907390998250E-006  -2.9665886577422209E-005  -1.1576999512961898E-005   2.4933071441608312E-006   3.3421821609108226E-006   9.3109055663978193E-006   3.1527684292739346E-005   5.2258779942715406E-005   7.9120265687230871E-005   1.3172397854978920E-004   0.0000000000000000     
  -9.8998998998998999       -2.6869973061196155E-006   7.6256843566213028E-007  -1.2751031764034807E-006  -7.8766084099968049E-007   6.2716571424984660E-007  -1.0829280716386668E-006   5.5906876922708230E-007   3.7371172759317600E-007   5.1501810300300555E-009   1.2046548463504732E-006   7.6635136489161097E-007   1.2202938589030114E-006   1.7243828495633179E-006   1.7358409916140996E-006   2.2527249155780181E-006   2.5492152217625064E-006   2.8640591493710726E-006   3.2658021746387859E-006   3.5971471089008412E-006   3.9507030918655953E-006   4.3395373458389929E-006   4.6674895742767615E-006   5.0122301193033459E-006   5.3823983295990781E-006   5.6410244107725196E-006   5.9301510533906776E-006   6.2195904111258087E-006   6.3762319057856189E-006   6.6186571250951617E-006   6.7891890177385878E-006   6.8773749789911040E-006   7.0540630813509420E-006   7.1407823562019405E-006   7.1741546686288865E-006   7.2309193496002476E-006   7.2904462691492630E-006   7.2588220803810974E-006   7.2577914042940068E-006   7.3134610211073152E-006   7.1425102380414791E-006   7.3235804010783175E-006   6.9697152512615916E-006   7.2744199996376129E-006   6.6095975904659674E-006   7.2303529032532165E-006   5.9249259653054899E-006   7.1754892873331431E-006   4.8581536784380255E-006   6.5567440587256233E-006   4.9326074851459124E-006   2.1834695927175184E-006   9.4344269175231343E-006  -3.5081457235810200E-006   2.9368829198723882E-006   1.2782493219871688E-005  -1.1642868441645324E-005  -4.2481410794315655E-006   1.8773690302357252E-005   1.1420879097635008E-006  -1.9484537170877510E-005  -4.3348423212812786E-006   1.9524234010045202E-005   1.4932012110436316E-005  -5.3849195249831986E-006  -1.7961662734281709E-005  -4.1979418492163760E-006   2.0790977983343627E-005   2.5908864484156142E-005   1.3263046197496419E-005  -3.3920651250044763E-006  -1.2103429951748208E-005   7.6279517383038965E-006   1.9336475755596759E-005   9.8483230593814055E-006   3.1945643562471868E-007   5.2286395315418865E-006   7.2816765987759035E-006  -1.4765130746089975E-005  -1.4415896673847664E-005  -1.2711652162050201E-005  -1.6946643934242852E-005  -8.3851195032607605E-006  -1.5131491455776140E-005  -2.9167381756844500E-005  -1.8910221678189375E-006   5.8389867614620345E-006  -3.4663002942975294E-005  -3.5724076671538529E-005   4.4634581986885733E-007   7.8442795712442014E-006  -1.6330956179473830E-005  -2.9616828760785600E-005  -6.4610847080269067E-006   8.3293434166727517E-006   1.0228415981153451E-005   7.2977853723587757E-006   2.9590080547888122E-005   5.2240666165327953E-005   7.6703084248434361E-005   1.2325339937089034E-004   0.0000000000000000     
  -9.8798798798798799       -3.0548305254675288E-006   5.6217766152633437E-007  -1.3805731685511152E-006  -1.1292532565901797E-006   4.6753194339906794E-007  -1.2875381503825248E-006   2.8630320470604642E-007   1.6742620527232835E-007  -2.2476738614790007E-007   9.3951296042601878E-007   5.1628010089554089E-007   9.6666059317985695E-007   1.4300269317155332E-006   1.4695334430390820E-006   1.9649345997594873E-006   2.2485604478934226E-006   2.5821718974734555E-006   2.9661271495183198E-006   3.3088882313055569E-006   3.6727882094835153E-006   4.0358950264680943E-006   4.3895640860208699E-006   4.7353739882658291E-006   5.0824187513572080E-006   5.3940609671714972E-006   5.6722867275178087E-006   5.9691165902474857E-006   6.1663702449523852E-006   6.4119986114947298E-006   6.6163959831753589E-006   6.7274667556908538E-006   6.9440477213754962E-006   7.0338741409706001E-006   7.1070395273164996E-006   7.1935142608884769E-006   7.2569122961896249E-006   7.2759614456740867E-006   7.2802303963741378E-006   7.3440350050555460E-006   7.2293607940305843E-006   7.3771536609161012E-006   7.0891218657011921E-006   7.3813062439596128E-006   6.7673059486454785E-006   7.3690235277814518E-006   6.2107951545659543E-006   7.2956817036338844E-006   5.3941634887805541E-006   6.6207299483135714E-006   5.8117918626540402E-006   2.5362618281036025E-006   9.7896673867951256E-006  -1.4146247899603439E-006   2.4059682159718101E-006   1.3767826862705323E-005  -7.9235279765212830E-006  -5.0780504108625557E-006   1.8502377870401324E-005   5.5077868237894010E-006  -1.6981815619613994E-005  -5.9530003638860762E-006   2.0571743019465355E-005   1.7028624781044290E-005  -5.8830842957665436E-006  -1.6207556697011744E-005  -6.3187867955255611E-007   1.8947431596518514E-005   1.8716549230962954E-005   8.5636066077265717E-006   3.9782670799823941E-006  -4.0941385464019495E-006  -4.3965889798561092E-006   1.0176240166452791E-005   1.7311966543656554E-005   1.4327177935470617E-006  -1.8574118543468467E-006   5.8226120934505475E-006  -1.1535241097650229E-005  -1.4246702457026539E-005  -1.4102678841902383E-005  -1.7306016795372679E-005  -6.5808418326230858E-006  -1.5190035222195981E-005  -4.0093408117581604E-005  -1.2957558563451383E-005   8.1112298982222015E-006  -2.7056795739298489E-005  -4.0194076850204953E-005  -1.9732322397728828E-005  -6.2651792295882717E-006  -1.5293260461930836E-005  -2.6619263646221923E-005  -2.1220523929559023E-005  -8.9835240300204048E-006   2.2719116001131102E-006  -8.0088079142374047E-006   2.6959412909919564E-006   3.4822458808645237E-005   5.6539407946813139E-005   8.5310856974439445E-005   0.0000000000000000     
  -9.8598598598598599       -3.4223902708079387E-006   3.6229589488618603E-007  -1.4825364090861136E-006  -1.4674500460209052E-006   3.2022421981932131E-007  -1.4805232224329895E-006   4.5209413022778682E-008  -3.4179546600351807E-009  -4.2320923071717703E-007   7.5516931637367119E-007   3.3495269758481877E-007   7.8792593460795743E-007   1.2594044164439188E-006   1.3092683788019506E-006   1.7945907951928831E-006   2.0951266242621005E-006   2.4400091781557016E-006   2.8087463311310859E-006   3.1824583804392656E-006   3.5425028374850852E-006   3.9037225471551715E-006   4.2580289087693812E-006   4.6147906722248571E-006   4.9347088883013324E-006   5.2394185487415275E-006   5.5366722624304277E-006   5.7720366753531603E-006   5.9671523813858093E-006   6.2101947815259167E-006   6.3546357981176712E-006   6.4469902679147454E-006   6.6623561151108572E-006   6.6702921124567080E-006   6.7165186506341648E-006   6.7997183584312077E-006   6.7527662261045239E-006   6.7676143357708282E-006   6.7510251392073656E-006   6.7012252955800738E-006   6.6473820448030598E-006   6.7326509902983998E-006   6.4333148552357861E-006   6.7730073504464821E-006   6.1543594220930359E-006   6.7657722871283005E-006   5.7325694978477467E-006   6.7149702709712681E-006   5.1344509995248940E-006   6.0087603608708762E-006   5.7907987335415929E-006   2.1735729797355149E-006   9.1792911616590729E-006  -6.5977386865440462E-007   1.4788773922054253E-006   1.2387704340797627E-005  -5.6878640132638220E-006  -6.0368144932590510E-006   1.3820484680416105E-005   7.4004723875944075E-006  -1.3423001263948669E-005  -1.1612290207263716E-005   1.4656419159847969E-005   1.9559528290485055E-005  -4.4368312350247964E-006  -1.8657236526753039E-005  -3.8433733076984678E-006   1.3086124239040418E-005   1.4390543922035372E-005   1.2743356907196922E-005   7.3171684578211275E-006  -7.1629657209950376E-006  -1.3033518882152193E-005   6.6664043798537738E-006   2.4304621563104259E-005   1.7765321887128548E-006  -2.0834425939220259E-006   6.5896102035932418E-006  -1.7121343325785913E-005  -1.6185294667378512E-005  -1.3436752868130178E-005  -1.8427388762352902E-005  -1.0806299745688392E-005  -1.5256044068357424E-005  -4.1188814315968754E-005  -2.8193655640153987E-005  -9.9026244080577036E-007  -2.5053781342764461E-005  -4.3321743330786837E-005  -3.0530893876352935E-005  -2.0752897222612396E-005  -2.5820215361647291E-005  -3.6662819027828091E-005  -3.4517405135139177E-005  -2.3230633951948939E-005  -1.2367740486553028E-005  -2.1857987121602195E-005  -1.9592365117185954E-005   1.1507059976972401E-005   2.7739001171617409E-005   5.8198381598918914E-005   0.0000000000000000     
  -9.8398398398398399       -3.7896441759533067E-006   1.6210076985179808E-007  -1.5813758294989722E-006  -1.8130301387427730E-006   1.6353791062976252E-007  -1.6749605549385673E-006  -2.4139224362073735E-007  -1.9383480384506740E-007  -6.4663988338787579E-007   4.7971817815039633E-007   9.9302404196746571E-008   5.4552405106386883E-007   9.5763740252060243E-007   1.0357288163775578E-006   1.5263036625703882E-006   1.7674639275242964E-006   2.1599941136293071E-006   2.5073721516558121E-006   2.8594125781108929E-006   3.2645253438889106E-006   3.5898754990494171E-006   3.9755965614126823E-006   4.3576766034465902E-006   4.6523749927855575E-006   5.0538699556364059E-006   5.3359663821583109E-006   5.6188892637842138E-006   5.9095851998993071E-006   6.1362150785928194E-006   6.4096046704917922E-006   6.5778526424970441E-006   6.8584134778670703E-006   7.0208445972017163E-006   7.1524952198782802E-006   7.3932608581764354E-006   7.5204685543748768E-006   7.6429839400302765E-006   7.8729076678509738E-006   7.9650660158012790E-006   8.0994893937279266E-006   8.3984969549401878E-006   8.2605760006495975E-006   8.7658993144873489E-006   8.3668362974936575E-006   9.0454197638420961E-006   8.2814648865805142E-006   9.1817267642016275E-006   8.0249836243315907E-006   8.4873566328500997E-006   8.8679017006951287E-006   4.9808224443556398E-006   1.1302189354857213E-005   3.6596537579598134E-006   2.4900172982227313E-006   1.5150043015829463E-005  -1.1392239648165632E-006  -5.9911317267932635E-006   1.6379549945027207E-005   9.9868273752610315E-006  -1.2685050285589543E-005  -6.2355092274824966E-006   1.3556123845847537E-005   1.4235930552741078E-005   1.7913201461578278E-007  -1.1067933863554484E-005  -6.6609015820353662E-006   3.6441880495643060E-006   1.3621822223794184E-005   1.2865679173350917E-005   4.7501929849738251E-006  -6.1328496556961266E-006  -1.6030840374762804E-005  -2.0673682148331687E-006   1.5373754254593905E-005   3.6641376625858514E-006  -2.2392282273790935E-007   4.7925541272429559E-006  -2.0955960003389061E-005  -2.0727287883883432E-005  -1.0460472127288470E-005  -1.1673997131564287E-005  -7.8394647967214449E-006  -1.8671821420921091E-005  -3.8202969038669597E-005  -3.9379787870955695E-005  -4.3456580161304684E-006  -1.2231077476473057E-005  -5.0996813653708907E-005  -4.5489595979029478E-005  -2.8317445267780776E-005  -2.9571935425136783E-005  -4.2730981794812576E-005  -4.8563439401433691E-005  -3.5814929389363550E-005  -1.7655025893221831E-005  -2.2205381744394662E-005  -3.1401098103480790E-005   4.8516330448196876E-006   3.1604594584828195E-005   4.5336146894110226E-005   0.0000000000000000     
  -9.8198198198198199       -4.1566751098455555E-006  -3.8179050396733646E-008  -1.6755179986836498E-006  -2.1562861978556251E-006   1.9454714860698268E-008  -1.8736030027558725E-006  -4.9020989062009510E-007  -3.6974220033622741E-007  -8.6728224300898184E-007   2.7818912630124323E-007  -1.0538231111479401E-007   3.4336672559487004E-007   7.5891730497591582E-007   8.2671091869559020E-007   1.3322151714677530E-006   1.5586467362263034E-006   1.9660857786318963E-006   2.3098182725099665E-006   2.6787412196510486E-006   3.0823449313301338E-006   3.4273001746412850E-006   3.8447698693084410E-006   4.2106667805300202E-006   4.5798283704266369E-006   4.9796911778986177E-006   5.2964970253568327E-006   5.6444898086143261E-006   5.9324723604158263E-006   6.2266638666443719E-006   6.5328010222901486E-006   6.7550927700620288E-006   7.0698539143466179E-006   7.2866578790119773E-006   7.4621517488041944E-006   7.7417210336439148E-006   7.9370469401946566E-006   8.0818073075937080E-006   8.3739458366418750E-006   8.4926500050876161E-006   8.6698571519372808E-006   8.9823457836204035E-006   8.9105175926655281E-006   9.4029937717688984E-006   9.0930221254336137E-006   9.7559500147543815E-006   9.0964237664271772E-006   9.9221675839568257E-006   9.0456897998754183E-006   9.1710842525289249E-006   1.0027321481112671E-005   5.9563170493925620E-006   1.1825785371865314E-005   5.4372612468601931E-006   3.0995452439485156E-006   1.4533121920626021E-005   1.7174927942810887E-006  -5.2144099401739116E-006   1.2136429056200742E-005   1.1971636941218763E-005  -9.3721325206332586E-006  -1.0182575920546574E-005   6.6756660038448407E-006   1.4703655914716954E-005   3.8430272603921505E-006  -1.6897233484083326E-005  -1.6306048780671630E-005   4.0596442202370667E-006   1.4022670779041638E-005   4.7189457931446591E-006  -1.8956681464934727E-006  -6.8871112509856631E-006  -1.1876353292036731E-005  -7.0765229450121647E-006   4.9950280200861890E-006   2.2497793462302205E-006   2.6252958892218234E-006   2.4019278362261942E-006  -2.4287054339183499E-005  -2.4193032119292340E-005  -9.0190904258088843E-006  -1.9656487304516383E-005  -1.5942108455666327E-005  -1.6256819500472200E-005  -3.8135312245504301E-005  -4.8524129809943080E-005  -1.9192368270527187E-005  -1.4875379997684031E-005  -5.8228301858707950E-005  -5.6980426751149758E-005  -3.8049127574550792E-005  -4.0662304832250192E-005  -5.7447748235924534E-005  -7.3047280112726045E-005  -5.7484778536890955E-005  -4.0070570985889118E-005  -3.7781541770584012E-005  -5.8429418228815369E-005  -3.0097433651245237E-005   8.3109572736306779E-006   1.7181694209257120E-005   0.0000000000000000     
