  -10.000000000000000       -4.1995406209031141E-005  -1.8804000789808333E-004  -2.1005363507464552E-004   2.2434387354325442E-003  -4.1379536249130039E-003  -4.3231396041779275E-003   8.2290811907072131E-003  -1.0454611746826211E-003   6.3075807358166508E-002 -0.16328393609617126        0.0000000000000000     
  -9.9799799799799800       -4.3963672911547988E-005  -1.9026245438371361E-004  -1.3014096424806285E-005   1.9404448050605884E-003  -4.2532384546757089E-003  -4.9266682175780393E-003   6.2734230025788731E-003  -5.3880323411774648E-004   4.3726131459384511E-002 -0.30949726964502933        0.0000000000000000     
  -9.9599599599599600       -4.4136861503336163E-005  -1.9127679796102898E-004   1.6093627930607816E-004   1.6009652999423168E-003  -4.1246071415258897E-003  -5.2335493747617213E-003   3.3173758831300439E-003   1.0810308082819416E-003   2.5655982831120160E-002 -0.43480300497974816        0.0000000000000000     
  -9.9399399399399400       -4.2534136092588380E-005  -1.8145154994815367E-004   2.9012602417676696E-004   1.2437713371427964E-003  -4.0174096958276008E-003  -5.8847040509718337E-003  -1.7508199873228492E-005   7.2941466801853269E-004   7.8215369516878575E-003 -0.53314207051329621        0.0000000000000000     
  -9.9199199199199199       -3.9193162930573969E-005  -1.7044950850587408E-004   3.7185676588869995E-004   9.1533317929242167E-004  -3.7879850250764607E-003  -6.0620010522073262E-003  -4.1647341184462040E-003   1.4891377766504954E-003  -8.2957621546691455E-003 -0.59295584259602963        0.0000000000000000     
  -9.8998998998998999       -3.4188350916904779E-005  -1.5477555341864775E-004   4.0172913927555688E-004   6.3634436882942583E-004  -3.5651660764406405E-003  -6.1810114211228711E-003  -8.0026539792042040E-003   2.3339396965433067E-003  -2.3971920493443828E-002 -0.61587962546449160        0.0000000000000000     
  -9.8798798798798799       -2.7623686589161037E-005  -1.3730948297264426E-004   3.6658267591882314E-004   4.3993973247926000E-004  -3.3588047346511133E-003  -5.6807763703873356E-003  -1.1776077973894536E-002   3.5677818661885618E-003  -4.0480487755546024E-002 -0.60488960275946080        0.0000000000000000     
  -9.8598598598598599       -1.9617814692785980E-005  -1.2073744943861883E-004   2.7674790776685033E-004   3.3195990104520747E-004  -3.0960402650883271E-003  -4.4895805561771312E-003  -1.5047651364435257E-002   5.7814928625617226E-003  -5.5089483705266652E-002 -0.56402566844658608        0.0000000000000000     
  -9.8398398398398399       -1.0318194637695638E-005  -1.0076292937324180E-004   1.4297727071986021E-004   2.8992062428703829E-004  -2.8551732102789123E-003  -3.0291030002748626E-003  -1.6911873903868248E-002   6.7115650313224091E-003  -6.8434319168718075E-002 -0.49891011852931089        0.0000000000000000     
  -9.8198198198198199        1.0859992972060668E-007  -8.4151185458266502E-005   1.5642376264863461E-006   2.9787432960603420E-004  -2.4377983861325427E-003  -1.4183989307100619E-003  -1.6671686141866874E-002   8.8340724173008311E-003  -7.7206411794407473E-002 -0.40949766501164064        0.0000000000000000     
  -9.7997997997997999        1.1477033702850578E-005  -6.1760664008694605E-005  -1.5547672106650911E-004   3.3431079178645768E-004  -2.0606007873263769E-003   2.3104993679946731E-004  -1.5529244667898599E-002   9.6559106749417242E-003  -7.8558003524138789E-002 -0.30500594399389813        0.0000000000000000     
  -9.7797797797797799        2.3583018129164434E-005  -3.8446593046659907E-005  -2.9638607245594965E-004   3.9114051679492386E-004  -1.5759186516669955E-003   1.7510427452731426E-003  -1.3554877191939195E-002   1.0782721506135908E-002  -7.1270904998417928E-002 -0.18620588422161921        0.0000000000000000     
  -9.7597597597597598        3.6219059601215802E-005  -1.6133311507789659E-005  -4.2140024868155668E-004   4.5130731071720031E-004  -1.0175998661119850E-003   3.6593056722547530E-003  -1.1275610934238831E-002   1.1769882395254377E-002  -6.0572105988916394E-002  -5.8821518266818931E-002   0.0000000000000000     
  -9.7397397397397398        4.9159646434970177E-005   5.6484951112672355E-006  -5.0349344732742080E-004   5.1725237199053815E-004  -3.9664971822592741E-004   5.1165966840019169E-003  -8.8173023857641957E-003   1.1988090020776072E-002  -4.6129869790143926E-002   6.7634907424363427E-002   0.0000000000000000     
  -9.7197197197197198        6.2177260847377861E-005   2.6326901685952254E-005  -5.2845060236404360E-004   5.6605834581085926E-004   2.4229158671003418E-004   5.8784758274279822E-003  -6.3645285910957829E-003   1.0727252206896942E-002  -3.2208472696407045E-002  0.18710810616932219        0.0000000000000000     
  -9.6996996996996998        7.5038375805750230E-005   4.8468998441237569E-005  -5.0937176776220201E-004   5.6876883707918525E-004   7.7624993069463520E-004   6.4502764531113900E-003  -4.2479197354776052E-003   8.1098547717811439E-003  -2.0052936299968290E-002  0.29745417396210022        0.0000000000000000     
  -9.6796796796796798        8.7508808245951791E-005   7.0479939765137088E-005  -4.4321257660389539E-004   5.2319119985600013E-004   1.2630309215587669E-003   6.8000465440549978E-003  -2.9876386826880189E-003   5.6572474685187236E-003  -7.7235308476237691E-003  0.39483639417262267        0.0000000000000000     
  -9.6596596596596598        9.9364708885432701E-005   9.0337314290612198E-005  -3.2261768310585398E-004   4.0914156746644646E-004   1.7275555179023570E-003   6.6483542611360099E-003  -2.0769179110061869E-003   3.4871642398755587E-003   4.3580121583727573E-003  0.47314710832696394        0.0000000000000000     
  -9.6396396396396398        1.1037750312969385E-004   1.1045322114799328E-004  -1.7717621167860127E-004   2.1505729736809461E-004   2.0656359103649168E-003   6.5378454326537605E-003  -1.9991951210212118E-003   1.9950763392180496E-003   1.4785964679141972E-002  0.52494460451978042        0.0000000000000000     
  -9.6196196196196198        1.2033312997641063E-004   1.2527467858967231E-004  -1.2828024028424534E-005  -6.7386624769859228E-005   2.4306443886992660E-003   6.6063714583179329E-003  -1.3620180123342345E-003   2.4629914621761765E-003   2.2485979578840250E-002  0.54724793634475077        0.0000000000000000     
  -9.5995995995995997        1.2902958128175836E-004   1.4156302238431113E-004   1.4952599581512542E-004  -4.3385647668717014E-004   2.6716060142834407E-003   6.1957403731020214E-003  -4.2763833439694214E-004   8.0603123931915219E-004   2.6199385202288920E-002  0.53025040997961892        0.0000000000000000     
  -9.5795795795795797        1.3627852100042275E-004   1.5270822451319630E-004   3.0417624356963334E-004  -8.6128964606326398E-004   2.9766302124590426E-003   5.7094340587898048E-003   1.1445378005916504E-003  -2.2006354952416006E-004   2.7638738700739744E-002  0.48092670549492594        0.0000000000000000     
  -9.5595595595595597        1.4190553506644778E-004   1.5806151262684389E-004   4.4898195869966121E-004  -1.3135873249787500E-003   3.3412851671107526E-003   4.5907195853269944E-003   3.1991735215810752E-003  -2.3251679490911095E-003   2.9260055539729952E-002  0.40026426008046362        0.0000000000000000     
  -9.5395395395395397        1.4575623141569621E-004   1.5823272432701247E-004   5.6300604833704098E-004  -1.7473287255468386E-003   3.7217004108157335E-003   3.2800479181484925E-003   5.3333472994850986E-003  -5.2431119423801496E-003   2.9540032585450331E-002  0.30144790599952098        0.0000000000000000     
  -9.5195195195195197        1.4770469312361332E-004   1.5610202941457237E-004   6.4158530148865649E-004  -2.1352476377594081E-003   4.0453707477891357E-003   1.6144378128171493E-003   7.4089723789270883E-003  -8.1906258166572661E-003   3.2420780246279292E-002  0.19433149696750307        0.0000000000000000     
  -9.4994994994994997        1.4763589893578295E-004   1.5497257527778940E-004   6.7280037857122784E-004  -2.4138537299827046E-003   4.2311641787562649E-003  -1.2906945557672900E-004   8.2223171652857866E-003  -1.1778219203786772E-002   3.4517701523362199E-002   8.7651262841630662E-002   0.0000000000000000     
  -9.4794794794794797        1.4546300956067210E-004   1.5119224071836893E-004   6.4626219694409936E-004  -2.5191568787115261E-003   4.3262785191284046E-003  -1.3174723906929113E-003   7.6184957919313021E-003  -1.3461490572856706E-002   3.4748039400669797E-002  -1.3519693941947797E-002   0.0000000000000000     
  -9.4594594594594597        1.4113037625618918E-004   1.4697712780766838E-004   5.7684143061796861E-004  -2.4233790352881628E-003   4.1770127647628883E-003  -2.5198714541196056E-003   5.5224561377140947E-003  -1.4819136322138840E-002   3.0427225616513783E-002 -0.11229517304986350        0.0000000000000000     
  -9.4394394394394396        1.3460415855326833E-004   1.3439907927704120E-004   4.8202582874901285E-004  -2.1537055548691295E-003   3.8640680376167157E-003  -3.9361758041260783E-003   4.0662248434680005E-003  -1.4779546013845910E-002   2.3337249838849713E-002 -0.20502184290724884        0.0000000000000000     
