  -10.000000000000000        1.9759711805381552E-007   1.1744222458750185E-007   1.0212548617642074E-006   9.9878716026287329E-006   3.9328825130051721E-005   6.5114622365956975E-005   5.5650430110613599E-004   4.3498093192090309E-004   3.1853752718023681E-002  0.20016714821285006        0.0000000000000000     
  -9.9799799799799800        1.9754126398875126E-007   1.2667444784462536E-007   1.0087133320845392E-006   9.4915254580675309E-006   3.4988117036771561E-005   6.3350370774534632E-005   6.2959496853011248E-004   3.8433075898939401E-004   2.9232798066839111E-002  0.20000777627236416        0.0000000000000000     
  -9.9599599599599600        1.9751117668040688E-007   1.4673145344723469E-007   1.1082416834303155E-006   8.6698455227085830E-006   3.0378850375386623E-005   5.3707888704509247E-005   6.7658461808675781E-004   3.3547170213911822E-004   2.7914538016210425E-002  0.19617309402377167        0.0000000000000000     
  -9.9399399399399400        1.9750220356073881E-007   1.3319258741003714E-007   1.0751049607459261E-006   8.0755255426103691E-006   2.7761281001708339E-005   5.9126278074365308E-005   6.7891632239491730E-004   3.6263471175627103E-004   2.7789391278584152E-002  0.19255140258729644        0.0000000000000000     
  -9.9199199199199199        1.9752379199487183E-007   1.2759987515217781E-007   1.0774394352105127E-006   7.3279455392190900E-006   2.5195558019052205E-005   5.7528424038333013E-005   6.5921661586552938E-004   3.5042404857264748E-004   2.7539094617304687E-002  0.19020799327587734        0.0000000000000000     
  -9.8998998998998999        1.9756891574759368E-007   1.1162001863285883E-007   1.0189196050111126E-006   6.5424392207013914E-006   2.2803586628536114E-005   5.9070608112698369E-005   6.3694906310670014E-004   3.4696946177366572E-004   2.7599712461296857E-002  0.19085162951914500        0.0000000000000000     
  -9.8798798798798799        1.9763508195932703E-007   1.0692980062051958E-007   8.9556785733428910E-007   5.8677246411966375E-006   2.0234012873527642E-005   6.5771821938560892E-005   5.9838375130396096E-004   3.4200670223340224E-004   2.6588414753352614E-002  0.19198208667774105        0.0000000000000000     
  -9.8598598598598599        1.9773352074071371E-007   1.1761797683308449E-007   8.0238822795758674E-007   5.3078015976683979E-006   1.7478681923693048E-005   6.9309615729249932E-005   5.3625557956332747E-004   3.5059421633435643E-004   2.5517781147206122E-002  0.19690043516571260        0.0000000000000000     
  -9.8398398398398399        1.9785799404239268E-007   1.1512525483106017E-007   6.7535802584474693E-007   4.7585125940457703E-006   1.5740109119938175E-005   8.2411074251735844E-005   4.4708547597466859E-004   3.8736489598444914E-004   2.3343016301631887E-002  0.20836649363914167        0.0000000000000000     
  -9.8198198198198199        1.9800573056296312E-007   1.3411326817318650E-007   5.6830376498581699E-007   4.2568442336442019E-006   1.2937726451870191E-005   8.6706532232237564E-005   3.9061411366022594E-004   3.4659551517267681E-004   2.0366634308501223E-002  0.21939299666877141        0.0000000000000000     
  -9.7997997997997999        1.9817376399266224E-007   1.2190901784752176E-007   4.4534778807670346E-007   3.6923680510490570E-006   1.1563395824006505E-005   9.7212910779203931E-005   3.3821645423209157E-004   3.2928782336702164E-004   1.7732429240989594E-002  0.23568529548184747        0.0000000000000000     
  -9.7797797797797799        1.9837537030585319E-007   1.0904143122964533E-007   2.8166077010735580E-007   3.1529970483908816E-006   9.9616930218640742E-006   1.0159780650389350E-004   3.3578508634906495E-004   2.3661173759178663E-004   1.5650474863180608E-002  0.25015947285232543        0.0000000000000000     
  -9.7597597597597598        1.9859936482932592E-007   1.0283433975398984E-007   1.7906145009517972E-007   2.5184357892728166E-006   8.9211103989962478E-006   1.1329288284824567E-004   2.8659926602201953E-004   2.1454156465548809E-004   1.3926481338286670E-002  0.26425939977911606        0.0000000000000000     
  -9.7397397397397398        1.9884773661668602E-007   1.0010485753334112E-007   1.0949536009758277E-007   1.9364018316039808E-006   7.7474266237804640E-006   1.2092505542400412E-004   2.5246415120592857E-004   1.7550380548202630E-004   1.2801634103216343E-002  0.27648040195745749        0.0000000000000000     
  -9.7197197197197198        1.9912613459654621E-007   1.1385161209784735E-007   7.2619846557081282E-008   1.4360402654582890E-006   6.1829773600382257E-006   1.1553079085173921E-004   2.3902278966225741E-004   1.1594126403283346E-004   1.1690790031145573E-002  0.28680920014318906        0.0000000000000000     
  -9.6996996996996998        1.9942884643224780E-007   1.1287888834241755E-007   5.0808001190446045E-008   9.4539875270526177E-007   5.3211510166178980E-006   1.2075517908524749E-004   2.0345225597701014E-004   1.1282685955969611E-004   1.0703683976617379E-002  0.30269977293153472        0.0000000000000000     
  -9.6796796796796798        1.9975628101225722E-007   1.0468127599359665E-007   4.0238703467035308E-008   5.0988831048374754E-007   4.5088071144979259E-006   1.3130392154983342E-004   1.8934576452620089E-004   1.2143003349469100E-004   9.4576260779886540E-003  0.31636806396105382        0.0000000000000000     
