  -10.000000000000000        1.4462549809712781E-005   4.4013758390649539E-006   7.9493610324486113E-006   6.0332545060607723E-006   3.7936295784079259E-006   3.8442715629437291E-006   1.1410616197293307E-006   3.5632411170815108E-007  -1.3322773416139284E-006  -2.5840106934892711E-006  -3.7508221472596780E-006  -4.6666321164375353E-006  -5.5508566994422251E-006  -5.9030468718459720E-006  -6.3389489266215691E-006  -6.1032743763144033E-006  -6.4056911491374949E-006  -6.1771953392028331E-006  -6.8937518717839158E-006  -7.2351219845624812E-006  -8.5961011833950268E-006  -1.0566614641965071E-005  -1.2877152535757814E-005  -1.4859038406641716E-005  -1.5919256438002748E-005  -1.7348263907735523E-005  -2.3370225879168046E-005  -1.1679372602863392E-005  -3.1722178110320714E-005  -1.2308862605657468E-005  -1.8839376122706274E-007  -1.4025538920814774E-005  -3.4131880787914835E-005  -4.7639236535071853E-005  -4.8504109994767277E-005  -3.5220097200908426E-005  -8.0902317884394472E-006   2.8416238613606982E-005   7.4255276696226491E-005   1.1611900000019176E-004   1.4849809570272932E-004   1.5090483629104200E-004   1.2132463850787978E-004   5.7714735790114184E-005  -1.6041303163313163E-005  -7.8171719729018429E-005  -1.1627113284130179E-004  -9.2170470852876674E-005  -4.9068482873390909E-005   2.8669873801305834E-005   8.0085484539298417E-005   1.3026760127473025E-004   1.7745015953838324E-004   1.6716295117378063E-004   9.0895187910442648E-005  -2.6107802772900142E-005  -1.3195486619984386E-004  -1.4420581234970227E-004  -8.1166156772998502E-005   2.1275353252448522E-005   6.0226935378904773E-005  -9.0692105316214983E-007  -1.0448783060468009E-004  -8.7404239499473387E-005   5.0303614337092546E-005   1.5654138669141452E-004   7.5616222390844417E-005  -1.0656891424837555E-004  -1.3249879442488464E-004   2.5996451718018215E-005   1.2835084737379949E-004   9.4820770144824362E-006  -1.2458930289381927E-004  -3.0154728169479652E-006   1.4149972343933297E-004   9.5726144201046880E-005   4.1961990568272204E-005   7.7873159388459047E-005   5.0786988973570556E-005  -2.4520740365843240E-006   7.9787083672209407E-005   7.1837909496367633E-005  -7.3380047172193512E-005  -3.1696316629152750E-005   1.2026045342272977E-004   2.6924408505849917E-005  -7.9027300379079507E-005  -9.9283022826096202E-005  -7.4283361052054783E-005  -9.8572187697102087E-005  -1.1737907485603543E-004   5.4260436227538879E-005  -7.8674653905469254E-006  -1.4316952743711564E-004   7.5790364054228310E-005  -4.6206168280194810E-005  -5.4487352360000495E-006  -1.8835823319250902E-004  -6.3912197910129319E-005   3.3540647390166270E-005   0.0000000000000000     
  -9.9799799799799800        1.4535141374041037E-005   4.3884747411490432E-006   8.0966980825435990E-006   6.1601528468396072E-006   4.0332510698215070E-006   3.9378487365200380E-006   1.4119235955944593E-006   3.5081856463900684E-007  -1.3006483142984008E-006  -2.8110595262701463E-006  -3.9136745350646040E-006  -4.9667954131133099E-006  -5.8410976174005907E-006  -6.2516259526912828E-006  -6.7203220331572547E-006  -6.7701127327620288E-006  -7.1075230067232348E-006  -7.1613095625877952E-006  -7.8670764466891121E-006  -8.4430794648838125E-006  -9.6843898121357081E-006  -1.2067057998100593E-005  -1.4218565520463122E-005  -1.6591265386501323E-005  -1.7849109424436625E-005  -2.0001151216362762E-005  -2.4869439217936786E-005  -1.3385165641744568E-005  -3.1910013604029698E-005  -1.4005532879620774E-005   1.7563604513793408E-007  -9.6728416692531343E-006  -2.8514447583848323E-005  -4.2258697516129017E-005  -4.4904175948718190E-005  -3.4684183852857020E-005  -1.2755875872148676E-005   1.8340026013576225E-005   5.7804123968617772E-005   9.6524871609711109E-005   1.2860219376143497E-004   1.3875879120744562E-004   1.1986088267771408E-004   7.1854332470111710E-005   8.9779533027353005E-006  -5.0159875473658194E-005  -9.6605425289646532E-005  -8.8780571920771294E-005  -6.6058301800872240E-005  -5.7951646295613003E-006   4.2686476593206080E-005   8.9696585227904376E-005   1.5272474829880286E-004   1.7526208246645009E-004   1.2606908461730576E-004   2.6324512821323927E-005  -9.8534182730414325E-005  -1.4595516835653460E-004  -1.0357610251401004E-004   1.7078046996844867E-007   6.4830759815445439E-005   3.1276367294005475E-005  -7.4632284756887110E-005  -1.0602806411531124E-004  -8.1979633700011664E-006   1.2312494536773444E-004   1.2764379017992210E-004  -4.6716118665639684E-005  -1.6167690521873518E-004  -4.2686130809318134E-005   1.3512893556283972E-004   9.2382661436893129E-005  -1.1078700462738990E-004  -7.3733657744353944E-005   1.1758150083730453E-004   1.2092261293916815E-004   4.7907967996906292E-005   8.0529123934084784E-005   7.8745222740135600E-005  -2.4923876688067829E-005   3.8852351770553536E-005   1.2197332224481065E-004  -5.9398592588316019E-005  -8.5379753548560366E-005   1.2316373734203254E-004   6.3750325331778828E-005  -1.8774178743561097E-005  -9.9273709339553576E-005  -1.7433062515316485E-004  -2.0935428550064408E-005  -1.2881556787208237E-004  -5.8369514015643386E-005   1.0991906485190801E-004  -1.9424080199084679E-004  -5.5435278273627645E-006   2.9380595706029027E-005   3.2392997955700794E-005  -1.5246290224971197E-004  -1.5243394338567979E-004   1.8001287403106708E-005   0.0000000000000000     
  -9.9599599599599600        1.4605790610432285E-005   4.3460858816503584E-006   8.2349806504067205E-006   6.2839544098764178E-006   4.2019941591032434E-006   4.2046800894748118E-006   1.8377085322392587E-006   7.1187056231011788E-007  -7.5180481648625308E-007  -2.2735117097250224E-006  -3.5066517597175083E-006  -4.5650530914481752E-006  -5.5998608664735309E-006  -6.0717420837930017E-006  -6.6287812786296911E-006  -6.7259522847394875E-006  -7.1333495912588100E-006  -7.1708436805283301E-006  -7.9051666559872567E-006  -8.4080738271314757E-006  -9.8505231068540512E-006  -1.2150190422877577E-005  -1.4715440717978290E-005  -1.7501697499195887E-005  -1.9636163227320081E-005  -2.3100595682213898E-005  -2.7310390339437623E-005  -1.7166516769957946E-005  -3.3960239133228478E-005  -1.8042878263005305E-005  -1.0465230617260899E-006  -6.9137358547003711E-006  -2.4218764975454568E-005  -3.7161906008098798E-005  -4.0554218158329162E-005  -3.2850587858738547E-005  -1.3629705282532247E-005   1.4192737626468880E-005   4.9067861187442284E-005   8.5460957335442553E-005   1.1517405488562678E-004   1.2712345794777002E-004   1.1246266387674502E-004   7.2522417284715416E-005   1.7793394197655045E-005  -3.8908824289245192E-005  -8.2837017703194183E-005  -7.8773596332845029E-005  -6.1259684751276139E-005  -1.0530682588980919E-005   3.0132339369701526E-005   6.0570870803732295E-005   1.1557772590074898E-004   1.5612070478218958E-004   1.3962643746760628E-004   7.2954071280734590E-005  -5.0058508945312700E-005  -1.2509071101965823E-004  -1.1592659599062869E-004  -3.9692491412934852E-005   3.6208415127889518E-005   4.0599754069700604E-005  -3.7314935407521239E-005  -9.1546645249127127E-005  -4.5702662182252557E-005   6.1442649774705381E-005   1.3835995676214516E-004   4.4473926707602317E-005  -1.1613270650767449E-004  -1.1873062861364128E-004   5.0568340565716600E-005   1.4051026226796464E-004  -5.3570210923864533E-006  -7.8996547750717966E-005   2.2727247167989514E-005   7.0308672015141049E-005   8.6098454967103110E-005   1.2796447045570705E-004   9.5307119516437858E-005  -4.7751695897603652E-005  -8.3073079499726327E-006   1.3882559106216349E-004  -1.4809079872485687E-005  -1.4988452146157052E-004   5.9304585902193021E-005   7.6304822300570917E-005   1.5017478925397955E-005   5.6530534932254419E-006  -2.2138125486209046E-004  -6.5770595709477192E-005  -2.8742407772219291E-005  -1.3198095635426384E-004   1.0477427072404324E-004  -1.0895327919514652E-004  -1.2461554325737925E-004   3.3108430658544838E-005   4.3993298701258129E-005  -5.2678646986986060E-005  -2.0793401412916006E-004  -9.3498879146300333E-006   0.0000000000000000     
  -9.9399399399399400        1.4674554746789735E-005   4.2720347597389349E-006   8.3818744131402936E-006   6.3785120459841121E-006   4.3461499411459764E-006   4.3666146320274265E-006   1.8291108842185685E-006   8.0173295877170102E-007  -8.4571092001761280E-007  -2.1665809413601973E-006  -3.4504048999567365E-006  -4.3191908912477649E-006  -5.0213414468385468E-006  -5.5436164118262265E-006  -5.7311437835539131E-006  -6.0367876976038203E-006  -6.3827182391397618E-006  -6.7070718504710993E-006  -7.8036394778219863E-006  -8.7379793834688517E-006  -1.0684017055468423E-005  -1.3193281181603822E-005  -1.5965257831497065E-005  -1.8846854415207878E-005  -2.1030615197038701E-005  -2.4744694103910659E-005  -2.7847987037729740E-005  -1.9124582927131819E-005  -3.4209740811963440E-005  -2.1593307090913169E-005  -3.3925866261513630E-006  -6.6541376929785139E-006  -2.1892562593960272E-005  -3.5232704415875454E-005  -3.8775003616115234E-005  -3.2340335789925561E-005  -1.7947546787310527E-005   6.3188263655699289E-006   3.5180017491259619E-005   6.9093213400123728E-005   9.8587893808446266E-005   1.1591449008703134E-004   1.0845407292917747E-004   7.6658045558535389E-005   2.6722286361265212E-005  -3.1625136243032951E-005  -7.6231168049342599E-005  -7.8165845511889148E-005  -5.9117903402020878E-005  -7.3216620302375456E-006   3.8449996075585414E-005   5.7285817874715088E-005   8.9888974007252067E-005   1.1914383895111760E-004   1.1567717162415414E-004   9.0424691380999272E-005  -7.1748234558919032E-007  -6.1713409921202421E-005  -7.2141426615454673E-005  -4.4712269763292252E-005  -7.3057168990242673E-007   3.5184152776692165E-006  -3.6427072301025927E-005  -7.3817432497651464E-005  -4.8970862941139248E-005   1.3954006439967031E-005   1.1207235119443391E-004   8.7477007090428426E-005  -5.3375454754235153E-005  -1.2250059219532720E-004  -6.4985847882527726E-006   1.2036984498229409E-004   2.8850502518522989E-005  -8.1480140539090605E-005   8.9979919118330798E-006   1.0907000293107221E-004   1.0268950084108713E-004   8.0195542707171751E-005   9.2109050126808027E-005   2.2242303835390358E-005  -1.6151175879315237E-005   6.1099514014284159E-005   1.6817267592998438E-005  -1.3434016658979517E-004  -4.5922449101538495E-006   6.8269952616606901E-005  -1.8783266642343093E-005   7.1274546032264890E-005  -1.3982459960580593E-004  -1.5379638009120790E-004   3.3252512621505378E-006  -1.0766218862487810E-004   7.1093258810348903E-005  -5.6774658118696145E-005  -2.1847721382897085E-004   4.0433574253606090E-005   2.9600486586911112E-005  -2.7826567310357413E-006  -1.5887090663727936E-004  -1.0880773160643679E-004   0.0000000000000000     
  -9.9199199199199199        1.4741423798309004E-005   4.1704758048685984E-006   8.5214954520735501E-006   6.4539119336224728E-006   4.5204923671756044E-006   4.5125413036211928E-006   1.9878177259605219E-006   9.4647195196497695E-007  -7.5505334289579169E-007  -2.1993251174009924E-006  -3.5098092522098778E-006  -4.4282422768546341E-006  -5.2282497213281995E-006  -5.7208678341447729E-006  -5.9476904112641505E-006  -6.1833755362134220E-006  -6.2947966959135443E-006  -6.5447115468704360E-006  -7.4087090785643069E-006  -7.9890671299947775E-006  -9.9221824199079138E-006  -1.1731967522947855E-005  -1.4689279045807338E-005  -1.7530566716476061E-005  -2.0258249499146876E-005  -2.5200140854779408E-005  -2.7729403502407575E-005  -2.1567054036608069E-005  -3.4689216923082429E-005  -2.5386396032477178E-005  -6.1978390142952753E-006  -6.3984099702852129E-006  -1.9272314380484239E-005  -3.2189422498411026E-005  -3.5785949877622153E-005  -3.0633221678595168E-005  -1.9178298043188164E-005   1.3979137739889708E-006   2.6345461806761390E-005   5.7701678322050759E-005   8.6779664987778212E-005   1.0775873090259347E-004   1.0669363679257816E-004   8.6071985789154391E-005   4.3803987827619955E-005  -1.5722032170940329E-005  -6.4336116516283413E-005  -8.4973183452860231E-005  -7.7833880922265349E-005  -3.7799497873448776E-005   1.2853339599035240E-005   3.6788761470822555E-005   6.8062583146160646E-005   1.0526335291842723E-004   1.2016827941996433E-004   1.1598531839076215E-004   2.2182036384152668E-005  -5.0502338984358364E-005  -8.1479318781765942E-005  -5.8022835370299533E-005   4.0844851078571659E-006   1.7676785016791295E-005  -2.2466137037017907E-005  -6.3282531100752090E-005  -3.9544770119583867E-005  -5.4527950328802226E-006   6.6213284286826418E-005   9.7051504047638524E-005   1.8377245200524517E-005  -9.3031388072009800E-005  -7.0734353216443511E-005   6.9358175745343296E-005   7.5244812896225241E-005  -5.3264269523564386E-005  -3.1674031114979214E-005   9.5616327378834830E-005   1.1278075543698134E-004   8.0089021060789003E-005   8.4198114111562277E-005   3.4423736803459139E-005  -1.8571515281798288E-005   5.5771861447283853E-005   8.2532136398113983E-005  -9.1662671469495421E-005  -9.1650196563641549E-005   6.2602490144937842E-005   4.7636583735537354E-006   4.3068168329526426E-005  -7.6085188373222322E-005  -1.6867630796821724E-004  -4.2904171401635352E-005  -1.2520986316553150E-004   4.7637548578978004E-005   1.8721605772305160E-005  -1.7433727524633532E-004  -6.3819185740371170E-005   6.5802191489021719E-005  -1.8048297463102545E-005  -9.4543260075129800E-005  -2.0017541625143661E-004   0.0000000000000000     
  -9.8998998998998999        1.4806457901747852E-005   4.0361996769178463E-006   8.6688946640549380E-006   6.5113221628601835E-006   4.6962145465130242E-006   4.7868622995075595E-006   2.3835538257878809E-006   1.4445989099337376E-006  -1.4674916768419760E-007  -1.6658679637955557E-006  -2.7876362623106492E-006  -4.0338307697738014E-006  -4.6438328994088801E-006  -5.4953258834301323E-006  -5.7005206510643012E-006  -6.3756846969211629E-006  -6.5120080220511118E-006  -7.0626914046717724E-006  -7.8070255775318578E-006  -8.1086758964430497E-006  -9.6341014365910345E-006  -1.0639485043811852E-005  -1.2947509066563104E-005  -1.5138405653339395E-005  -1.7924894031410562E-005  -2.2968466502354261E-005  -2.5023641920916278E-005  -2.1625039600434403E-005  -3.2768896705054680E-005  -2.7975544075586537E-005  -8.9912278154496790E-006  -6.8180776194439709E-006  -1.8889783045442118E-005  -3.1183031190039249E-005  -3.5076922633073675E-005  -3.1278463669439074E-005  -2.1236648225509932E-005  -3.7803429108378893E-006   1.8084575002127968E-005   4.6769364161482388E-005   7.3858122925020243E-005   9.5205143261799282E-005   9.9678171064448350E-005   8.8347444367745454E-005   5.2906862386898815E-005  -1.7035548820108570E-006  -4.6073112739101296E-005  -7.9327056082139483E-005  -8.0683404725097349E-005  -5.0121564015331228E-005   6.6073737525274043E-006   3.8950066115595723E-005   6.2399847969955019E-005   8.5959057772093040E-005   8.9202219565616222E-005   9.0655901532795755E-005   2.7238822595137859E-005  -9.8158919715577213E-006  -3.8022353811159843E-005  -4.3980970833149104E-005  -1.2695025066105902E-005   2.0453638725647729E-006  -2.4683320789610872E-005  -6.9826203405021388E-005  -7.1187607459071144E-005  -2.5778897639259224E-005   7.1236046346315315E-005   1.4094501352803474E-004   6.3108198995555852E-005  -8.8850791505297981E-005  -1.2244794934282012E-004   2.9236424253620851E-005   1.3337014283032448E-004  -8.5734587449041556E-006  -9.8801242901989326E-005   6.3152205100217511E-005   1.6252625452883455E-004   7.8136833627197341E-005   2.6152368514913998E-005   7.6245548237088281E-005   2.4518027844620322E-005  -2.7642112680476648E-005   7.1161165927571344E-005   1.3136918314529038E-005  -1.3526116016735750E-004   2.7591203090276923E-006   5.8837187196791216E-005   3.2887152610711285E-005  -1.2078369396376282E-005  -1.5180485909535194E-004  -7.6971218771541727E-005  -1.2888068766744721E-004   3.0988120960023663E-006   4.3765953894518419E-005  -1.4837403876400218E-004  -9.3043897085710035E-005   6.7167172133915766E-005  -1.6671281540688576E-005  -4.3636574728981556E-005  -2.1654433016921905E-004   0.0000000000000000     
  -9.8798798798798799        1.4869636808296714E-005   3.8757710498975675E-006   8.8094799425621465E-006   6.5445707157768348E-006   4.8168039430892474E-006   4.8311413106392104E-006   2.3777709090082083E-006   1.1729398650717161E-006  -4.7922840071137311E-007  -2.3255874879124517E-006  -3.7336164550998201E-006  -5.1747136177328499E-006  -6.2499846983260133E-006  -7.0661187950308664E-006  -7.5922869684233491E-006  -7.9570584692924623E-006  -7.9617501568593994E-006  -8.3767974312709206E-006  -8.4544544387020762E-006  -8.6136937645493712E-006  -9.8050511864869018E-006  -1.0045207790787113E-005  -1.2116756811520153E-005  -1.3771004826744220E-005  -1.6744578079930503E-005  -2.2128573702988370E-005  -2.3689987273161278E-005  -2.3187707960491903E-005  -3.1509956551645577E-005  -3.0788103564195987E-005  -1.1174224352624113E-005  -6.3034411659265234E-006  -1.6915987262247428E-005  -2.8699740777133107E-005  -3.3553435477326876E-005  -3.1185468455332150E-005  -2.3260670244528377E-005  -1.1024906238681762E-005   7.2145046292785788E-006   3.1758060075800295E-005   5.8161516886693272E-005   8.3311558705357819E-005   9.9161499308538493E-005   1.0567798415260273E-004   8.7521457960698759E-005   4.4372438577178706E-005  -1.0918764145839656E-006  -5.9010888391407015E-005  -8.7517118211944406E-005  -8.6414569176689426E-005  -3.3447369026367739E-005   1.5639238166139883E-005   5.3915776808442503E-005   8.8652087387879150E-005   1.0576943168876916E-004   1.1963150236367974E-004   6.2399381406349547E-005   1.2146042824400573E-005  -5.0922275642219334E-005  -8.8538413630392956E-005  -5.4722179809368853E-005   5.6919066240236110E-006   2.1641247659878555E-005  -2.2536522252473522E-005  -7.8890826994880412E-005  -8.4612275963202480E-005   1.0702826041541504E-007   1.3338096481594903E-004   1.3491985349520127E-004  -3.6937026576628826E-006  -1.3412998744699776E-004  -7.5008971868945195E-005   1.1286286012604877E-004   9.1532461620228673E-005  -6.2540178866098888E-005  -1.6023018070707029E-005   1.2921428218356029E-004   1.3791598206173942E-004   5.0826175503150598E-005   6.7109861482429024E-005   5.2263234438427287E-005  -4.3474452176123121E-005  -3.3597544157611950E-006   8.8037683002783099E-005  -9.9993879303279185E-005  -8.8444302084179742E-005   8.4357083488089657E-005   1.9728161963554389E-005   6.0651492494806234E-006  -6.3375915099892546E-005  -1.4317909948563697E-004  -1.0359650384603831E-004  -3.1283208062906034E-005   2.9742998099817104E-006  -3.6192623078972662E-005  -1.7722081176444610E-004   7.9894799475851844E-005   1.5251519719572452E-007  -5.1023674393526127E-005  -1.5498541690723189E-004   0.0000000000000000     
  -9.8598598598598599        1.4931038972676685E-005   3.6846494063329984E-006   8.9577647872322220E-006   6.5532265798295868E-006   4.9468026633331243E-006   5.1083977658384943E-006   2.6840680285989365E-006   1.7331000455400475E-006   1.9501445221859310E-007  -1.5272019195188274E-006  -2.8498902638114156E-006  -4.2048082045956400E-006  -5.3649396437215145E-006  -6.0573677662830945E-006  -6.7560375603382313E-006  -7.0648518697126432E-006  -7.2438312364329289E-006  -7.7576527099166147E-006  -7.8861154228603974E-006  -8.4095085168865247E-006  -9.5157673504085443E-006  -9.8845822125220836E-006  -1.1852084079883299E-005  -1.3536129655363679E-005  -1.7094833415833690E-005  -2.2348172847924484E-005  -2.3815204191266073E-005  -2.6015069321766152E-005  -3.1913201897341210E-005  -3.5183130977060583E-005  -1.5472815865010557E-005  -8.4433109443233091E-006  -1.7008833210008869E-005  -2.7502718364722337E-005  -3.2242756092008292E-005  -2.9402237480392258E-005  -2.1458208943687066E-005  -1.0018775299544513E-005   7.2636351734879450E-006   2.8954508309241467E-005   5.1816164235173143E-005   7.3499495783771725E-005   8.7054701793251886E-005   9.2175152260726519E-005   7.7161065039364047E-005   4.3569585055329238E-005   1.0045944088650568E-005  -3.9014454681336550E-005  -6.0103839778765797E-005  -6.6953702056656239E-005  -3.2840005402531969E-005  -2.7955537365775086E-006   5.0385036923082264E-006   2.0565008476890858E-005   4.6771731798765584E-005   9.5530770480253886E-005   9.4615069050814181E-005   8.2947488528882621E-005   8.6598914388529846E-006  -8.6173491999884074E-005  -1.0983029833573548E-004  -4.5893647213924580E-005   4.0248270890759617E-005   5.6084204533130233E-005  -1.9074731762899835E-005  -1.0188286584663565E-004  -9.1033260602163297E-005   5.1307413351730945E-005   1.3807348428926551E-004   7.9036949042038973E-005  -6.8848281340569564E-005  -1.0797181606260196E-004   6.0572788758676912E-005   1.2022542862526166E-004  -1.9159485339798662E-005  -4.4021530129518087E-005   9.9515789217387215E-005   1.4994925155016031E-004   5.9083511421380929E-005   5.6258939462850621E-005   7.2538348730666078E-005  -2.4520072449473947E-005  -4.0814645883047166E-005   8.6188072619862227E-005  -3.9279741595604053E-005  -1.4500384726516227E-004   5.6048370652049461E-005   5.3880532767833057E-005  -2.6493381256073280E-006   1.7264772698815783E-006  -1.6534488223969126E-004  -1.1137149542616234E-004   2.7399336888862404E-005  -8.6865211951014698E-005   2.6590824930874103E-005  -1.6171635880727941E-004  -4.4697354075592423E-005   1.2850841737340805E-004  -5.1281152629252606E-005  -1.2275643257779979E-004   0.0000000000000000     
  -9.8398398398398399        1.4990617203301999E-005   3.4679477662073055E-006   9.0996087872706413E-006   6.5440486028893637E-006   5.1173951782286908E-006   5.1797550127129822E-006   2.9417330630482439E-006   1.9158788844782075E-006   4.1582914005395149E-007  -1.0611582510673357E-006  -2.4198627381897299E-006  -3.6051810562599630E-006  -4.5922497328658170E-006  -5.4508323978893364E-006  -5.9624785339020994E-006  -6.2536359472103274E-006  -6.5477471775449492E-006  -6.7871316887664339E-006  -7.1217018507481551E-006  -7.6163250115307750E-006  -8.7920280363436746E-006  -9.1943256906258549E-006  -1.1078089713245540E-005  -1.3035893598538142E-005  -1.6853822256772452E-005  -2.2720593648932847E-005  -2.4481640144139497E-005  -2.9821926805118797E-005  -3.3298674451136404E-005  -4.0470925593615740E-005  -2.1129613895175204E-005  -1.0810540903423194E-005  -1.7574723134583678E-005  -2.7152785836671713E-005  -3.1277811453362158E-005  -2.9626254592254387E-005  -2.3153634662312457E-005  -1.4756883272828954E-005   3.4700525020991637E-007   1.8247455555113265E-005   3.9654987518619202E-005   5.8146546997829493E-005   7.2331731449739884E-005   7.6382616547252002E-005   6.5953727047667971E-005   3.8164960813015544E-005   9.7524718511573701E-006  -3.5702481251520383E-005  -5.2458019067596390E-005  -5.7809616491865642E-005  -2.2017203627903286E-005   1.6241579371851787E-005   1.7977862780239584E-005   2.1747807247467788E-006  -3.3597807770270073E-006   2.9143328232662586E-005   5.7588111093587012E-005   1.0580081929344732E-004   9.0747024745415641E-005  -1.2663240109702260E-006  -1.0071056883628906E-004  -1.0832737366934584E-004  -2.6298627304541236E-005   5.1331176136130638E-005   2.2831986401326094E-005  -5.4354305304324399E-005  -8.8822544979405758E-005   4.3197909100600707E-007   9.8927714405517908E-005   1.0943912537839169E-004  -6.4187205458101433E-006  -1.1900709302879823E-004  -1.6978119570352960E-005   1.0638015792395062E-004   3.0127093560806229E-005  -3.2437318102412353E-005   1.0963774313189876E-004   1.5327892027479950E-004   1.5768318008931422E-005   5.4477131249187178E-005   1.5214026928349935E-004   2.1532394007330753E-005  -8.6158458780040892E-005   3.8186992420825196E-005   2.4139539004385315E-005  -1.1322899233990480E-004  -1.3086780515910507E-005   3.5847445261827603E-005   6.7000825527218167E-006   5.2814030111892580E-005  -1.1254425760468879E-004  -1.9359011739525153E-004   2.5662298813221982E-005  -1.6819245871643608E-005  -3.8734147555805260E-005  -1.4401395783957273E-004  -1.0191199789219617E-004   6.9766463282711126E-005   3.7518359794720495E-005  -7.9512791413894468E-005   0.0000000000000000     
  -9.8198198198198199        1.5048473847934003E-005   3.2236953072374095E-006   9.2498143300513590E-006   6.5016029254302123E-006   5.2025864118849782E-006   5.3770646227058067E-006   2.9836552016252043E-006   2.1242925455132038E-006   4.3535389377675635E-007  -1.0289544830072870E-006  -2.4408956832061305E-006  -3.7631378735992560E-006  -4.7280436609281193E-006  -5.6647680697556174E-006  -6.0666502267635743E-006  -6.2724243389942687E-006  -6.3484603603096927E-006  -6.3638688071622917E-006  -6.3152691514663729E-006  -6.8532262733899873E-006  -7.6724855065625505E-006  -8.3616098649877784E-006  -1.0084269928432700E-005  -1.2405148282383207E-005  -1.6282203885179923E-005  -2.1909707236512734E-005  -2.3175479722805331E-005  -3.0570963526367091E-005  -3.1495070143866704E-005  -4.2131849490374047E-005  -2.3899599021591725E-005  -1.2221349575352525E-005  -1.7013295424819293E-005  -2.5811711879710718E-005  -2.9797651946055466E-005  -2.7517961679926591E-005  -2.1832732988460127E-005  -1.3901614278168460E-005  -1.0401711636013963E-006   1.2884451896523616E-005   3.3891073442206714E-005   5.2019428539361662E-005   6.9343076716820169E-005   7.6148641324477482E-005   6.9806155406434278E-005   4.6265995647761494E-005   1.6110642262910671E-005  -3.5856468596626187E-005  -6.0541092398441608E-005  -7.1163696942122716E-005  -3.7824360908489633E-005   1.8380036278081285E-005   4.1490033420860993E-005   2.8961347354383608E-005   6.9588177042575175E-006   4.4726870326963186E-006   7.4022683172724562E-006   5.0425116510789771E-005   7.6880127587370555E-005   4.2794447555463871E-005  -4.2409602252909198E-005  -8.4537524563506382E-005  -5.6582828606801081E-005   7.4668382705873737E-007  -6.1626526846792444E-007  -2.2958835411575779E-005  -3.9019463651047250E-005  -7.0258422441846820E-006   4.3863780879976190E-005   7.5361385045334781E-005   4.1586253238033372E-005  -5.6648728111157105E-005  -4.2349470523203554E-005   6.8345929603003960E-005   7.2508485469261150E-005  -4.0687242182534618E-005   4.1749065099769166E-005   1.8765250310480653E-004   9.7728975949759725E-005   7.1695628770262214E-006   1.2982778947338722E-004   9.9538709468201481E-005  -8.9568896481100272E-005  -4.9333956487281878E-005   6.8143930290325325E-005  -8.2208950653881634E-005  -1.0857173147393275E-004   4.2510803740509272E-005   4.9908515929152791E-005   2.8704366843185835E-005  -3.1525808863676288E-005  -1.9940543636310696E-004  -3.5090208846496410E-005   4.1413839543309890E-005  -6.8958947502539074E-005  -1.3385827634330695E-004  -1.0119594976495732E-004  -1.4039259083626842E-005   1.3371015513206021E-004  -1.1733745673717558E-004   0.0000000000000000     
