  -10.000000000000000        5.4548516428016275E-006  -4.7884289492481316E-007   8.4136497330461253E-006   3.8150678699424100E-006   8.3535523077857601E-006   7.2716932720186444E-006   8.1514961020919906E-006   8.2996203122316882E-006   7.9271341269572423E-006   7.5987370934291301E-006   7.0869859905142221E-006   6.1058240274452751E-006   5.5030097821557581E-006   4.3069948180212996E-006   3.8285269130042500E-006   2.7947461014189704E-006   2.7649937181192555E-006   2.4951358001159824E-006   2.5444689633104593E-006   2.8808831705354391E-006   3.1287438085819454E-006   2.7305280610420183E-006   2.0675646546885156E-006   8.3126615757402315E-007  -1.7906658947917998E-006  -7.4009587145211005E-006  -8.4409041823684874E-006  -1.1205647491186256E-005  -1.8033542070422595E-005  -3.3896353372659051E-005  -2.1578399830718416E-005  -8.7595007816525372E-006  -1.5172287384090244E-005  -3.7714010398098403E-005  -6.7484927833476912E-005  -9.7469590335488688E-005  -1.2160294588420132E-004  -1.3447152470013750E-004  -1.3092533684976298E-004  -1.0630450557584126E-004  -5.7008752470016378E-005   5.9009062486193957E-006   6.5987665367567944E-005   1.0708109392685543E-004   1.1143565471097744E-004   6.9735313927126314E-005  -5.4102512272714121E-007  -6.9569689674640583E-005  -1.1986206103441035E-004  -1.3410260936918346E-004  -1.0820315267150857E-004  -7.8638466243416272E-005  -5.5226377161964450E-006   9.6951143606391861E-005   1.7104761926753763E-004   2.0672188525629913E-004   1.2524882971738725E-004   1.4118928587645277E-005  -4.9308983565533418E-005  -4.5244925904933835E-005   1.0276945942151369E-005   4.7649880211961685E-005   5.9085108938360036E-006  -9.4480819693563205E-005  -1.3127881149501664E-004  -3.3134978160596553E-005   1.3387777529954428E-004   1.0958787510877333E-004  -7.5285000051055536E-005  -1.4916858063778848E-004  -1.3909051688112054E-005   1.0729334247784577E-004  -2.0500736747003063E-005  -1.6670831396406374E-004  -7.1056610537408274E-005   3.4024216716027893E-005   1.6410715940090490E-005   6.6810512654349955E-006   7.0483270602199010E-005   1.8262770473358605E-005  -5.2729552859898584E-006   1.2206333291258999E-004   9.5103723632518464E-005  -6.2870918020139832E-005   2.2646939579475787E-005   1.6241094362430363E-004   1.0940886855991959E-004   4.8470108597703985E-005   2.7052791298485142E-005   8.9000158373383020E-005  -4.8738143026383156E-005  -9.0501731982140299E-005   1.5774319457038266E-004  -8.4795440297920279E-005  -4.2162490719881488E-006   5.2060339587993657E-005   5.7581683694340532E-005   5.6338094342071273E-005  -1.5597497662879600E-004   3.9606563930768829E-005   0.0000000000000000     
  -9.9799799799799800        5.2592588903722417E-006  -5.3756255738599372E-007   8.3022910880884539E-006   3.8252892655399657E-006   8.3429540026440053E-006   7.5060863585803216E-006   8.3804728366041613E-006   8.6427660681697655E-006   8.2358139220540681E-006   7.9875275500174340E-006   7.2930143269839126E-006   6.4039691211878763E-006   5.6306460367125525E-006   4.7241825806559825E-006   4.0002203412749988E-006   3.2536014532971677E-006   2.8946573205208755E-006   2.6626731035883354E-006   2.6301873589672730E-006   2.8885359102730021E-006   3.0276289367413478E-006   2.6726422231129540E-006   2.1251262908012594E-006   3.5839625004397306E-007  -2.5589733185523167E-006  -8.7173679762455977E-006  -9.2552073652057310E-006  -1.5337978914932966E-005  -1.8313960163288577E-005  -3.7311656849601568E-005  -2.6283453402484413E-005  -1.2086735292181331E-005  -1.5240921187648903E-005  -3.4424409484523805E-005  -6.1077671115855513E-005  -8.7674051430885525E-005  -1.1053679666266298E-004  -1.2458435535358376E-004  -1.2554134324987198E-004  -1.0723331056882605E-004  -6.9015999739778649E-005  -1.5159156559528757E-005   3.9972847182454840E-005   8.5460358682958008E-005   1.0004321348659364E-004   7.3941587033735711E-005   2.4884389773525841E-005  -3.8194209422803732E-005  -8.7884749210549165E-005  -1.1756754455785884E-004  -1.0680719357832996E-004  -9.8294521236714317E-005  -4.9340777613893292E-005   4.4159995483028213E-005   1.3561770146699502E-004   2.0412678384904571E-004   1.5362732416709747E-004   5.3577755526373491E-005  -3.1385997286525062E-005  -6.6222688478552601E-005  -2.1580723322292907E-005   3.7430216082808994E-005   4.1353956385205523E-005  -4.5113405786290129E-005  -1.2598017740134376E-004  -9.2012491359832500E-005   8.1345293491619111E-005   1.4439614744945193E-004  -1.0660064679097279E-005  -1.6968087085235804E-004  -9.1532702340660880E-005   1.0053449919181062E-004   5.9792511710000097E-005  -1.4283563617683111E-004  -1.2341874242996327E-004   1.5721786934419199E-005   2.2810616305809735E-005  -4.8555851665145906E-006   8.3641234962055516E-005   5.6220335700166965E-005  -4.0579185715171681E-005   9.0842707129426339E-005   1.4409469166161082E-004  -5.9417132442124281E-005  -2.7048291972631852E-005   1.4494956639780584E-004   1.2050224133576522E-004   1.5574048665790898E-004   8.5779004846658739E-006   3.3928178505791113E-005   6.9261040958675375E-005  -1.6452081397253808E-004   1.0565221806161095E-004   4.6734102139777210E-005  -1.1353389947156145E-004   1.3613583126323754E-005   6.2898286083827478E-005   1.3706994230165649E-004  -1.2354981321767083E-004  -1.7207548684321044E-005   0.0000000000000000     
  -9.9599599599599600        5.0636445425687810E-006  -5.9246818458840355E-007   8.1868848535177154E-006   3.7171331625010083E-006   8.2437378597777217E-006   7.4316389152501296E-006   8.3511171670433627E-006   8.6742438710827707E-006   8.5576808128048385E-006   8.2593307762675757E-006   7.7974985609001666E-006   7.0592974361570593E-006   6.2038421519460536E-006   5.5132215683771426E-006   4.6492607171653029E-006   4.0770495045852499E-006   3.6011697718614101E-006   3.5213373074131805E-006   3.6197268674556779E-006   3.9319072355229739E-006   4.2918838266749386E-006   4.2588354834381471E-006   3.8975628257217711E-006   2.4540143201366234E-006  -8.6636457428868165E-007  -6.9903740621239152E-006  -7.7354673221431407E-006  -1.7217534379509939E-005  -1.7681726884519774E-005  -3.9574118511551075E-005  -3.0958060742880666E-005  -1.5642109223410695E-005  -1.6565693827717185E-005  -3.2370691945886632E-005  -5.5535710485400130E-005  -7.9761518278772923E-005  -1.0124715887973146E-004  -1.1457137840643162E-004  -1.1704816092622506E-004  -1.0148941040802965E-004  -6.8600011186272842E-005  -2.0660323528365355E-005   3.0436759469797365E-005   7.4420071245240321E-005   9.0822419057680123E-005   7.0283132544315927E-005   3.2419281452223001E-005  -2.8640131308066325E-005  -7.0261717467169589E-005  -9.9453496975156975E-005  -8.7923058836783486E-005  -8.6130270959145397E-005  -6.3434369050930782E-005   2.2221637589327295E-006   9.0484106743584888E-005   1.7930901112919560E-004   1.6718271031846801E-004   9.9089746760420142E-005   7.3988213836397940E-006  -6.1112019239162123E-005  -5.1527359359586315E-005   2.6095416400876650E-006   3.9400506034571771E-005  -7.7352736667618725E-006  -9.2770493199301082E-005  -1.2396981121908592E-004  -2.7946076709374007E-006   1.2775758520321633E-004   7.9957176706875010E-005  -1.0272436457712435E-004  -1.5319494948397928E-004   1.8076797661041285E-006   9.2767850540751139E-005  -3.3979594530884309E-005  -9.9751948859186455E-005  -5.0881469125522740E-005  -3.6313566965348479E-005   6.2218250585559555E-006   1.1873234440532295E-004   8.9764217070892351E-005  -4.8341859016878656E-005   3.9483409743598427E-005   1.8390502155194241E-004  -1.0164616149654281E-006  -8.6263734879843729E-005   8.8088507140287136E-005   7.0477482270365498E-005   1.8692839353725362E-004   1.1634905722941695E-004  -4.5378661563069902E-005   8.4757784792877320E-005  -9.2897766791515119E-005   3.3094636205198893E-006   1.3344160668153019E-004  -9.0705544379329422E-005  -6.1723333331887176E-005   3.4955693916464247E-005   1.5122193877668171E-004  -1.5904671338710601E-005  -9.1017101848625738E-005   0.0000000000000000     
  -9.9399399399399400        4.8679219170418055E-006  -6.3790074242508667E-007   8.0753621254145612E-006   3.6654453841170849E-006   8.2549797413415100E-006   7.5096362202750872E-006   8.4781912005928433E-006   8.8547287462991017E-006   8.6400731205098406E-006   8.3318887548520604E-006   7.5657387026064191E-006   7.0669859850311324E-006   5.9306896913651642E-006   5.5889378458088088E-006   4.7800537369076459E-006   4.6119863911776011E-006   4.3750675759484275E-006   4.6447224615126843E-006   4.9446304189687288E-006   5.3735527263068042E-006   5.6129516409960847E-006   5.4262928588852114E-006   4.8105764912836498E-006   2.9175143054032039E-006  -6.7069854048175040E-007  -6.7032628001323053E-006  -6.9059536934773794E-006  -1.8351149408401332E-005  -1.5541248815347014E-005  -3.9225142717505570E-005  -3.3068976533963863E-005  -1.7712516745512441E-005  -1.7102471194258118E-005  -3.0388641845162103E-005  -5.1071130942821106E-005  -7.2950891928291137E-005  -9.2489132632670473E-005  -1.0607221814531854E-004  -1.1153639175668082E-004  -1.0178754236288452E-004  -7.6683883454975053E-005  -3.5030521150264011E-005   1.3952247159444730E-005   5.9749430857207659E-005   8.0702121512579608E-005   6.6520056818330768E-005   3.4982579020504488E-005  -2.9955667718540158E-005  -7.1131257107821450E-005  -1.0141558772640117E-004  -8.3140690206480193E-005  -6.6418124026588546E-005  -5.1836108431131847E-005  -1.2416483079557123E-005   4.8071292388693939E-005   1.2248708318990438E-004   1.3224370437097514E-004   1.0773653429849228E-004   4.8345211905340252E-005  -1.1142608634767381E-005  -2.4136390436422699E-005  -9.7916194268001780E-006   1.3159876038430949E-005  -3.6588657103621118E-006  -6.4241907243014137E-005  -1.1836455204710555E-004  -6.0082037458541875E-005   8.4733605548836135E-005   1.0466362473917696E-004  -3.9038739985132531E-005  -1.3968592189022111E-004  -4.4679463457964853E-005   8.0719759770242770E-005  -1.1918805024225055E-005  -1.2418902721903096E-004  -6.4035546714323165E-005   5.6663167519827180E-006   2.3271085272919949E-005   6.0105419395312988E-005   9.6875684233620538E-005   3.5379548660618174E-005   2.2580200883637599E-005   1.3966655178654906E-004   5.8437074880619307E-005  -8.4355512825648688E-005   6.2696180889206172E-005   4.8888224133740901E-005   1.0643529503566462E-004   2.1457281224292370E-004  -2.1220669581529874E-005   1.4414984076730246E-005  -3.6624830846721054E-005  -1.1788372633255307E-005   1.6571171153627063E-004  -5.7632840291436706E-005  -1.2808691584486996E-004   5.6049109151528946E-005   6.2971206421939157E-005   1.0044285745939014E-004  -1.3870844870532490E-004   0.0000000000000000     
  -9.9199199199199199        4.6721564075883142E-006  -6.7582845920804776E-007   7.9610386969505313E-006   3.5955251271547486E-006   8.1879715703546249E-006   7.4985696336962475E-006   8.4874064623634536E-006   8.9021778767062441E-006   8.6969543680049488E-006   8.4225746442913221E-006   7.7315088771114284E-006   7.1321689731872994E-006   6.0254094038743424E-006   5.5441230688721748E-006   4.5650097920605699E-006   4.4359491533939077E-006   4.0585461206065186E-006   4.2164115324341229E-006   4.7202787352620347E-006   5.1582207733734499E-006   5.5258597879848933E-006   5.8153138665455631E-006   5.3183577710972233E-006   4.4136906117307410E-006   8.0376997645041715E-007  -4.2952648563455926E-006  -4.3376963168571895E-006  -1.7775541023758263E-005  -1.2727548925760263E-005  -3.8423787151398534E-005  -3.5350233987953347E-005  -2.0151658292835564E-005  -1.7813646718637072E-005  -2.8871562609338832E-005  -4.7070106095283121E-005  -6.6641681424586057E-005  -8.3502222690916652E-005  -9.7713760025688602E-005  -1.0393086474317276E-004  -9.8577163463168770E-005  -7.8386228186250187E-005  -4.2911554847249779E-005   3.1593357485759833E-006   5.0483161547929030E-005   7.9499541450153802E-005   7.9408812262611890E-005   6.1060062002229998E-005  -1.3265978825581395E-006  -4.5294080155242148E-005  -8.9628108516864687E-005  -8.5979311419258204E-005  -7.3026444968447913E-005  -6.7071095045873768E-005  -3.9265739333733623E-005   1.8686564490201229E-005   1.0088994128215495E-004   1.3687001089196339E-004   1.2463187535817808E-004   5.3215742179249249E-005  -2.3458526550013438E-005  -4.2798140801524702E-005  -1.6260107561854148E-005   1.7683350387941687E-005   7.3053649112010338E-006  -4.7550704372464114E-005  -8.9761875404211302E-005  -7.8242492832445373E-005   2.7438513615694128E-005   9.3428388542837919E-005   3.2944775779425110E-005  -8.9684680498688775E-005  -9.8035508928485054E-005   4.2697364917079100E-005   2.9357799163543030E-005  -1.0599377351316560E-004  -9.2153933956538203E-005  -3.5656702780032979E-006   3.0372141455688024E-005   4.3938652167735267E-005   9.2133962734888874E-005   3.6716242580984426E-005  -3.8141876282063316E-006   1.2281779353268593E-004   1.5408632560623637E-004  -4.2834759409007138E-005   5.9935411010908496E-006   7.6742321962897916E-005   8.3640947387802897E-005   2.1085082115735026E-004   4.5883124337038232E-005  -5.1084277593384207E-007  -4.8220566558601726E-005  -4.6780202687121667E-005   1.0485345979719224E-004   5.7123002588957628E-005  -1.2929915669981001E-004   8.9045091005709820E-006   5.5141758612330864E-005   1.1089153392039485E-004  -1.0145569453445111E-004   0.0000000000000000     
  -9.8998998998998999        4.4763096483723668E-006  -7.0217637544770751E-007   7.8445694581268680E-006   3.4630557979540924E-006   8.0760011172057358E-006   7.3466081312778269E-006   8.3415379521844941E-006   8.8767476112506786E-006   8.6961076621476799E-006   8.6598681967915905E-006   8.0541833077741343E-006   7.5000639358198666E-006   6.5844504214725028E-006   5.9935058248309548E-006   5.1914830702638795E-006   4.9096678923599151E-006   4.4734053288497410E-006   4.1219770344971287E-006   4.4469587771912336E-006   4.2446816688606094E-006   4.4451513512424332E-006   4.6698586585279621E-006   4.6242122689240830E-006   4.1702235691069605E-006   1.5538744582263924E-006  -2.0733147231313819E-006  -1.4463527202301620E-006  -1.5075119568712350E-005  -7.8135004933977868E-006  -3.4122664986452821E-005  -3.3760250975539005E-005  -1.8993703355028218E-005  -1.5832162731502204E-005  -2.5833670436957366E-005  -4.1428288633160684E-005  -5.9764876647309397E-005  -7.5544316026851993E-005  -8.8580328949369150E-005  -9.5685022696328774E-005  -9.2715981028319109E-005  -7.6951085399013452E-005  -4.7206861422844489E-005  -6.1316344104923938E-006   3.9607371132990749E-005   6.9830646908674334E-005   8.0623653550929511E-005   7.1389651828838616E-005   1.7797933330722847E-005  -2.5601082896666837E-005  -7.9315474749069140E-005  -8.5268390923283149E-005  -6.7196758851382663E-005  -5.1801842053046080E-005  -2.6952600802743306E-005   1.8131863133024580E-005   6.8329016950087617E-005   9.4330422138072504E-005   9.6642493990597289E-005   5.9603208393130651E-005   1.2534921522025284E-005  -2.0954092088378701E-005  -1.5698657747823703E-005   1.7655120888720552E-005   2.1534566653920290E-005  -4.9585750931742238E-005  -1.1969056118095282E-004  -1.1928840413054907E-004   6.0708509209359685E-006   1.1319659763486482E-004   8.9412886211835812E-005  -6.0623586183909591E-005  -1.4868795386514458E-004  -5.9438421270479800E-007   9.5544590119276502E-005  -6.2026715174488592E-005  -1.5028686203338122E-004  -1.6498823355654147E-005   8.3262458934191922E-005   2.1792137658638544E-005   4.0512718032295494E-005   9.7852684373679036E-005   3.0950776109028241E-005   2.9395146812313465E-005   1.7262974649613795E-004   5.0561590642059254E-005  -5.9239455830550382E-005   5.6448803757297879E-005   8.0671893874677226E-005   1.9542339642370730E-004   1.1810595164857019E-004  -4.1706191203411174E-006  -2.1712754924837410E-005  -6.2501643715775349E-005   5.4344053079823143E-005   9.9041568405793396E-005  -1.2616304198132450E-004  -2.1974228979197192E-005   4.9500394538525972E-005   9.7257228274366661E-005  -1.2640024711279815E-005   0.0000000000000000     
  -9.8798798798798799        4.2804033169180078E-006  -7.1333676651112644E-007   7.7270396525034698E-006   3.4169170725942567E-006   8.0899808226471524E-006   7.5861107494263413E-006   8.6207067940576552E-006   9.3731679109864725E-006   9.2641282798044489E-006   9.1900118124527478E-006   8.8564161013049415E-006   7.9039601848901076E-006   7.0508339582068413E-006   5.8836847715266639E-006   4.8038552737740853E-006   4.1129188040634589E-006   3.1916323147432691E-006   2.6537890270217671E-006   2.7957399702432561E-006   2.2373082036800289E-006   2.6005209177684786E-006   2.7017213999898636E-006   2.8996618728669858E-006   2.9446292906343369E-006   7.1824669661502929E-007  -1.5762918863126331E-006  -1.0957734041565978E-006  -1.5095093479535096E-005  -6.8504339588359498E-006  -3.3593266792436235E-005  -3.5631399753039730E-005  -2.2422727919390617E-005  -1.7268768956003823E-005  -2.5118536851127781E-005  -3.9578101507731799E-005  -5.5759119682708967E-005  -7.0385120589241823E-005  -8.3548000582459842E-005  -9.3208650287302839E-005  -9.6581758314392510E-005  -8.9233140059929303E-005  -6.9700639584068582E-005  -3.6565515885839025E-005   5.1153460236676870E-006   4.4652875063700244E-005   7.9150044890672085E-005   9.3340976818106976E-005   6.1848081761695865E-005   2.1583269328837451E-005  -4.8905066102825016E-005  -8.8424692897484946E-005  -8.9256779947827976E-005  -7.7209638976287584E-005  -5.0913660568164579E-005  -2.1023623296620533E-006   5.3266918699204345E-005   1.0747805279129361E-004   1.2734921625354677E-004   9.9256000469399327E-005   2.9789046975434758E-005  -5.3566422034849839E-005  -6.6611377522362482E-005  -2.4461810124895043E-006   5.7706701240755932E-005   9.7756937465837262E-006  -8.5959907210478176E-005  -1.4756407352414460E-004  -8.2284796216724890E-005   5.6356271847612882E-005   1.3577246157155928E-004   3.7655505692622750E-005  -1.4374896689916573E-004  -1.0582909919215210E-004   6.1801417193006554E-005   2.9463904671223519E-005  -1.1481315951683437E-004  -8.5268679274358073E-005   4.9706563187071985E-005   6.2312823127548078E-005   4.8391718760664957E-005   1.0938938559797628E-004   9.6225384708233566E-005  -2.4718198163187382E-006   1.0856531682944468E-004   1.4926865551695033E-004  -5.6045378291924400E-005  -2.6324152632930560E-007   1.0694421505718247E-004   1.2271847457735437E-004   1.6868948006075297E-004   2.8646368512649280E-005  -4.2157245627856999E-005  -6.6909954259038060E-006  -3.6481318444404267E-005   1.2957390060871032E-004  -7.0527333845379154E-005  -1.0175096719201735E-004   1.1060816644943863E-004   3.5855812768535845E-005   9.6932979380587114E-005   0.0000000000000000     
  -9.8598598598598599        4.0844155502488084E-006  -7.0725970229290476E-007   7.6079192824634269E-006   3.2412341555032603E-006   7.9672978993946022E-006   7.2823144838366219E-006   8.4094787128499717E-006   9.1146048745508218E-006   9.1758491672095403E-006   9.1817050603225534E-006   9.1148055665683731E-006   8.2301583307048812E-006   7.7332624633965470E-006   6.6572022681674437E-006   5.8082769784721345E-006   5.2669305002500878E-006   4.4577196392230215E-006   4.1049824555629068E-006   4.2296858969433457E-006   3.8314605399615389E-006   4.1719200445981223E-006   4.2740103421733712E-006   4.7531124153288818E-006   4.6121752063474170E-006   2.9437273627305128E-006   1.5435577544925287E-006   1.5177613012627270E-006  -1.2304110432980500E-005  -3.9270031171551409E-006  -3.0177302759801424E-005  -3.6030246047974298E-005  -2.3852566833606672E-005  -1.8428717349012362E-005  -2.4883836274353537E-005  -3.8294953175776985E-005  -5.2718072298561478E-005  -6.5900331843731980E-005  -7.7296656967237068E-005  -8.4723087371288571E-005  -8.6920660147605730E-005  -7.8781438973118479E-005  -6.1586609756665125E-005  -3.1283031722049065E-005   1.7486794899056708E-006   3.5571690890690133E-005   6.6666427577182307E-005   7.8129836751260101E-005   5.7247771249040018E-005   3.0995863767561122E-005  -1.7515683370988893E-005  -4.9726304438976251E-005  -4.7248691461326062E-005  -4.3466890906333102E-005  -5.0131124298111061E-005  -4.3691852011104442E-005  -2.4159155250916124E-005   3.6866149780419427E-005   9.5592256376107331E-005   1.3150279985341278E-004   9.1652019029607299E-005  -2.8950729015778536E-005  -1.0999526626808670E-004  -7.1388053408724805E-005   3.9250413787901389E-005   6.8215335662354245E-005   6.4584995877267835E-006  -1.0557411300259070E-004  -1.4343239321475246E-004  -4.0722896581857525E-005   9.7194562274193424E-005   8.9564761076670800E-005  -7.7799295376779532E-005  -1.3273636947254514E-004   1.4502056223129896E-005   6.4610089681844273E-005  -7.4957588396376294E-005  -1.0161968140445560E-004   2.8035617324229799E-005   7.7128780047379118E-005   4.5571456432187613E-005   1.0062406077179900E-004   1.2876274320832635E-004   1.8576555017940149E-005   4.7640454466103345E-005   1.7913964064275549E-004  -9.5790467456355108E-006  -6.3142695512471942E-005   1.0675678315941154E-004   9.2512665047843765E-005   1.5703186312616263E-004   8.1473209471460018E-005  -8.5748294045808894E-005   3.4200583712281551E-005  -2.0799347995616700E-005   5.0363004895869163E-005   4.0620132760834628E-005  -1.6398596822633218E-004   3.2322346813881128E-005   1.2023350091285744E-004   8.7481345219304381E-005   0.0000000000000000     
  -9.8398398398398399        3.8883574796306562E-006  -6.8318076406983869E-007   7.4833103551774733E-006   3.1775664334800055E-006   7.8857743195476624E-006   7.3008333237595687E-006   8.4046101033553310E-006   8.9856018268646797E-006   9.1270746103565393E-006   8.9672177193193703E-006   8.8828125744729154E-006   8.1065361913003883E-006   7.6825254415290610E-006   6.5610171011490461E-006   6.0594358701835722E-006   5.1947906850257360E-006   4.7642339007509368E-006   4.5191151167874737E-006   4.6138687357859455E-006   4.7098951089585728E-006   4.9547374727355648E-006   5.5263715606524706E-006   6.0056601034506103E-006   6.5124802500952506E-006   5.4306877991567060E-006   5.0371290251735759E-006   4.6046580523070952E-006  -8.8644584471888267E-006  -1.3052364843095385E-006  -2.7513361015756598E-005  -3.6443564634233225E-005  -2.6464349007295604E-005  -2.0115054112186960E-005  -2.4154776180340025E-005  -3.6167542926086733E-005  -4.8247542718495918E-005  -5.9964956935957081E-005  -6.9580161779701704E-005  -7.7737268647029540E-005  -8.0918265253389078E-005  -7.4538100886143186E-005  -5.9753885071499260E-005  -3.4169188921660431E-005  -6.3229162685706039E-006   2.3023329676663898E-005   5.3914463663463498E-005   6.3029135900754635E-005   4.8980790632479403E-005   2.2144922884382420E-005  -2.0187489686758219E-005  -5.0931751766046235E-005  -3.8915194169014813E-005  -1.1473701603926920E-005  -7.5634959522713481E-006  -1.9595200621826766E-005  -4.6196683370726695E-005  -3.0287397106264728E-005   7.1278507326758404E-006   9.0298010127606648E-005   1.3137191871572559E-004   5.7232831757799615E-005  -5.8470366546070746E-005  -9.4414889413322554E-005  -2.1045700447155416E-005   3.5683081160926142E-005   2.9836478557448122E-005  -5.1400807967996411E-005  -1.2553567240728675E-004  -7.7887591006722126E-005   4.9414658030617339E-005   1.0577524151528536E-004  -4.3997145891184379E-006  -1.3456566514752987E-004  -5.7033144795208031E-005   5.0053641528099649E-005  -5.9241121888623697E-005  -9.9769099376693709E-005   5.3689775779622163E-005   8.3962574660334069E-005  -2.0779437018978011E-005   7.9492954599980203E-005   1.9317178230209630E-004   6.8115315732445987E-005  -6.6041082282591148E-006   1.4118734069416399E-004   5.9196867123343412E-005  -3.9546747806036458E-005   5.9499416647577544E-005   5.8390431881152025E-005   1.2003903856179238E-004   1.5088522211834286E-004  -3.6934119267157019E-005  -6.1834846416542599E-005   3.6916322168732905E-005   7.7357332118780704E-005   1.5111811843942426E-005  -8.8950741922816905E-005  -9.4045058623256489E-005   1.1341179963962050E-004   9.5808366591082429E-005   0.0000000000000000     
  -9.8198198198198199        3.6922293744473914E-006  -6.3188559558624292E-007   7.3599777172125386E-006   3.0169330080634667E-006   7.8213084190573578E-006   7.1644389153825999E-006   8.3348577266334407E-006   9.0704956760915920E-006   9.0346026771905648E-006   9.0977032897269666E-006   8.6982790525471342E-006   8.0859257694938572E-006   7.4675398486891390E-006   6.2605657086962098E-006   5.6492002554576551E-006   4.6394314493766443E-006   4.1085163474063664E-006   4.0498976411936777E-006   3.9747080588435546E-006   4.6676916835289456E-006   4.9478768806833215E-006   5.8746641036870934E-006   6.4443763398234129E-006   7.1032720212002185E-006   6.3428271351023245E-006   6.4337822046909379E-006   5.5355204887920804E-006  -6.7134379054011342E-006   5.9598420790419251E-007  -2.3636738331907703E-005  -3.5592345347747579E-005  -2.7047418172277530E-005  -2.0283719682114994E-005  -2.3774868989926000E-005  -3.4018229613532627E-005  -4.5314981304514745E-005  -5.5849344355664230E-005  -6.3092915572396651E-005  -7.0243206279198663E-005  -7.4399054893894474E-005  -7.1183887911761192E-005  -5.8599550417120633E-005  -3.6604910704220976E-005  -1.0093099378281191E-005   2.1511716572563379E-005   5.7343707845481397E-005   6.9575149242277347E-005   6.3761239455791040E-005   3.1284059620248788E-005  -1.4610641325623552E-005  -6.1438611584000664E-005  -6.0386572299593018E-005  -2.0902738633031594E-005   6.6900190202847965E-006   1.7891826461144701E-005  -8.4297619068741887E-006  -1.5184086347324638E-005  -2.5810765834194534E-005   2.4947210559450054E-005   7.8480077866295789E-005   6.4206347811661581E-005  -7.7427507755709185E-006  -4.7634461345412365E-005  -2.6367389679012864E-005  -6.4093025862757520E-006  -9.9828782952576898E-006  -3.3639092831164157E-005  -7.4734968709075743E-005  -5.9379066938670849E-005  -6.1810642119042202E-006   4.7500489622564670E-005   3.3988547181237041E-005  -8.0487598216097701E-005  -8.1616284216351191E-005   3.4315395856230132E-005  -4.1798929785946808E-006  -1.2305933392162794E-004  -2.7060621134022392E-005   1.2758744788970498E-004   3.0493617520593404E-005   1.9491309727584749E-005   1.8424157863379569E-004   1.5096087569010035E-004  -2.5447645186037576E-005   7.6677106023519579E-005   1.3060339748406240E-004  -2.7276972374031152E-005  -3.0781824599589175E-005   7.4491863033545415E-005   8.9314300774057223E-005   1.3181057514778061E-004   5.6637666684347410E-005  -1.1207115332792103E-004   3.4395154795905035E-005   1.0600825207113148E-004  -1.3960199098185653E-005  -2.1862856301890156E-005  -1.6961294963961258E-004   1.0054057352144358E-004   8.5213962857540700E-005   0.0000000000000000     
