  -10.000000000000000       -4.3157567558158191E-007   1.6805520437894095E-008  -7.3350047467721710E-007  -4.3682626425814724E-007  -9.3122068219556586E-007  -9.5842994388927733E-007  -1.2753048016480139E-006  -1.4971031339569893E-006  -1.7701322142891080E-006  -2.0456749491900033E-006  -2.3222071814419277E-006  -2.5474494259873622E-006  -2.7623141808616536E-006  -2.8631642226989364E-006  -2.9356150521555448E-006  -2.8310418351434856E-006  -2.6824301159465521E-006  -2.3430074206410922E-006  -1.8685824969094441E-006  -1.3161387778174659E-006  -5.5374145490887050E-007   3.1754857168157717E-007   1.3626877142643776E-006   2.5219251709105367E-006   4.0932901357211060E-006   7.0154828612024684E-006   6.0928658314211608E-006   1.3815831009139891E-005   1.8396639236683868E-006   1.8646746455739753E-005   3.7205877830102784E-005   2.5374656760701448E-005  -3.2425044962968758E-006  -3.1504373811963583E-005  -5.0670876093058683E-005  -5.9682344544670628E-005  -5.9845005994416417E-005  -5.5680805554687092E-005  -4.3758770195293553E-005  -2.5200045336343975E-005   5.3603284553418665E-006   4.2824775919268691E-005   8.9370401574784161E-005   1.3398186470299392E-004   1.7053206748547217E-004   1.8954038479074300E-004   1.7481667728555834E-004   1.4491280573198504E-004   8.2465682592590202E-005   3.7124450350194988E-005  -1.4557359020635352E-005  -3.6874583136328524E-005  -1.6511085572849267E-005  -6.0570211338623838E-006  -2.6873517023034223E-006   2.2760437848889536E-005   1.7427068814571745E-005  -4.8442237978461639E-005  -8.0184567103906834E-005  -4.6289566891152344E-005   1.9198082183728330E-005   1.1411410369745553E-004   1.8300583825254748E-004   1.7288805203013069E-004   7.4670965697782945E-005  -2.6547753142582616E-006  -5.1266877787213047E-005  -1.0084833846681444E-004  -1.2318456395105543E-004  -1.2576634002866175E-004  -5.8777989073896932E-005   5.1819255860896163E-005   1.1182138846162167E-004   6.1735594026240270E-005   1.7582538479401502E-005  -5.0979869837808133E-005  -1.6881715828067232E-004  -2.4409952256565384E-004  -1.8684227432394528E-004  -9.8074160925228462E-005  -3.6105511222194894E-005   3.6341787879599524E-005   1.1210477119973552E-004   6.6385371858643333E-006  -6.7182333309049816E-005  -8.1439137399962167E-005  -1.6828617593252503E-004   7.5723993111892601E-005   4.3322477314671413E-005  -2.8888015623809845E-004  -3.8486785180598542E-005   1.1364715007074493E-004   9.7230081189414691E-005   1.1708469480511990E-004  -5.5947530188418306E-005  -3.2963162860115321E-004  -1.9478411476319643E-005   2.8923742512362795E-004   7.3753388648559594E-005  -3.4147911722164904E-005   0.0000000000000000     
  -9.9799799799799800       -1.1223552785658462E-007   1.3601490626405492E-007  -5.2268490350586890E-007  -2.8797677310492277E-007  -7.7250021573980752E-007  -8.3978266605703698E-007  -1.1711413901858616E-006  -1.4319147609079592E-006  -1.7266482033660092E-006  -2.0531672944596418E-006  -2.3540788976200620E-006  -2.6438258623529544E-006  -2.8903559241090573E-006  -3.0708801792190523E-006  -3.1641111535680038E-006  -3.1280923999715966E-006  -2.9730747842454866E-006  -2.6555143728584089E-006  -2.1673654111413590E-006  -1.5595011988149422E-006  -7.2464366154087871E-007   2.3453153896693606E-007   1.4074071346195507E-006   2.7968613805793413E-006   4.6981398173020586E-006   7.7799676853922114E-006   7.0294526337201404E-006   1.5537775943961242E-005   3.9707259023755093E-006   1.8068742197237843E-005   3.7832085728065149E-005   2.9157030519177885E-005   1.7132190308827546E-006  -2.6651340749571676E-005  -4.6361668044695638E-005  -5.6054482277691248E-005  -5.8192079173907117E-005  -5.5789539608319837E-005  -4.7279146813596977E-005  -3.3336526027986063E-005  -9.9180908621015026E-006   2.1356609812859392E-005   6.0337477639178997E-005   1.0119040916759710E-004   1.3798681143271834E-004   1.6716205267488824E-004   1.6735684040726590E-004   1.5519814980088031E-004   1.0646149775359658E-004   6.3151670969304713E-005   8.6674665877977785E-006  -3.5216585985165037E-005  -3.1799513869109480E-005  -2.4210466484589990E-005  -1.8055113578272895E-005   1.5048359476842288E-005   3.7241343443253503E-005  -2.2588744668111779E-005  -7.2499774408172677E-005  -6.9499470328755237E-005  -1.6416090578073593E-005   8.6360405799918441E-005   1.7573831481281491E-004   1.7627808707153868E-004   8.9030676786782303E-005   1.3540488735703379E-005  -3.2431009660381993E-005  -8.8998922715128741E-005  -1.0664661953261639E-004  -1.0435976415014974E-004  -7.0542558336921080E-005  -2.7502004546197093E-006   6.0062675813881286E-005   2.7591076788148994E-005   3.3003750902879666E-005   4.5106061481397086E-005  -5.2573258253734586E-005  -2.3097727523514638E-004  -2.5638636611111028E-004  -1.5280390128335683E-004  -4.8567619287973771E-005   6.9792137704805131E-006   5.4354428343991036E-005   6.1046850216393611E-005   1.2954229484228239E-005  -3.0514900825930180E-005  -2.8175438730319153E-004  -4.1908480609309789E-005   2.0554053020892189E-004  -1.8741505515978827E-004  -1.6862705665021015E-004   6.6791831406325640E-005   1.0060315431100204E-004   1.1853746935896090E-004   6.5457967597851798E-005  -2.7834240640803689E-004  -1.9184197717459913E-004   1.9326794699656797E-004   1.7980944111604808E-004   9.9101532646616042E-006   0.0000000000000000     
  -9.9599599599599600        2.1011891455148707E-007   2.5527797600694806E-007  -3.0814686155097811E-007  -1.2592961175392881E-007  -6.0192663313751660E-007  -6.8876295732983173E-007  -1.0353596075893308E-006  -1.3207267727483344E-006  -1.6650117474493928E-006  -2.0246419844523049E-006  -2.3914709281621538E-006  -2.7505732167655761E-006  -3.0709888414850458E-006  -3.3545526001552053E-006  -3.5357753728054797E-006  -3.6162842805963562E-006  -3.5583326326048117E-006  -3.3557093314416798E-006  -2.9741002640627039E-006  -2.4308583446543787E-006  -1.6740414240500358E-006  -7.7680664747384738E-007   3.6805972787380453E-007   1.7794951667398099E-006   3.8674306947751446E-006   6.8958892197622867E-006   6.4771020539015140E-006   1.5556237362145020E-005   5.1719221781821843E-006   1.6621504990742083E-005   3.8069507101618764E-005   3.2714042335302241E-005   6.8365607226374062E-006  -2.0624222823671533E-005  -4.0921241915069679E-005  -5.2037913226907273E-005  -5.5019139272422496E-005  -5.3625948966393858E-005  -4.7395379400618550E-005  -3.5652347158011739E-005  -1.6880379029972164E-005   9.7043265074428145E-006   4.2144897128124964E-005   7.7534687576469752E-005   1.1186318622975999E-004   1.4128690927671676E-004   1.4829730867077127E-004   1.4662642641094083E-004   1.1252995522671856E-004   7.8503787382449745E-005   3.3574826352345195E-005  -1.5590064860024949E-005  -2.3684902511868030E-005  -1.9426575409661792E-005  -1.6007044794291920E-005   8.6591187272574596E-006   4.4450406073060366E-005  -1.1455899403725055E-005  -7.9135317543418406E-005  -1.1067006511356342E-004  -7.5734189823799817E-005   3.6610660565029877E-005   1.6484634985935439E-004   2.0501355757956529E-004   1.4559734336854635E-004   4.8033628111803907E-005  -3.0799310134853333E-005  -1.1575810322251966E-004  -1.2264351984076906E-004  -7.1552727889639102E-005  -4.4910623930780348E-005  -4.1171834173098478E-005   5.8406701472100032E-006   2.0572256661897914E-005   4.8444016754587679E-005   5.0068314566040278E-005  -3.9067408156787343E-005  -2.0195069834101094E-004  -2.3205442723374370E-004  -1.7061499304900287E-004  -6.4050050850077904E-005   1.5503615673648033E-005   5.9880062361507305E-005   9.5685617687634076E-005   4.6501397509961289E-005   4.5893750226051810E-005  -2.2069087900576884E-004  -2.3035066586795413E-004   1.7832298359772054E-004  -2.5431059079467224E-005  -2.0634709349579331E-004   5.4304217004471318E-005   7.9406890219628609E-005   1.6877733561128102E-005   1.6725995932093368E-004  -1.5161829799145108E-004  -3.2231807046962952E-004   5.6615963144567213E-005   2.9197277109380213E-004  -2.0425818652855875E-005   0.0000000000000000     
  -9.9399399399399400        5.3529152322293996E-007   3.7237181517765400E-007  -9.1359822143424815E-008   3.5037106807893764E-008  -4.3393244249651487E-007  -5.4311668119989468E-007  -9.0293635660102210E-007  -1.2105711336162655E-006  -1.5726681865400288E-006  -1.9574808097856964E-006  -2.3393793260665223E-006  -2.7514167899232043E-006  -3.0985453370408432E-006  -3.4586225616559807E-006  -3.6934831045317707E-006  -3.8754621498160208E-006  -3.9102184049494677E-006  -3.8355407397394755E-006  -3.5915014257980260E-006  -3.1776079734790555E-006  -2.5587847375795602E-006  -1.7918804286163224E-006  -7.4383448497555614E-007   6.6402498640147574E-007   2.8306903152461617E-006   5.7594604824154901E-006   5.6972376845335572E-006   1.4924673631248203E-005   5.8983585358723823E-006   1.4563585273147861E-005   3.7147655966733082E-005   3.4853620634762333E-005   1.1577555156093711E-005  -1.5532070762564922E-005  -3.5674528687531590E-005  -4.6628591427533048E-005  -5.1260305546418056E-005  -5.0739838562909124E-005  -4.7676014952761640E-005  -3.8681742202383087E-005  -2.3762565747127952E-005  -7.3230977898857243E-007   2.5780305700369465E-005   5.4529117007613992E-005   8.3373682660486953E-005   1.1009855820248845E-004   1.2207015747396039E-004   1.2762314150275303E-004   1.0773464222811336E-004   8.4723790421304670E-005   5.9921998425442194E-005   2.3809369250454945E-005   1.8696957138708418E-005   1.9736064230690776E-005   4.1090636327479330E-006  -3.8656580419103578E-006   1.9600647939798287E-005  -2.3319275076199250E-005  -7.3154763076322044E-005  -1.0096649573060362E-004  -7.6959083003771140E-005   9.8076346393461645E-006   1.2507800247523138E-004   1.6840807201485235E-004   1.5041210924707042E-004   9.7634375814441830E-005   3.8628500480466813E-005  -8.3063075186624641E-005  -1.5598404528420311E-004  -1.2681781958855302E-004  -7.1727464806573425E-005  -2.3254905788051787E-005   2.7655620945295713E-005   2.9914715191394604E-006  -6.7952860181919714E-006   4.6453275927280608E-005   4.4804373995345598E-005  -1.0718762939785201E-004  -2.4667370356453870E-004  -2.7301200292578683E-004  -1.3285642105685850E-004   4.0498561708550987E-005   1.1442759339392832E-004   1.1587010709799531E-004   6.0137067255790045E-005   6.1729922657558758E-005  -9.2891002312830065E-005  -2.7783952714730182E-004   7.2284898710644398E-005   1.2646471933816972E-004  -2.0755366530101970E-004  -1.0633309967839764E-004   1.6464973701261256E-004   1.2558839604530282E-005   1.3492698196182595E-004  -1.6073916163628652E-005  -3.0950989717820274E-004  -1.3514835407587919E-004   3.4761885399044932E-004   5.7674309172150782E-005   0.0000000000000000     
  -9.9199199199199199        8.6297309066772893E-007   4.8785374764046179E-007   1.2969186851711292E-007   2.0031535031303093E-007  -2.5530512832979348E-007  -3.8542297457795843E-007  -7.5690787369742076E-007  -1.0849964718284821E-006  -1.4678891673430443E-006  -1.8765480712242382E-006  -2.2971004534649206E-006  -2.7343731174402626E-006  -3.1270634558908519E-006  -3.5129051928310546E-006  -3.7869168835679395E-006  -4.0157265796258840E-006  -4.0889272553064186E-006  -4.0429279283374143E-006  -3.8605511235511692E-006  -3.4632831829684523E-006  -2.8958387010539035E-006  -2.1986642287843763E-006  -1.2194489296903069E-006   6.4349554406606242E-008   2.1826294785623075E-006   4.7235499759322761E-006   4.8963695316311013E-006   1.3711926131407039E-005   6.1967431582470172E-006   1.2084062075831568E-005   3.5372006802741041E-005   3.6281211304081099E-005   1.5503458752410189E-005  -1.0700249322842011E-005  -3.0534877141493386E-005  -4.1428221969652820E-005  -4.7157615105749778E-005  -4.7847186336856058E-005  -4.6755742593254055E-005  -4.0283768346995668E-005  -2.8706474912289689E-005  -9.3261217343379473E-006   1.2652249617303146E-005   3.9515221230727778E-005   6.8067629027619012E-005   9.4517286497379006E-005   1.1295599365700740E-004   1.2200666003784943E-004   1.0962695008593091E-004   8.1371443078110528E-005   5.0817774088351691E-005   2.0255742056072680E-006  -1.8639858860674192E-005  -1.3086867569000291E-005  -8.8619690617055026E-006  -1.5433163323087398E-006   3.6953287131332494E-005   1.2725827115917716E-005  -4.1293664236863930E-005  -9.2540524317160982E-005  -9.6432978167539590E-005  -3.4227391140619510E-005   7.1417244592481791E-005   1.2437090932950224E-004   1.4267044320127366E-004   1.3900610947167508E-004   1.0695720930500383E-004  -2.2252046469803323E-005  -1.6709988298822291E-004  -1.8648409467855658E-004  -1.1186893276111517E-004  -1.7854480035065160E-005   5.1312322845970212E-005   3.2087403299265992E-005  -1.0755553056448523E-005   3.3117945109329321E-005   5.2511521710412256E-005  -5.6641944903206293E-005  -2.2061253956472913E-004  -2.6464999215248505E-004  -1.6039073573416752E-004   4.6106997726216012E-006   7.3075191667977104E-005   5.6968970819190352E-005   4.4831064450824077E-005   6.4215168570529071E-005   1.8017688005606371E-005  -1.9415180265418920E-004  -3.4848999742023618E-005   1.5822952888869208E-004  -1.1108442546727356E-004  -2.0005560694262450E-004   1.8074156728941488E-004   4.6261847922537918E-005   4.0988742330230944E-005   6.7984287214895020E-005  -1.8677421080792565E-004  -2.7251453238644598E-004   2.0857381099195093E-004   2.0613649932228417E-004   0.0000000000000000     
  -9.8998998998998999        1.1929709106398222E-006   5.9993561766239808E-007   3.5257006537025807E-007   3.7106534820527718E-007  -6.9835412754571971E-008  -2.1150428214200010E-007  -5.9287039233495148E-007  -9.4399282722829985E-007  -1.3481844875663798E-006  -1.8053071900776989E-006  -2.2686488202507491E-006  -2.7635190006266932E-006  -3.2353026490762223E-006  -3.6995490795803503E-006  -4.0809027658045728E-006  -4.4076640860585898E-006  -4.5867133284216002E-006  -4.6128502208943895E-006  -4.5149048245290825E-006  -4.1263842255522890E-006  -3.5947428983481700E-006  -2.8809007987308932E-006  -1.9176239421444050E-006  -6.1843400677793431E-007   1.4219646168840863E-006   3.5827984602597983E-006   3.9312211192004772E-006   1.1829489442376102E-005   5.6847553223087356E-006   8.2951096695795813E-006   3.1382238670186891E-005   3.4894149518723237E-005   1.5920632596815673E-005  -8.4701243086513752E-006  -2.7582036753837246E-005  -3.8212765457768635E-005  -4.2527462363424309E-005  -4.2469429734503099E-005  -4.0853983200398277E-005  -3.4573959049508953E-005  -2.4825184912138878E-005  -9.4737504693099959E-006   8.4154771926058780E-006   3.0080540143547657E-005   5.1571948845504078E-005   7.1244366544518016E-005   8.9925349519445806E-005   9.6594551660378379E-005   8.9341845430738584E-005   6.5627260737365387E-005   4.8818028006156638E-005   1.4672862023731213E-005  -2.4127228596712438E-006   8.6534426754148081E-006   1.3999579812643836E-005   2.1442051231290673E-006   2.4441725861400793E-005   2.6641814480059126E-007  -5.1514535182732978E-005  -9.4906122132274226E-005  -9.6718397206216748E-005  -5.3136879109119831E-005   2.5369148345649309E-005   7.6022479686142639E-005   1.1055378266368005E-004   1.4231595316099394E-004   1.3690274373093651E-004   4.7001378602916819E-005  -9.5275384857825321E-005  -1.7072097631376301E-004  -1.6090854462030195E-004  -8.0480119545700692E-005   9.2928077557478942E-006   5.1957727980248054E-005   7.0420464867327537E-006   9.3298238971652271E-006   4.3918941875589616E-005   1.0230587230246587E-005  -1.8636514913560103E-004  -2.6828398048790183E-004  -1.5410946738147414E-004  -4.0167788504779709E-006   3.6493677086453275E-005   4.9050236926445686E-005   7.3996129093416500E-005   2.4692953314234824E-005   3.9054413791319618E-005  -9.9825028351675297E-005  -1.2536650780043318E-004   1.1160783548398461E-004   2.7396259685915116E-005  -2.1893292072955745E-004   7.8545164494788546E-005   1.2374079738968914E-004   2.0936759308981543E-005   6.2590810003778700E-005  -5.8243018422704169E-005  -3.7178236370637781E-004   1.1762504157487803E-004   2.8026255890932695E-004   0.0000000000000000     
  -9.8798798798798799        1.5249757227049496E-006   7.0697364564390034E-007   5.7707934910977028E-007   5.3671511367902360E-007   1.1085698320265114E-007  -6.3237882215605324E-008  -4.5129623290887553E-007  -8.3563552564211567E-007  -1.2617767850057055E-006  -1.7481243756930786E-006  -2.2628908980023461E-006  -2.7641451024260777E-006  -3.2798885020747800E-006  -3.7209891348515733E-006  -4.1077213595340735E-006  -4.3904926496562664E-006  -4.5037015229489412E-006  -4.4451728196289931E-006  -4.2310236122816405E-006  -3.6722942935112944E-006  -2.9893759977068509E-006  -2.0828381042110153E-006  -9.9366718883677400E-007   4.1226773891353215E-007   2.4539450030763882E-006   4.2793858179270849E-006   4.9595501044477096E-006   1.1805437652762000E-005   7.3384940829771131E-006   7.0248355371240290E-006   2.9525233293676199E-005   3.5776981869057973E-005   1.9321273851236264E-005  -4.0937257100727523E-006  -2.2447000190477209E-005  -3.2462745073283522E-005  -3.6373052559072382E-005  -3.8501404278047145E-005  -3.9535508338664667E-005  -3.7992363319241308E-005  -3.3686291918920002E-005  -2.4798147833288338E-005  -1.2483094086955087E-005   7.5964918363822766E-006   3.2181893993475557E-005   5.9216861761711331E-005   9.4300713182875794E-005   1.1841480827645051E-004   1.3293241946083715E-004   1.1604122458606586E-004   9.6154058869414756E-005   4.6733428587273847E-005  -3.2533440744627708E-006  -1.9548414462881455E-005  -1.8594924859377188E-005  -2.4008777780076118E-005   1.3066244855872069E-005   1.6475890977560669E-005  -1.8385069086765230E-005  -7.0421326381713494E-005  -1.0037243759063701E-004  -7.8056686252548263E-005  -1.1609728734919834E-005   4.6628979231849356E-005   9.6776970066897859E-005   1.3807997752321034E-004   1.3375133523159163E-004   7.6917551329318579E-005  -4.6548860247924993E-005  -1.3335301801391570E-004  -1.6605562101372037E-004  -1.2816793380818163E-004  -5.8700743337288875E-005   4.0122802414225037E-005   4.2241397007165984E-005   1.5793585697668644E-005   1.8177887276235525E-005   4.3280407226803099E-005  -1.0289914050361087E-004  -2.6898999386273096E-004  -2.3135205505481118E-004  -6.1272254421984964E-005   1.4801647122269930E-005   5.5226394308910565E-005   1.3533109156167942E-004   4.2487635997715106E-005  -3.8590588821145320E-005  -1.0811744143381989E-005  -8.3418787552962576E-005   1.2270314430063247E-005   9.6502969199077242E-005  -1.7781191918325899E-004  -4.2504151818458431E-005   1.7717206028166008E-004   7.2660454118054750E-005  -3.3068071431015341E-005   1.8893495331412697E-006  -2.7823338908621400E-004  -8.1888392417554207E-005   2.8403054144725585E-004   0.0000000000000000     
  -9.8598598598598599        1.8588036586172194E-006   8.0863589478467073E-007   8.0450052461302388E-007   7.1352678340585191E-007   3.0399655736999588E-007   1.3166339640956583E-007  -2.7064187184129017E-007  -6.5751262894594958E-007  -1.1177185201544410E-006  -1.6306344788855421E-006  -2.2024568186750145E-006  -2.7606207678235845E-006  -3.3737029635501143E-006  -3.9141437227532718E-006  -4.4425189512177807E-006  -4.8774169791688992E-006  -5.1653480726112336E-006  -5.3004433346995247E-006  -5.2649762943501839E-006  -4.8928819942497111E-006  -4.3594982672928499E-006  -3.5659766350824344E-006  -2.5673623855386719E-006  -1.1643120226921538E-006   8.0948900274468697E-007   2.4467111965596035E-006   3.6949056047645561E-006   9.7281854989511037E-006   7.4390739853308295E-006   4.8040735860086025E-006   2.7142659447065743E-005   3.5949514781571995E-005   2.2039335574838744E-005   2.1090388733496700E-007  -1.7661938926235297E-005  -2.7470870340158456E-005  -3.1426557355640516E-005  -3.3404553266896768E-005  -3.4068749720205534E-005  -3.2915971964809736E-005  -2.9681046681450717E-005  -2.2425599014773286E-005  -1.3560042776287096E-005   6.3753127712822818E-007   1.7833034461146342E-005   3.5750234425460978E-005   6.4138109419149226E-005   8.5916896803996036E-005   1.1074848219950949E-004   1.0858654167332544E-004   1.0528555981909536E-004   7.5250892565972128E-005   1.8636787886411389E-005  -2.1473166266188699E-005  -4.7713666839996371E-005  -8.0777509052333546E-005  -5.1247109532955635E-005  -1.0675739758599762E-005   5.3648407612470649E-006  -3.6717699882933132E-006  -2.3618748885051753E-005  -3.5467504642168003E-005  -3.1241124140158908E-005  -8.7744760585405508E-006   4.7075488441853518E-005   1.3021705414727902E-004   1.5174628314172244E-004   1.1230026746358362E-004  -1.6250916505340413E-005  -1.3250170325869481E-004  -1.8371373216819021E-004  -1.5149202961417131E-004  -7.9869586249891423E-005   3.7239101069072281E-005   5.8706622643320241E-005  -1.8124066576240131E-005  -5.8441607668782994E-005   1.4888142316996999E-005  -1.5918193900608876E-005  -1.9883628898838935E-004  -2.5830328674695993E-004  -9.8496310276831639E-005   2.2524160353602006E-005   4.7736028109545411E-005   1.0868773443461964E-004   4.6966875091261347E-005  -3.5346567659250121E-005   4.6154723219159221E-005  -4.4867802238358917E-005  -6.5198184744605066E-005   1.3591411006749277E-004  -9.7865577130215646E-005  -1.8015832532875491E-004   1.5714509815542425E-004   1.9719144680865495E-004  -7.5363666502078683E-005   3.7043739020956001E-005  -2.2610472175982994E-004  -2.1221005774734846E-004   1.4613878370639172E-004   0.0000000000000000     
  -9.8398398398398399        2.1941407841558185E-006   9.0358847632434018E-007   1.0328077407162536E-006   8.7980458813688767E-007   4.9499408378351686E-007   3.0202806429749526E-007  -9.6767385898995959E-008  -4.8919406758114834E-007  -9.6466542788027084E-007  -1.4885685883587456E-006  -2.0887661758441721E-006  -2.6905009030499795E-006  -3.3580883091494292E-006  -3.9609524967923192E-006  -4.5932295230341439E-006  -5.1050218605580367E-006  -5.5442561207142331E-006  -5.8228291659058613E-006  -5.9321426798127161E-006  -5.7481042636097460E-006  -5.3488158734207592E-006  -4.7019621546217863E-006  -3.7918527250166154E-006  -2.5136076510667029E-006  -6.8222855853927925E-007   6.8065491632695264E-007   2.3600046128475573E-006   7.3151335708371363E-006   7.1320257597558554E-006   2.5471970187182326E-006   2.3831421243262117E-005   3.5519874720866347E-005   2.4226008798266015E-005   3.3016160348316265E-006  -1.3407947572440532E-005  -2.2948984302669120E-005  -2.6362996899179952E-005  -2.9082634591609062E-005  -2.9894806799832419E-005  -3.0032863919654219E-005  -2.7384610037143245E-005  -2.3931995348530016E-005  -1.8714943246301359E-005  -1.2634023088952057E-005  -2.8579113945965143E-006   4.7947935912835574E-006   2.3019360924587039E-005   3.7299886187035344E-005   6.3968934280278503E-005   7.3029512966291197E-005   8.7704728161263951E-005   9.1533641879420037E-005   6.5684036869613011E-005   3.8020643721058640E-005   1.2812099100413985E-005  -4.4707375688032229E-005  -6.7139682738595973E-005  -6.4826647554509030E-005  -5.2660917961759788E-005  -3.2019404090497757E-005  -1.2106195044999212E-005   5.0059111494393419E-006  -6.0630977926273465E-006  -2.5237391204662918E-005   6.5240393484546980E-006   1.1603827680650650E-004   1.6413386113531915E-004   1.3995766855905858E-004   3.0420456568783184E-005  -9.8088207542387559E-005  -1.7368528771887783E-004  -1.7038590073068145E-004  -1.1428877034665719E-004   4.7968856082275936E-006   5.5896273930220522E-005  -1.1822312198433234E-005  -4.8031781319577106E-005   1.2367290136529048E-005   2.6752495420664390E-005  -1.5754545189894636E-004  -2.8946956060054140E-004  -1.8153894650895156E-004  -3.5404085637944790E-005   4.0598965219264595E-005   1.0231923171533454E-004   8.9952339911403354E-005  -2.4891279079132209E-005   1.6301987881872969E-005   5.3970910261219963E-005  -5.1347315837094720E-005  -2.0894299726186667E-006   5.1815068475660910E-006  -1.8982497002921451E-004  -3.5663375011605713E-005   2.8771462084200666E-004  -2.7400827699729531E-005   1.0495165514257978E-006  -9.5407249208916608E-005  -2.4982983599970124E-004  -2.6463024075644358E-005   0.0000000000000000     
  -9.8198198198198199        2.5308133413297143E-006   9.9108973490602641E-007   1.2619185532400269E-006   1.0528010055835577E-006   6.8715556835117090E-007   4.9001904459358906E-007   8.5821372558491502E-008  -3.1959746725838703E-007  -7.9244021864373076E-007  -1.3441870160412360E-006  -1.9377542481148826E-006  -2.5828357613997298E-006  -3.2538100009246855E-006  -3.8945296212644034E-006  -4.5465381815400283E-006  -5.0912693957652747E-006  -5.5629003429674424E-006  -5.9042343657409287E-006  -6.0420668979965273E-006  -5.9745899695916592E-006  -5.6409577355851714E-006  -5.1003262318764293E-006  -4.2736609199763254E-006  -3.1162203264203996E-006  -1.4834642199704643E-006  -3.8260105102842732E-007   1.6146098014979072E-006   5.3970943947356771E-006   7.0192207327860109E-006   4.4669392839640347E-007   2.0501567133181677E-005   3.4056408091956997E-005   2.5290315941542947E-005   5.8475276186246431E-006  -1.0502898943678953E-005  -1.9510445252548618E-005  -2.2674931856495447E-005  -2.4961936071999079E-005  -2.6561945666059114E-005  -2.8914131961181889E-005  -2.5774470078687629E-005  -2.2384112829916469E-005  -1.5656726383204864E-005  -9.1252361371220138E-006   3.6007522045885602E-007   6.5164057190490585E-006   2.0504739236954686E-005   2.6833276980270475E-005   4.5230467010655244E-005   4.8311181649442686E-005   5.2884497071334625E-005   6.2153529162722957E-005   5.1774519869750123E-005   4.4320482134519736E-005   4.8668924796373509E-005   1.4930675614210440E-005  -1.9485619166122257E-005  -5.5324161615601098E-005  -9.1821933965983572E-005  -9.5564174747120306E-005  -6.2591874522252246E-005   6.7336661356213767E-006   4.2412383367127011E-005   1.7926692790237102E-005  -9.2406914639339042E-006   5.9464902386068536E-005   1.2302794368651145E-004   1.5358553812977894E-004   1.0167042860903686E-004  -3.8473778876025195E-005  -1.5476400240832172E-004  -1.9340222504793213E-004  -1.5989906846678072E-004  -5.9054794148580495E-005   4.6738895859474649E-005   2.9886671780472712E-005  -3.7004633220960055E-005  -7.1451130780595965E-005  -1.7225186872325660E-005  -8.5515726778271161E-005  -2.2765848715134774E-004  -2.2833071054393386E-004  -9.4769911323112975E-005   3.6370808032965644E-005   1.1978682142772748E-004   1.2763306879976007E-004  -1.0222702404884309E-005  -3.7100468910779706E-005   1.1547334288857498E-004   1.8168247928905182E-005  -1.1038390845896373E-004   2.7160950270534825E-005  -1.0327096098957626E-004  -1.7911427154917965E-004   3.0460550343202155E-004   3.5223017407455670E-005  -2.2921743107189955E-005  -2.4834595519999958E-005  -2.5350049843262035E-004  -6.2484970841066386E-005   0.0000000000000000     
