  -1.8320000000000001        1.7290741671261740E-011  -1.7350009584799364E-010   1.2188097819420215E-009  -6.9192595449771457E-009
  -1.8240000000000001        2.1531806084607924E-011  -2.1511263554972952E-010   1.5043995567046078E-009  -8.5017295654440622E-009
  -1.8160000000000001        2.6787388401955142E-011  -2.6644455302076021E-010   1.8550529908420434E-009  -1.0435454752016624E-008
  -1.8080000000000001        3.3293800042493992E-011  -3.2970263677479480E-010   2.2851522693629354E-009  -1.2795923960803514E-008
  -1.8000000000000000        4.1340853286585303E-011  -4.0757972204833840E-010   2.8121566586421300E-009  -1.5674288871824031E-008
  -1.7920000000000000        5.1283609322606816E-011  -5.0335827864042981E-010   3.4572378408714938E-009  -1.9180490500725844E-008
  -1.7840000000000000        6.3556622071098655E-011  -6.2103529727513865E-010   4.2460413864806101E-009  -2.3446983491121938E-008
  -1.7760000000000000        7.8691189187598963E-011  -7.6547268365439336E-010   5.2095983359536263E-009  -2.8633167041758667E-008
  -1.7680000000000000        9.7336222340654587E-011  -9.4257816520540597E-010   6.3854151973756899E-009  -3.4930650057516162E-008
  -1.7600000000000000        1.2028346851883470E-010  -1.1595226544480179E-009   7.8187757409458986E-009  -4.2569499862743998E-008
  -1.7520000000000000        1.4849795613416571E-010  -1.4250011191730282E-009   9.5642939044780794E-009  -5.1825649025753237E-008
  -1.7440000000000000        1.8315470802593580E-010  -1.7495453113279121E-009   1.1687764049687850E-008  -6.3029664019594997E-008
  -1.7360000000000000        2.2568296275732211E-010  -2.1458982361321637E-009   1.4268362882391833E-008  -7.6577113157302910E-008
  -1.7280000000000000        2.7781938123234795E-010  -2.6294620379860978E-009   1.7401266747126599E-008  -9.2940810133128880E-008
  -1.7200000000000000        3.4167199391929180E-010  -3.2188330834026623E-009   2.1200758929290909E-008  -1.1268525429884917E-007
  -1.7120000000000000        4.1979697214264008E-010  -3.9364404831989479E-009   2.5803914274596094E-008  -1.3648364031858183E-007
  -1.7040000000000000        5.1529069346076296E-010  -4.8093071736352125E-009   3.1374963126217286E-008  -1.6513786898652030E-007
  -1.6960000000000000        6.3190002588410436E-010  -5.8699560345713857E-009   3.8110453579075931E-008  -1.9960205877608141E-007
  -1.6879999999999999        7.7415428994777941E-010  -7.1574874369832376E-009   4.6245350691176080E-008  -2.4101013524865110E-007
  -1.6799999999999999        9.4752298453022429E-010  -8.7188591680146164E-009   5.6060233949797987E-008  -2.9070816404440099E-007
  -1.6719999999999999        1.1586040969086362E-009  -1.0610404976864412E-008   6.7889780389002532E-008  -3.5029219420194707E-007
  -1.6639999999999999        1.4153486772527500E-009  -1.2899634130513398E-008   8.2132750770224070E-008  -4.2165249355083485E-007
  -1.6559999999999999        1.7273283625722848E-009  -1.5667361491092454E-008   9.9263730703413940E-008  -5.0702518859159488E-007
  -1.6480000000000001        2.1060537079975442E-009  -1.9010225870132530E-008   1.1984691809952330E-007  -6.0905246949203135E-007
  -1.6400000000000001        2.5653525504822980E-009  -2.3043663941582070E-008   1.4455229357283005E-007  -7.3085268863364784E-007
  -1.6320000000000001        3.1218192216605718E-009  -2.7905417989117597E-008   1.7417456209652608E-007  -8.7610187077645252E-007
  -1.6240000000000001        3.7953472770296271E-009  -3.3759668431245754E-008   2.0965531318235781E-007  -1.0491283668092068E-006
  -1.6160000000000001        4.6097605570608834E-009  -4.0801896643485203E-008   2.5210891401978947E-007  -1.2550226238575191E-006
  -1.6080000000000001        5.5935598868753045E-009  -4.9264600342906204E-008   3.0285272638352644E-007  -1.4997643150888958E-006
  -1.6000000000000001        6.7808056054711187E-009  -5.9424003010784120E-008   3.6344232481565773E-007  -1.7903693759553986E-006
  -1.5920000000000001        8.2121594506911753E-009  -7.1607920833406837E-008   4.3571249183639470E-007  -2.1350598331435013E-006
  -1.5840000000000001        9.9361131773330560E-009  -8.6204975807010361E-008   5.2182487708032176E-007  -2.5434596916715784E-006
  -1.5760000000000001        1.2010435726713271E-008  -1.0367537239027216E-007   6.2432333276333289E-007  -3.0268205681178414E-006
  -1.5680000000000001        1.4503875879752758E-008  -1.2456348785254014E-007   7.4619807936142659E-007  -3.5982812278146679E-006
  -1.5600000000000001        1.7498163205928825E-008  -1.4951256376358848E-007   8.9096001456681722E-007  -4.2731657051432786E-006
  -1.5520000000000000        2.1090356872581076E-008  -1.7928182846077379E-007   1.0627266573641630E-006  -5.0693252631187732E-006
  -1.5440000000000000        2.5395599621284041E-008  -2.1476642842974049E-007   1.2663214194725844E-006  -6.0075300857325542E-006
  -1.5360000000000000        3.0550343082764813E-008  -2.5702060102582579E-007   1.5073881206130567E-006  -7.1119172986058711E-006
  -1.5280000000000000        3.6716120737194447E-008  -3.0728458259218565E-007   1.7925229144225383E-006  -8.4105026850624523E-006
  -1.5200000000000000        4.4083956397873582E-008  -3.6701581561648114E-007   2.1294260708391244E-006  -9.9357643104506759E-006
  -1.5120000000000000        5.2879509287308540E-008  -4.3792509700491777E-007   2.5270763710676346E-006  -1.1725307192088079E-005
  -1.5040000000000000        6.3369071789918901E-008  -5.2201839781524292E-007   2.9959312155929313E-006  -1.3822619160126301E-005
  -1.4960000000000000        7.5866553031803103E-008  -6.2164518393698055E-007   3.5481559270643695E-006  -1.6277929150297992E-005
  -1.4880000000000000        9.0741600805989328E-008  -7.3955417838367150E-007   4.1978861512834887E-006  -1.9149180356986303E-005
  -1.4800000000000000        1.0842903630831741E-007  -8.7895763030425954E-007   4.9615277241505593E-006  -2.2503131958009550E-005
  -1.4720000000000000        1.2943980097960767E-007  -1.0436052948587133E-006   5.8580988835183513E-006  -2.6416604504069491E-005
  -1.4640000000000000        1.5437364279922239E-007  -1.2378694831603495E-006   6.9096202657777220E-006  -3.0977885548396424E-005
  -1.4560000000000000        1.8393380101101305E-007  -1.4668427140843605E-006   8.1415587410085257E-006  -3.6288313677322996E-005
  -1.4480000000000000        2.1894398388670188E-007  -1.7364496914934204E-006   9.5833318110078381E-006  -4.2464060790850800E-005
  -1.4399999999999999        2.6036797418226381E-007  -2.0535755430462997E-006   1.1268880024743843E-005  -4.9638134273031707E-005
  -1.4319999999999999        3.0933224189636918E-007  -2.4262124920320964E-006   1.3237315658948448E-005  -5.7962622582941776E-005
  -1.4239999999999999        3.6715199431354744E-007  -2.8636273934959866E-006   1.5533656770663440E-005  -6.7611209784266971E-005
  -1.4159999999999999        4.3536114966741372E-007  -3.3765528522526293E-006   1.8209656656343838E-005  -7.8781986609082616E-005
  -1.4079999999999999        5.1574678369413596E-007  -3.9774049552514228E-006   2.1324739751033478E-005  -9.1700587811097871E-005
  -1.3999999999999999        6.1038866851100904E-007  -4.6805309962463211E-006   2.4947056073153895E-005  -1.0662368779458208E-004
  -1.3919999999999999        7.2170460134392489E-007  -5.5024909489578655E-006   2.9154667467071609E-005  -1.2384288879368582E-004
  -1.3839999999999999        8.5250230738127875E-007  -6.4623768580385407E-006   3.4036880117643198E-005  -1.4368903820585275E-004
  -1.3759999999999999        1.0060387972386359E-006  -7.5821747673080232E-006   3.9695739108437463E-005  -1.6653701403189855E-004
  -1.3679999999999999        1.1860881660124258E-006  -8.8871742940203495E-006   4.6247702167405694E-005  -1.9281101971943502E-004
  -1.3599999999999999        1.3970189385625749E-006  -1.0406431488411985E-005   5.3825511188468963E-005  -2.2299043201672942E-004
  -1.3519999999999999        1.6438821954168786E-006  -1.2173291191403908E-005   6.2580281631589632E-005  -2.5761624768706130E-004
  -1.3439999999999999        1.9325118564998332E-006  -1.4225975721903391E-005   7.2683831482770530E-005  -2.9729817707048586E-004
  -1.3359999999999999        2.2696386567577848E-006  -1.6608247390284637E-005   8.4331273092789745E-005  -3.4272243446636084E-004
  -1.3279999999999998        2.6630195197168947E-006  -1.9370153047698862E-005   9.7743892901252870E-005  -3.9466027709619307E-004
  -1.3199999999999998        3.1215842231324941E-006  -2.2568859642937165E-005   1.1317234578056265E-004  -4.5397734593626032E-004
  -1.3119999999999998        3.6556014562508518E-006  -2.6269590570345714E-005   1.3090019249028446E-004  -5.2164386292092397E-004
  -1.3039999999999998        4.2768665918980583E-006  -3.0546673454009419E-005   1.5124781050115539E-004  -5.9874573984161357E-004
  -1.2960000000000000        4.9989137397301006E-006  -3.5484710924814007E-005   1.7457671021206881E-004  -6.8649665462803188E-004
  -1.2880000000000000        5.8372549106003356E-006  -4.1179886907153642E-005   2.0129429032206289E-004  -7.8625115051483949E-004
  -1.2800000000000000        6.8096494071802674E-006  -4.7741421939383222E-005   2.3185906780891043E-004  -8.9951881278053176E-004
  -1.2720000000000000        7.9364068637135558E-006  -5.5293192104189145E-005   2.6678641957904748E-004  -1.0279795762000268E-003
  -1.2640000000000000        9.2407276890374552E-006  -6.3975527238531747E-005   3.0665487435940937E-004  -1.1735002139772761E-003
  -1.2560000000000000        1.0749085022631871E-005  -7.3947205223321235E-005   3.5211299476554892E-004  -1.3381520556118110E-003
  -1.2480000000000000        1.2491652694207246E-005  -8.5387660314995879E-005   4.0388689066344946E-004  -1.5242299767910966E-003
  -1.2400000000000000        1.4502784083834607E-005  -9.8499424667854559E-005   4.6278840590175600E-004  -1.7342726988717424E-003
  -1.2320000000000000        1.6821547212310489E-005  -1.1351082339914978E-004   5.2972402117961793E-004  -1.9710844286967314E-003
  -1.2240000000000000        1.9492321850588999E-005  -1.3067894475879370E-004   6.0570451618131653E-004  -2.2377578612695292E-003
  -1.2160000000000000        2.2565464922733441E-005  -1.5029290817067574E-004   6.9185543409660709E-004  -2.5376985580456714E-003
  -1.2080000000000000        2.6098050988688982E-005  -1.7267745409977350E-004   7.8942839119479932E-004  -2.8746507021840282E-003
  -1.2000000000000000        3.0154695130707464E-005  -1.9819688085335609E-004   8.9981327316682820E-004  -3.2527242189028332E-003
  -1.1919999999999999        3.4808466129548516E-005  -2.2725935452839449E-004   1.0245513584242103E-003  -3.6764232339922590E-003
  -1.1839999999999999        4.0141898402339332E-005  -2.6032161935153538E-004   1.1653494063749961E-003  -4.1506758264369392E-003
  -1.1759999999999999        4.6248111781426205E-005  -2.9789413660096100E-004   1.3240947458085905E-003  -4.6808650118962966E-003
  -1.1679999999999999        5.3232048840454536E-005  -3.4054668112732132E-004   1.5028713948356544E-003  -5.2728608723912797E-003
  -1.1600000000000001        6.1211840117444884E-005  -3.8891442517720120E-004   1.7039772392649598E-003  -5.9330537238783910E-003
  -1.1520000000000001        7.0320308241402513E-005  -4.4370453973861557E-004   1.9299422907743927E-003  -6.6683881874039256E-003
  -1.1440000000000001        8.0706622634904582E-005  -5.0570334394230252E-004   2.1835480396643660E-003  -7.4863980011883290E-003
  -1.1360000000000001        9.2538117135409337E-005  -5.7578403313159239E-004   2.4678479092871027E-003  -8.3952413802906578E-003
  -1.1280000000000001        1.0600228354712994E-004  -6.5491501602087012E-004   2.7861888103419981E-003  -9.4037366974666671E-003
  -1.1200000000000001        1.2130895479689342E-004  -7.4416889085989022E-004   3.1422337830383841E-003  -1.0521398223524219E-002
  -1.1120000000000001        1.3869269201417488E-004  -8.4473208966735595E-004   3.5399857035767505E-003  -1.1758471627989328E-002
  -1.1040000000000001        1.5841539047934568E-004  -9.5791521834965568E-004   3.9838120184202712E-003  -1.3125968901368313E-002
  -1.0960000000000001        1.8076911997594916E-004  -1.0851641188345887E-003   4.4784704553583179E-003  -1.4635702318909387E-002
  -1.0880000000000001        2.0607921563246798E-004  -1.2280716771794289E-003   5.0291356443521312E-003  -1.6300317022772102E-002
  -1.0800000000000001        2.3470763583535156E-004  -1.3883903989098836E-003   5.6414265635577922E-003  -1.8133321755190019E-002
  -1.0720000000000001        2.6705660422594299E-004  -1.5680457695637852E-003   6.3214347067187477E-003  -2.0149117229918155E-002
  -1.0640000000000001        3.0357255314605820E-004  -1.7691504145017404E-003   7.0757528472967738E-003  -2.2363021583396134E-002
  -1.0560000000000000        3.4475038615609246E-004  -1.9940190674586186E-003   7.9115042522757070E-003  -2.4791292301110681E-002
  -1.0480000000000000        3.9113807740024227E-004  -2.2451843519969740E-003   8.8363721745533842E-003  -2.7451143969142829E-002
  -1.0400000000000000        4.4334162561942154E-004  -2.5254133739407818E-003   9.8586294272868576E-003  -3.0360761156447525E-002
  -1.0320000000000000        5.0203038049630503E-004  -2.8377251159715116E-003   1.0987167816550287E-002  -3.3539305690708017E-002
  -1.0240000000000000        5.6794275874048287E-004  -3.1854086178188987E-003   1.2231527180311268E-002  -3.7006917550382788E-002
  -1.0160000000000000        6.4189236686569453E-004  -3.5720419168388611E-003   1.3601923752163061E-002  -4.0784708558617919E-002
  -1.0080000000000000        7.2477454695583378E-004  -4.0015117142108382E-003   1.5109277537638932E-002  -4.4894748031912582E-002
  -1.0000000000000000        8.1757336084139186E-004  -4.4780337214814121E-003   1.6765238359484309E-002  -4.9360039508726562E-002
 -0.99199999999999999        9.2136902699218660E-004  -5.0061736307124519E-003   1.8582210196210844E-002  -5.4204487661583117E-002
 -0.98399999999999999        1.0373458230546592E-003  -5.5908686390526673E-003   2.0573373405888665E-002  -5.9452854481689500E-002
 -0.97599999999999998        1.1668004653011598E-003  -6.2374494451409778E-003   2.2752704394763432E-002  -6.5130703818724739E-002
 -0.96799999999999997        1.3111509742934667E-003  -6.9516626203811492E-003   2.5134992258276503E-002  -7.1264333361329354E-002
 -0.95999999999999996        1.4719460337725766E-003  -7.7396932428240124E-003   2.7735851890821783E-002  -7.7880693157085984E-002
 -0.95199999999999996        1.6508748471512828E-003  -8.6081876651932353E-003   3.0571733030531099E-002  -8.5007289795501872E-002
 -0.94399999999999995        1.8497774929864329E-003  -9.5642762715467799E-003   3.3659924677029746E-002  -9.2672075414804586E-002
 -0.93599999999999994        2.0706557774258258E-003  -1.0615596059245518E-002   3.7018554293960601E-002 -0.10090332074428464     
 -0.92799999999999994        2.3156845778449535E-003  -1.1770312864391281E-002   4.0666581184707506E-002 -0.10972947145949984     
 -0.91999999999999993        2.5872236676964854E-003  -1.3037143029799258E-002   4.4623783409739187E-002 -0.11917898720880889     
 -0.91199999999999992        2.8878300079798204E-003  -1.4425374295011149E-002   4.8910737597980161E-002 -0.12928016276730733     
 -0.90399999999999991        3.2202704856896568E-003  -1.5944885667974293E-002   5.3548790993232113E-002 -0.14006093088899443     
 -0.89599999999999991        3.5875350741171519E-003  -1.7606166017976991E-002   5.8560025070603462E-002 -0.15154864656053976     
 -0.88799999999999990        3.9928503839521193E-003  -1.9420331109419604E-002   6.3967210057823104E-002 -0.16376985251072154     
 -0.87999999999999989        4.4396935677742545E-003  -2.1399138776228843E-002   6.9793749702930299E-002 -0.17675002599877596     
 -0.87199999999999989        4.9318065337313000E-003  -2.3555001917406681E-002   7.6063615643810326E-002 -0.19051330709248374     
 -0.86399999999999988        5.4732104169972562E-003  -2.5900998975604682E-002   8.2801270757091969E-002 -0.20508220885268758     
 -0.85599999999999987        6.0682202500004509E-003  -2.8450881542986618E-002   9.0031580894667659E-002 -0.22047731006453111     
 -0.84799999999999986        6.7214597644361627E-003  -3.1219078722285989E-002   9.7779714456193101E-002 -0.23671693139634822     
 -0.84000000000000008        7.4378762497607784E-003  -3.4220697856177623E-002  0.10607102929592811      -0.25381679612367669     
 -0.83200000000000007        8.2227553842439665E-003  -3.7471521225195044E-002  0.11493094652274505      -0.27178967682700250     
 -0.82400000000000007        9.0817359457747021E-003  -4.0987998303764067E-002  0.12438481082347853      -0.29064502975574280     
 -0.81600000000000006        1.0020824300532877E-002  -4.4787233155853923E-002  0.13445773702244429      -0.31038861884569457     
 -0.80800000000000005        1.1046408558405808E-002  -4.8886966546604439E-002  0.14517444268412544      -0.33102213168011241     
 -0.80000000000000004        1.2165272274722567E-002  -5.3305552344461875E-002  0.15655906667195385      -0.35254278999310812     
 -0.79200000000000004        1.3384607568569070E-002  -5.8061927790184466E-002  0.16863497369376901      -0.37494295762487329     
 -0.78400000000000003        1.4712027518723457E-002  -6.3175577214950110E-002  0.18142454499389288      -0.39820974914793156     
 -0.77600000000000002        1.6155577689201065E-002  -6.8666488800044251E-002  0.19494895549250479      -0.42232464268828740     
 -0.76800000000000002        1.7723746627626356E-002  -7.4555103985590301E-002  0.20922793782478544      -0.44726310076086323     
 -0.76000000000000001        1.9425475171257804E-002  -8.0862259155813673E-002  0.22427953389448541      -0.47299420322049252     
 -0.75200000000000000        2.1270164387599780E-002  -8.7609119253724541E-002  0.24011983472844778      -0.49948029669331501     
 -0.74399999999999999        2.3267681969258568E-002  -9.4817103009118428E-002  0.25676270959916725      -0.52667666509371514     
 -0.73599999999999999        2.5428366896169018E-002 -0.10250779950068357       0.27421952557059143      -0.55453122604394278     
 -0.72799999999999998        2.7763032172658186E-002 -0.11070287581594368       0.29249885881665316      -0.58298425819196642     
 -0.71999999999999997        3.0282965442165428E-002 -0.11942397562192855       0.31160619926096605      -0.61196816456280845     
 -0.71199999999999997        3.2999927278932480E-002 -0.12869260851491393       0.33154365028787969      -0.64140727717424262     
 -0.70399999999999996        3.5926146953760410E-002 -0.13853003007937340       0.35230962547779759      -0.67121770819432891     
 -0.69599999999999995        3.9074315470131751E-002 -0.14895711265436709       0.37389854452106353      -0.70130725291071139     
 -0.68799999999999994        4.2457575667762475E-002 -0.15999420687988589       0.39630053066258208      -0.73157534971541394     
 -0.67999999999999994        4.6089509193103395E-002 -0.17166099417595032       0.41950111222106434      -0.76191310217955510     
 -0.67199999999999993        4.9984120140593113E-002 -0.18397633039330366       0.44348093090980711      -0.79220336809622005     
 -0.66399999999999992        5.4155815174686421E-002 -0.19695808096594203       0.46821545985738539      -0.82232092010326496     
 -0.65599999999999992        5.8619379950967568E-002 -0.21062294799208822       0.49367473438373938      -0.85213268215844662     
 -0.64799999999999991        6.3389951665096825E-002 -0.22498628977095930       0.51982309872685561      -0.88149804572494461     
 -0.63999999999999990        6.8482987571035131E-002 -0.24006193342721191       0.54661897203465182      -0.91026926903498739     
 -0.63199999999999990        7.3914229325004410E-002 -0.25586198136250127       0.57401463703269884      -0.93829196223256395     
 -0.62399999999999989        7.9699663029046311E-002 -0.27239661238339163       0.60195605484817483      -0.96540566055393762     
 -0.61599999999999988        8.5855474867857370E-002 -0.28967387846593107       0.63038270951094189      -0.99144448698849807     
 -0.60799999999999987        9.2398002254844278E-002 -0.30769949822861975       0.65922748566120970       -1.0162379050754065     
 -0.59999999999999987        9.9343680428032974E-002 -0.32647664829610878       0.68841658296717578       -1.0396115616374142     
 -0.59200000000000008       0.10670898446356857      -0.34600575384465571       0.71786947069299922       -1.0613882183374259     
 -0.58400000000000007       0.11451036670398622      -0.36628427972585670       0.74749888575525325       -1.0813887699722260     
 -0.57600000000000007       0.12276418963014889      -0.38730652366622026       0.77721087746282413       -1.0994333463988861     
 -0.56800000000000006       0.13148665423961137      -0.40906341313537109       0.80690490194956022       -1.1153424939315197     
 -0.56000000000000005       0.14069372403004693      -0.43154230756371481       0.83647396907974958       -1.1289384309591959     
 -0.55200000000000005       0.15040104472408025      -0.45472680766982609       0.86580484433303506       -1.1400463714309623     
 -0.54400000000000004       0.16062385991122410      -0.47859657372728392       0.89477830785756463       -1.1484959087431836     
 -0.53600000000000003       0.17137692282335340      -0.50312715465868518       0.92326947251827018       -1.1541224514606321     
 -0.52800000000000002       0.18267440450203684      -0.52828982988982909       0.95114816236217781       -1.1567687012198729     
 -0.52000000000000002       0.19452979865875555      -0.55405146592816101       0.97827935247595854       -1.1562861621157920     
 -0.51200000000000001       0.20695582357227982      -0.58037438964529697        1.0045236707246974       -1.1525366698746400     
 -0.50400000000000000       0.21996432141086275      -0.60721628024255248        1.0297379613376942       -1.1453939281849264     
 -0.49600000000000000       0.23356615541010411      -0.63453008185984172        1.0537759097503991       -1.1347450387063887     
 -0.48799999999999999       0.24777110537990754      -0.66226393875107703        1.0764887275251860       -1.1204920105222953     
 -0.47999999999999998       0.26258776205550793      -0.69036115489248384        1.0977258955621629       -1.1025532341567570     
 -0.47199999999999998       0.27802342084762771      -0.71876017981334950        1.1173359631796802       -1.0808649047608700     
 -0.46399999999999997       0.29408397558499960      -0.74739462234118104        1.1351673999983301       -1.0553823786933463     
 -0.45599999999999996       0.31077381287830230      -0.77619329383473068        1.1510694969082180       -1.0260814474955082     
 -0.44799999999999995       0.32809570776753594      -0.80508028233876250        1.1648933117437559      -0.99295951319873577     
 -0.43999999999999995       0.34605072134456105      -0.83397505893394230        1.1764926546403076      -0.95603664901478136     
 -0.43199999999999994       0.36463810106847477      -0.86279261737414559        1.1857251074100699      -0.91535652975420834     
 -0.42399999999999993       0.38385518451326417      -0.89144364790246311        1.1924530706583156      -0.87098721680209745     
 -0.41599999999999993       0.40369730730432302      -0.91983474591703862        1.1965448317734058      -0.82302178315751484     
 -0.40799999999999992       0.42415771601255103      -0.94786865591977287        1.1978756463727966      -0.77157876491620236     
 -0.39999999999999991       0.44522748678147289      -0.97544455092618332        1.1963288252805282      -0.71680242664422766     
 -0.39199999999999990       0.46689545046379965       -1.0024583472449906        1.1917968186573116      -0.65886282935111229     
 -0.38399999999999990       0.48914812503876748       -1.0288030542531472        1.1841822885099116      -0.59795569121873549     
 -0.37599999999999989       0.51196965607019573       -1.0543691584981574        1.1733991604794221      -0.53430203286890754     
 -0.36799999999999988       0.53534176594725802       -1.0790450411569878        1.1593736455551171      -0.46814760074700795     
 -0.35999999999999988       0.55924371262533112       -1.1027174275721894        1.1420452221882054      -0.39976206414789572     
 -0.35199999999999987       0.58365225855283032       -1.1252718672737434        1.1213675691936886      -0.32943798349710951     
 -0.34399999999999986       0.60854165043165431       -1.1465932425825709        1.0973094398336356      -0.25748954970645316     
 -0.33599999999999985       0.63388361041374008       -1.1665663035815776        1.0698554675755458      -0.18425109672712220     
 -0.32800000000000007       0.65964733928436858       -1.1850762269357449        1.0390068942183353      -0.11007539180223831     
 -0.32000000000000006       0.68579953212443867       -1.2020091957473407        1.0047822113778868       -3.5331710348570494E-002
 -0.31200000000000006       0.71230440687912977       -1.2172529973490769       0.96721770672516516        3.9596295152707968E-002
 -0.30400000000000005       0.73912374618958154       -1.2306976356703012       0.92636790687238990       0.11431292043278886     
 -0.29600000000000004       0.76621695276770341       -1.2422359545622750       0.88230590940547504       0.18841291464833351     
 -0.28800000000000003       0.79354111851253972       -1.2517642682415315       0.83512359726119134       0.26148414895833350     
 -0.28000000000000003       0.82105110748019172       -1.2591829948081990       0.78493172944155742       0.33311042964752607     
 -0.27200000000000002       0.84869965272875758       -1.2643972886220487       0.73185990294068559       0.40287443486187663     
 -0.26400000000000001       0.87643746696573033       -1.2673176671755231       0.67605638172443350       0.47036075206157546     
 -0.25600000000000001       0.90421336682847775       -1.2678606279927060       0.61768778964318827       0.53515899152317958     
 -0.24800000000000000       0.93197441052959074       -1.2659492510082997       0.55693866526431779       0.59686694966245457     
 -0.23999999999999999       0.95966604849880455       -1.2615137818431408       0.49401087777350594       0.65509379462893069     
 -0.23199999999999998       0.98723228655272754       -1.2544921913942124       0.42912290430261674       0.70946324556558948     
 -0.22399999999999998        1.0146158610236011       -1.2448307071987426       0.36250897028432988       0.75961671615328186     
 -0.21599999999999997        1.0417584251796697       -1.2324843121146396       0.29441805569812801       0.80521639258723343     
 -0.20799999999999996        1.0686007461733658       -1.2174172059836899       0.22511277134533672       0.84594821597672609     
 -0.19999999999999996        1.0950829116602998       -1.1996032261095664       0.15486811055930083       0.88152473932949804     
 -0.19199999999999995        1.1211445451429283       -1.1790262225894093        8.3970083006607035E-002  0.91168782978644347     
 -0.18399999999999994        1.1467250290086146       -1.1556803847845627        1.2714238452558835E-002  0.93621118761251143     
 -0.17599999999999993        1.1717637341534790       -1.1295705155017306       -5.8595910465093617E-002  0.95490265462474644     
 -0.16799999999999993        1.1962002550117845       -1.1007122497784889      -0.12965055629966815       0.96760628624229494     
 -0.15999999999999992        1.2199746487464054       -1.0691322155245562      -0.20013534450498902       0.97420416316560132     
 -0.15199999999999991        1.2430276772999276       -1.0348681336598420      -0.26973318864917423       0.97461792081835041     
 -0.14399999999999991        1.2653010509587705      -0.99796885580896111      -0.33812614013963654       0.96880997709705663     
 -0.13599999999999990        1.2867376720450465      -0.95849433805622819      -0.40499729872452583       0.95678444164666887     
 -0.12799999999999989        1.3072818773231594      -0.91651554973132177      -0.47003274941434497       0.93858769278934406     
 -0.11999999999999988        1.3268796776908642      -0.87211431667976391      -0.53292351097505641       0.91430861134733754     
 -0.11199999999999988        1.3454789937179636      -0.82538309896972117      -0.59336748078833534       0.88407846388625044     
 -0.10399999999999987        1.3630298856003105      -0.77642470349285408      -0.65107136066187099       0.84807043132537085     
  -9.5999999999999863E-002   1.3794847761123741      -0.72535193242724161      -0.70575254810737920       0.80649878237890149     
  -8.7999999999999856E-002   1.3947986651684519      -0.67228716903995245      -0.75714097768921873       0.75961769486503139     
  -8.0000000000000071E-002   1.4089293346404865      -0.61736190281067194      -0.80498089728344602       0.70771973150728806     
  -7.2000000000000064E-002   1.4218375421293132      -0.56071619635098779      -0.84903256447528830       0.65113398041186976     
  -6.4000000000000057E-002   1.4334872024456156      -0.50249809707164106      -0.88907384886002749       0.59022387389304254     
  -5.6000000000000050E-002   1.4438455556266285      -0.44286299700735976      -0.92490172669423087       0.52538470269378945     
  -4.8000000000000043E-002   1.4528833203940932      -0.38197294464136849      -0.95633365516519497       0.45704084586958427     
