0.000000000000000000e+00 9.775171065493637457e-03
1.000000000000000000e+00 9.775171065493637457e-03
2.000000000000000000e+00 9.775171065493637457e-03
3.000000000000000000e+00 2.932551319648091237e-02
4.000000000000000000e+00 4.887585532746818728e-02
5.000000000000000000e+00 8.797653958944273711e-02
6.000000000000000000e+00 1.270772238514172869e-01
7.000000000000000000e+00 1.857282502443791117e-01
8.000000000000000000e+00 2.443792766373409364e-01
9.000000000000000000e+00 3.225806451612900361e-01
1.000000000000000000e+01 4.203323558162264106e-01
1.100000000000000000e+01 5.180840664711627852e-01
1.200000000000000000e+01 6.158357771260991598e-01
1.300000000000000000e+01 7.135874877810355343e-01
1.400000000000000000e+01 8.113391984359719089e-01
1.500000000000000000e+01 9.090909090909082835e-01
1.600000000000000000e+01 9.872922776148573831e-01
1.700000000000000000e+01 1.065493646138808259e+00
1.800000000000000000e+01 1.124144672531770084e+00
1.900000000000000000e+01 1.182795698924731909e+00
2.000000000000000000e+01 1.221896383186706458e+00
2.100000000000000000e+01 1.241446725317693733e+00
2.200000000000000000e+01 1.260997067448681008e+00
2.300000000000000000e+01 1.260997067448681008e+00
2.400000000000000000e+01 1.260997067448681008e+00
2.500000000000000000e+01 1.260997067448681008e+00
2.600000000000000000e+01 1.260997067448681008e+00
2.700000000000000000e+01 1.260997067448681008e+00
2.800000000000000000e+01 1.280547409579668283e+00
2.900000000000000000e+01 1.300097751710655558e+00
3.000000000000000000e+01 1.339198435972630108e+00
3.100000000000000000e+01 1.378299120234604658e+00
3.200000000000000000e+01 1.436950146627566482e+00
3.300000000000000000e+01 1.495601173020528307e+00
3.400000000000000000e+01 1.573802541544477407e+00
3.500000000000000000e+01 1.671554252199413781e+00
3.600000000000000000e+01 1.769305962854350156e+00
3.700000000000000000e+01 1.867057673509286531e+00
3.800000000000000000e+01 1.964809384164222905e+00
3.900000000000000000e+01 2.062561094819159280e+00
4.000000000000000000e+01 2.160312805474095654e+00
4.100000000000000000e+01 2.238514173998044754e+00
4.200000000000000000e+01 2.316715542521993854e+00
4.300000000000000000e+01 2.375366568914955678e+00
4.400000000000000000e+01 2.434017595307917503e+00
4.500000000000000000e+01 2.473118279569892053e+00
4.600000000000000000e+01 2.492668621700879328e+00
4.700000000000000000e+01 2.512218963831866603e+00
4.800000000000000000e+01 2.512218963831866603e+00
4.900000000000000000e+01 2.512218963831866603e+00
5.000000000000000000e+01 2.512218963831866603e+00
5.100000000000000000e+01 2.512218963831866603e+00
5.200000000000000000e+01 2.512218963831866603e+00
5.300000000000000000e+01 2.531769305962853878e+00
5.400000000000000000e+01 2.551319648093841153e+00
5.500000000000000000e+01 2.590420332355815702e+00
5.600000000000000000e+01 2.629521016617790252e+00
5.700000000000000000e+01 2.688172043010752077e+00
5.800000000000000000e+01 2.746823069403713902e+00
5.900000000000000000e+01 2.825024437927663001e+00
6.000000000000000000e+01 2.903225806451612101e+00
6.100000000000000000e+01 3.000977517106548476e+00
6.200000000000000000e+01 3.098729227761486626e+00
6.300000000000000000e+01 3.216031280547410276e+00
6.400000000000000000e+01 3.313782991202346651e+00
6.500000000000000000e+01 3.391984359726295750e+00
6.600000000000000000e+01 3.489736070381232125e+00
6.700000000000000000e+01 3.567937438905181224e+00
6.800000000000000000e+01 3.626588465298143049e+00
6.900000000000000000e+01 3.685239491691104874e+00
7.000000000000000000e+01 3.724340175953079424e+00
7.100000000000000000e+01 3.743890518084066699e+00
7.200000000000000000e+01 3.763440860215053974e+00
7.300000000000000000e+01 3.763440860215053974e+00
7.400000000000000000e+01 3.763440860215053974e+00
7.500000000000000000e+01 3.763440860215053974e+00
7.600000000000000000e+01 3.763440860215053974e+00
7.700000000000000000e+01 3.782991202346041248e+00
7.800000000000000000e+01 3.782991202346041248e+00
7.900000000000000000e+01 3.802541544477028523e+00
8.000000000000000000e+01 3.841642228739003073e+00
8.100000000000000000e+01 3.880742913000977623e+00
8.200000000000000000e+01 3.919843597262952173e+00
8.300000000000000000e+01 3.998044965786901273e+00
8.400000000000000000e+01 4.076246334310850372e+00
8.500000000000000000e+01 4.154447702834799472e+00
8.600000000000000000e+01 4.252199413489735846e+00
8.700000000000000000e+01 4.349951124144672221e+00
8.800000000000000000e+01 4.447702834799608596e+00
8.900000000000000000e+01 4.545454545454544970e+00
9.000000000000000000e+01 4.643206256109481345e+00
9.100000000000000000e+01 4.740957966764417719e+00
9.200000000000000000e+01 4.799608993157379544e+00
9.300000000000000000e+01 4.877810361681328644e+00
9.400000000000000000e+01 4.916911045943303193e+00
9.500000000000000000e+01 4.956011730205277743e+00
9.600000000000000000e+01 4.995112414467252293e+00
9.700000000000000000e+01 5.014662756598241344e+00
9.800000000000000000e+01 5.014662756598241344e+00
9.900000000000000000e+01 5.014662756598241344e+00
