  -10.000000000000000        1.0976341881677974E-008   1.3693276360201585E-009   5.3600176401972103E-009   3.8331042823622533E-009   4.7676584875004336E-009   5.4729732215358534E-009   6.3636153241605798E-009   6.3785919705683193E-009   6.0403893729013637E-009   6.5375086317565987E-009   1.0160870534647338E-008   1.5357914583779581E-008   1.1428326184169505E-008   4.6617823619936043E-008   9.5241947356931154E-008   1.6271222443784475E-007   1.0756795614495379E-007   1.6211631806879205E-007   8.6787040123621991E-008   2.9357640079973243E-007   3.3088732089428424E-007   2.1109703804204760E-007   8.8225933152047225E-008   1.5206832614865275E-006   1.1195789795176571E-006   3.3193831944676026E-006   1.7992572934245175E-006   1.4552136143218210E-006   5.4824510277087895E-006   1.0950259293112826E-005   3.4953368815597497E-005   6.0929419914755974E-005   6.3723760201765984E-005   5.3196644519983530E-005   5.3132830721327203E-005   4.3300434305771443E-005   1.1930079105656097E-004   1.1664296050937379E-004   1.5625713450958154E-004   7.3765431487842555E-004   1.6828633660048707E-003   4.1797353887027778E-003   1.1237482669631718E-002   2.9750718465754469E-002   7.4117004613640680E-002  0.13645598921845556       0.18673367743595476       0.16663834265705427       0.11891799058015175        7.4127212195569128E-002   0.0000000000000000     
  -9.9799799799799800        1.0975903361007934E-008   1.4207786252361370E-009   5.5673333353269135E-009   4.2928181815279939E-009   5.2668432176709574E-009   6.0827489575897221E-009   6.8495865738303338E-009   6.7985657448990401E-009   6.1923974605223489E-009   6.0656691497815846E-009   7.7420461463351546E-009   1.2245186443874045E-008   1.0223855668605844E-008   4.8446565296058695E-008   9.1399268377948089E-008   1.5949473158584207E-007   1.0917780462984809E-007   1.9849744627054922E-007   7.9125395717858576E-008   2.7311291827469822E-007   3.9327430818754102E-007   2.5179253539232776E-007   3.2537851968226758E-008   1.4816503964828623E-006   1.2044436301031495E-006   3.2389996538761952E-006   1.7635567013414929E-006   1.4707459388164069E-006   4.7979405015380274E-006   1.0415417989134503E-005   3.1950533683911704E-005   5.8813456830264766E-005   6.0099114361412215E-005   4.0333390882183041E-005   4.1429504910047948E-005   2.8770806855125414E-005   1.1245641592230366E-004   9.6285129978785361E-005   1.6493178424040563E-004   6.5729518798566698E-004   1.5254749016455772E-003   3.7686643991699195E-003   9.4490688555461597E-003   2.6507939399492121E-002   6.7561727714327932E-002  0.12753342832134970       0.17822878534932035       0.16004795013381792       0.11258422722661163        7.1308437336381827E-002   0.0000000000000000     
  -9.9599599599599600        1.0977033954949918E-008   1.4808157390227689E-009   5.7372699291907873E-009   4.7300171818534562E-009   5.7219091907892561E-009   6.5649109182042833E-009   6.9257299999824094E-009   6.9726850635416658E-009   5.7364884569979730E-009   5.1899261816351396E-009   5.8321801626358705E-009   9.6738571229165114E-009   8.0413370090880156E-009   4.8126710154143934E-008   7.9978396073988100E-008   1.4371061715103786E-007   1.0095553669826969E-007   2.0982798838004886E-007   7.5932282336618383E-008   2.9121760249863815E-007   4.8065349253353575E-007   2.8971857539082619E-007   7.2298604619055843E-009   1.4126324029883865E-006   1.2380370939737375E-006   3.2011174794253551E-006   1.7400666707988580E-006   1.0473745425250549E-006   4.4861359434547175E-006   8.9815640458806377E-006   2.8588366509928175E-005   5.1146986625633753E-005   5.8296519077483571E-005   2.8048882672913093E-005   3.6312982555669816E-005   2.2296121084980704E-005   1.0676565171810220E-004   7.2196978145944854E-005   1.6647070046094554E-004   6.2260561913773742E-004   1.3346616418059309E-003   3.2001934199207185E-003   8.2596982931629169E-003   2.2509791791611479E-002   6.0655381954125488E-002  0.11887374189112229       0.17162895689303853       0.15423385998165343       0.10186137422528860        7.9785145794087978E-002   0.0000000000000000     
  -9.9399399399399400        1.0979511555490637E-008   1.3816997328780597E-009   5.3643373040595378E-009   4.1362694165927398E-009   4.8998635736597258E-009   5.9189479010990152E-009   6.3482994544473228E-009   6.5785406591406921E-009   6.0097694066269829E-009   6.4317238984016767E-009   6.9963708196174371E-009   8.6482021010182451E-009   7.6041435588289074E-009   4.5196453791479211E-008   9.0756126792487429E-008   1.6729854818176302E-007   1.0752102905606274E-007   2.2711548370760636E-007   6.0934471527469171E-008   2.2953104104786674E-007   5.0266797662039685E-007   3.4046561358215987E-007   2.1871162406634737E-009   1.0982709715680808E-006   1.4243782096144730E-006   2.6611763338268245E-006   1.9371787614961426E-006   1.0992492849044246E-006   4.2731294546706842E-006   8.0689566605974853E-006   2.5627812860995847E-005   4.4983020085485907E-005   5.6442007681158843E-005   2.3920402229283441E-005   3.5032881010515300E-005   2.0544139057253961E-005   8.3517652282501118E-005   4.4523250380453438E-005   1.6069869373383188E-004   4.9944986956210213E-004   1.2400847968279650E-003   3.0035243403469711E-003   7.2960250691405208E-003   2.0363073682447278E-002   5.5349666416245724E-002  0.10713854761368503       0.15907335571214665       0.15645650947191000       0.10558962555562659        7.9026576785694913E-002   0.0000000000000000     
  -9.9199199199199199        1.0983943150919373E-008   1.4013143281515949E-009   5.4020660223100319E-009   4.0496314454825878E-009   4.6757682413992057E-009   5.4009836816640342E-009   5.6494776619474128E-009   6.1455664417956505E-009   5.8571423985958343E-009   6.8302707644350346E-009   7.2291212683189622E-009   7.7880359447239036E-009   7.0540565243207235E-009   4.2182382965768910E-008   8.8808541902246168E-008   1.5688557966176291E-007   9.7870707205185552E-008   2.4383181584352353E-007   7.0715159995043262E-008   2.2398626335345746E-007   5.4121908969972661E-007   4.1775734365851788E-007   2.7791475296996912E-008   9.2501403474249523E-007   1.5672089267868572E-006   2.2397240970502871E-006   1.9797188643686060E-006   1.1165468736417807E-006   3.7756279530401345E-006   7.6832166033668794E-006   2.1586287167128191E-005   3.6315901574921131E-005   4.8870229145231664E-005   1.9778633659758724E-005   2.7795926969308581E-005   2.1483363502708745E-005   7.7456440694540686E-005   4.3076801651922184E-005   1.5640692340181662E-004   3.9583516502433147E-004   1.1228933335542066E-003   2.5279201645801146E-003   6.5752501651387277E-003   1.7562313401908745E-002   4.8318518374662500E-002   9.8007299885264271E-002  0.15434970537888479       0.16954453133913666       0.10532042753091350        7.3162613722398545E-002   0.0000000000000000     
  -9.8998998998998999        1.0989468159725792E-008   1.4775806409981855E-009   5.7209020779273552E-009   4.4553208129600174E-009   5.3328597918306473E-009   5.9121138659523958E-009   6.5127970783093035E-009   7.5321297709634534E-009   6.8350764797269754E-009   7.5741797362487865E-009   6.0721992932236599E-009   4.4978669040063812E-009   3.9738687542046576E-009   3.7041367281468329E-008   8.3485442497835937E-008   1.4584860646315817E-007   8.9012491003088730E-008   2.7402512948349486E-007   1.0158405280517423E-007   2.0377071978326684E-007   5.9665301725786931E-007   5.9265919216831206E-007   1.3649956393866057E-007   7.3873728005167858E-007   1.7092615723804974E-006   1.6553556203330985E-006   2.1749441452587475E-006   1.1413166647806496E-006   3.6334470942722378E-006   8.7230797011069603E-006   1.7707331852742360E-005   2.9036571337259622E-005   3.8806762904533201E-005   1.9366568263739996E-005   1.7076409261963082E-005   2.6609358944129769E-005   7.3508509010998527E-005   5.1193175605269891E-005   1.4106578541064779E-004   3.1605561716714159E-004   9.9596625118555287E-004   2.1031090414167525E-003   5.5408141617653015E-003   1.4812700323302232E-002   4.1577120246087937E-002   9.2051219468592238E-002  0.16189910623161258       0.20254734422579673       0.11697690722518460        5.7957453996441123E-002   0.0000000000000000     
  -9.8798798798798799        1.0996820763330916E-008   1.3820484965821271E-009   5.5619936317076949E-009   4.0113036616532811E-009   4.8508954768770160E-009   5.0374214061574591E-009   4.8266890778498793E-009   5.3014753397757390E-009   5.2338571370719933E-009   7.3482385576994457E-009   7.4878148974259210E-009   6.5597461872218213E-009   7.1644381124721031E-009   4.1858782149859227E-008   9.9841624328956641E-008   1.5502816288399890E-007   8.6423790623026997E-008   2.9443394578788653E-007   1.1821338827110546E-007   2.0203221041438513E-007   5.9453522252549560E-007   5.2294009137592006E-007   1.7113776641344452E-007   5.3539660313316274E-007   1.7109062224774535E-006   1.2880907882776621E-006   2.0211254262257069E-006   1.1511608777915400E-006   2.6478569749611682E-006   7.2685510874090893E-006   1.2748056455214929E-005   2.3399293866501084E-005   3.4588897250064159E-005   1.8603271865733022E-005   1.4326499785954751E-005   2.2955798320644196E-005   6.0661136817606575E-005   4.5182643597995043E-005   1.8798299443884247E-004   2.4498912366548712E-004   8.5613367493885678E-004   1.9656034854730435E-003   5.4617906122581845E-003   1.5368923744617024E-002   4.0550212764659692E-002   8.6338745015944865E-002  0.15096179261846718       0.19705624302958588       0.12032420728282357        6.0734535557957131E-002   0.0000000000000000     
  -9.8598598598598599        1.1005144149029504E-008   1.3750825779244534E-009   5.6138043575225463E-009   4.1658675349678145E-009   5.1780530914928466E-009   5.3645344631244687E-009   5.0673872371508404E-009   5.2537479964769900E-009   4.9565450029063626E-009   7.5435121526588997E-009   7.7804723445205224E-009   6.5734930834286586E-009   6.6568001303791547E-009   3.9965425375047098E-008   9.5247523586333859E-008   1.4752454416046225E-007   8.0592241709762548E-008   2.8398562905027656E-007   1.1751469089304160E-007   1.8117113232026406E-007   6.1838065655462320E-007   5.1908900487161550E-007   2.2176893525685777E-007   3.2242240909914971E-007   1.7820131781572735E-006   1.0349942444629604E-006   1.8718057542837668E-006   1.1492613938985315E-006   1.9753701443109169E-006   7.1574297516293009E-006   1.0064472024558406E-005   1.9458176561335480E-005   3.2482602493962183E-005   1.7235471811792689E-005   1.3308039225658151E-005   1.9590180806666829E-005   4.6965235553696748E-005   4.4373665620454076E-005   1.8520589292483374E-004   2.0964175050350978E-004   7.3499775546325742E-004   1.8088992662737299E-003   5.3347875298557172E-003   1.4314155918259385E-002   3.9162146120242575E-002   8.3173144593092427E-002  0.14382880671572107       0.18971609272665646       0.12610406474576988        6.7473720548663713E-002   0.0000000000000000     
  -9.8398398398398399        1.1015244114168422E-008   1.4540290755453818E-009   5.8864462516793335E-009   4.9315527709883536E-009   5.9669728916750345E-009   6.1645864359866288E-009   5.6481616897663901E-009   5.6412143401973005E-009   4.9506255743295339E-009   6.9378587934374752E-009   6.3358658249102148E-009   4.6862991107504503E-009   4.6519626363147217E-009   4.2542537342843561E-008   8.3918250500616752E-008   1.2085648642278561E-007   6.5181567879033824E-008   2.9438073348301046E-007   1.4873964574005976E-007   1.8226529792045089E-007   6.8173867886565167E-007   5.5348139021082631E-007   2.9307820904737692E-007   2.3431568695069087E-007   1.9580548934159763E-006   1.0041220864708043E-006   1.6381224550331551E-006   1.1923921374529989E-006   1.9455422977140253E-006   8.5828962484889273E-006   9.3564129542134812E-006   1.8478955101447592E-005   2.8496834944165286E-005   1.4461049102195562E-005   1.0361804535223921E-005   1.5326196731640034E-005   3.5867784359714562E-005   4.9161240482652698E-005   1.8887586395955195E-004   1.9739663919647458E-004   6.6597777769270873E-004   1.7073173461502140E-003   4.6587880360694526E-003   1.2366368424979136E-002   3.5114227995723023E-002   7.5698530470316924E-002  0.12870095076816082       0.17627373836435276       0.13506900664591970        6.9937603341406862E-002   0.0000000000000000     
  -9.8198198198198199        1.1026693036634929E-008   1.3766284062409075E-009   5.5640063482842510E-009   4.4639746745288016E-009   5.3052554760708872E-009   5.6834894034070387E-009   5.4918477433068084E-009   5.7074605526880911E-009   5.6574974325836133E-009   8.2214774112613192E-009   7.2176209010565855E-009   5.0214868086364716E-009   4.7000918136160912E-009   3.4096953797507201E-008   8.5808050722471808E-008   1.3743182547568945E-007   7.9251521209330584E-008   3.0237909351001678E-007   1.5442244292042943E-007   1.5215810983534874E-007   6.8657696735531614E-007   5.8701519806158048E-007   3.6338558093635218E-007   1.0177308856318929E-007   2.0447846154019494E-006   9.0451790579674145E-007   1.7813223658386553E-006   1.1813555587497400E-006   1.5797275624004792E-006   7.6322490977288287E-006   9.3674331844775584E-006   1.7006278761919817E-005   2.6375841589789903E-005   1.4290407016630259E-005   1.0484619653692229E-005   1.3096533812138679E-005   1.9235266798470769E-005   4.0749202873526625E-005   1.5005043077618172E-004   1.6791251881924501E-004   6.5022471282761760E-004   1.6567312868084954E-003   4.2912670633284489E-003   1.1172899165904497E-002   3.1524246559526917E-002   7.0643354459035981E-002  0.12002445203703543       0.16320749493286710       0.13062618148309127        7.0403365270601703E-002   0.0000000000000000     
