  -10.000000000000000       -4.9593278828791688E-006  -5.1828002406411902E-006  -1.0985635165987401E-005  -1.3299318479349246E-005  -1.5225784206907520E-005  -1.2650981700392885E-005  -2.2869193332571696E-006   2.0926003108051447E-005   5.1966730098095841E-005   7.7238236114869310E-005   7.4571171378553413E-005   5.0934451148409243E-005   5.7222303126531439E-005  -1.0050910046158388E-005   3.9034653570228409E-004   4.1587461172326064E-004  -1.4322081309495560E-004  -3.2954641282088219E-004   2.5649846888145040E-004   2.5316059671996478E-004  -2.6882394326496626E-004   3.5618384622806927E-004   1.6834431689901136E-004   4.7899368558427640E-004  -9.2334838301389975E-005   4.1193531552788907E-004  -6.2804315122428939E-004  -8.8751235336296109E-004  -1.0332110487714127E-003  -2.1335260940021205E-003   1.1031029158182610E-003   1.0910579140368693E-003   3.3478705181168517E-004  -5.8523918054220899E-004  -4.9312860994802624E-004  -4.0406373084155944E-004   3.0118328410819797E-004   1.3892714099785135E-003   3.8883541486015218E-003  -3.8254020474602591E-004  -9.5966714083112435E-003  -2.9194127193456695E-002  -4.7180226452842408E-002  -5.2831424015486156E-002  -1.9031006443355009E-002  0.11478177285388996       0.30512255264859567       0.36568486699666369        5.0710038164879734E-002 -0.56285874058170571        0.0000000000000000     
  -9.9799799799799800       -3.3256699330868436E-006  -4.5821203294904118E-006  -1.0580169380347029E-005  -1.3758027157289646E-005  -1.6447019609811561E-005  -1.4713371545210594E-005  -4.8775557194426676E-006   1.8404627837850274E-005   5.0190968128708838E-005   7.5092180527304333E-005   7.0503177477098297E-005   4.4452234859445355E-005   5.3081411537860141E-005  -2.3937736526482827E-005   3.7523202947557343E-004   4.5307647509251482E-004  -9.0704937930691871E-005  -3.6897850877366833E-004   2.2425746242173153E-004   3.1113447568741781E-004  -2.8133280948958753E-004   2.8634610510453064E-004   2.3432656063549124E-004   4.6823976455969958E-004  -1.3090789695562326E-004   4.3929308777259366E-004  -6.4215165978312721E-004  -8.3712425597834569E-004  -1.0282744816155064E-003  -2.3534847644726244E-003   9.1955642759792709E-004   1.2021174872601855E-003   2.9916716142137754E-004  -8.3464758720041502E-004  -3.5160196351306057E-004  -1.3483403626211396E-004   9.9704948379936425E-005   1.8843405543061784E-003   3.9388505828138205E-003  -9.7576955573282003E-005  -7.8225999134044575E-003  -2.7561514739123258E-002  -4.6076616064570405E-002  -5.5310740625880844E-002  -3.0682409837122601E-002   9.4255822352622615E-002  0.28670647402841343       0.37579926355821347       0.10120687292728306      -0.51105531482571953        0.0000000000000000     
  -9.9599599599599600       -1.6755424962280828E-006  -3.9474626873956116E-006  -1.0121397879306068E-005  -1.4086682655065809E-005  -1.7281444361387184E-005  -1.6191445649561041E-005  -6.6741147378036350E-006   1.6202762926844481E-005   4.7795427833440061E-005   7.2361784210243056E-005   6.6611980014271547E-005   3.9153814842922367E-005   4.8317866586539417E-005  -4.0203752190739099E-005   3.5199351147200601E-004   4.8829123048503868E-004  -4.3042451887773632E-005  -3.9614010153371005E-004   1.8444763522039984E-004   3.8201593566077117E-004  -2.7041860459807703E-004   2.0669050864649877E-004   2.9591322352775135E-004   4.5572224500201047E-004  -1.3411041980139344E-004   4.6872006968937791E-004  -6.7062979865707001E-004  -7.1641173403520330E-004  -1.1825250797598856E-003  -2.5535841652927094E-003   6.6910949657194641E-004   1.1536395506821667E-003   2.8130791592249243E-004  -7.4187656802105514E-004  -5.0980549563806911E-004  -1.1804347655689249E-004   1.7516783556393472E-004   2.3179478553485375E-003   3.9540773656434516E-003   6.9941963401548926E-004  -6.5809511667343163E-003  -2.5745102843910708E-002  -4.3931196266656883E-002  -5.5585708553572373E-002  -4.0414167393937939E-002   7.2323100092385073E-002  0.26709302277830971       0.37688028673369511       0.14840577648457448      -0.47573358130868382        0.0000000000000000     
  -9.9399399399399400       -1.0452039058944099E-008  -3.1462865476104984E-006  -9.0716375159873206E-006  -1.3397148650572534E-005  -1.7419391710371296E-005  -1.8128267311351666E-005  -1.0442910870568624E-005   1.1059880923497394E-005   4.3498814902464839E-005   7.1904784618647392E-005   7.0547981494415785E-005   4.3363480899503309E-005   4.8929855309304669E-005  -5.3829903183096071E-005   3.2228223159991309E-004   5.2311692364310841E-004  -1.8919835147554112E-005  -4.2622054559210919E-004   1.1946654247935921E-004   4.2928009311847190E-004  -1.9287667533990208E-004   9.0027028978309888E-005   3.6769786489907071E-004   3.5825129929850728E-004  -2.2473189310543316E-005   3.8651819431891293E-004  -6.2618092778786742E-004  -7.3803555616698676E-004  -1.2128700131304722E-003  -2.4964344839097227E-003   5.3688494884675914E-004   1.3922549271461544E-003   2.7068659547511780E-004  -8.4447839866431897E-004  -3.0140907306082458E-004   1.5996424619650192E-004   4.8208548986988905E-004   2.6182450247668188E-003   3.6323799649226785E-003   1.4665100769177325E-003  -5.0071634731913449E-003  -2.4342809770660858E-002  -4.2674800728308544E-002  -5.3869547692107583E-002  -4.5518718509924859E-002   5.4817215862558145E-002  0.24387922361123229       0.38564233549263238       0.19355827438779952      -0.42812487254392356        0.0000000000000000     
  -9.9199199199199199        1.6685482453692130E-006  -2.4441165267460485E-006  -8.4113806464654920E-006  -1.3074493533944114E-005  -1.7651493005060391E-005  -1.9410288221696193E-005  -1.3121081383261982E-005   6.4009838779789643E-006   3.8341777691754491E-005   6.8048061185108829E-005   7.0120728484025015E-005   4.4295930251774004E-005   4.6777431621989319E-005  -6.6328925396919703E-005   2.8881635228993936E-004   5.5102947221735688E-004   2.3668378504404974E-005  -4.6237782105992842E-004   6.1851624801283737E-005   4.5436105310010918E-004  -1.1523660844510052E-004  -6.4123162773280500E-006   4.1959424261908397E-004   2.9611736504455831E-004   9.5380486470847856E-005   3.2579756347360980E-004  -5.4295588957369728E-004  -7.4316036946177658E-004  -1.2369695422090588E-003  -2.5112284345222848E-003   3.0988484512599974E-004   1.3944020388415319E-003   2.8809811602368077E-004  -6.8499663714956379E-004   2.4349126483778202E-006   1.6399424648791964E-004   8.8484591534376106E-004   2.8754704524441435E-003   3.6917428630233520E-003   2.4573879780524902E-003  -3.9980140014633991E-003  -2.2329010315950863E-002  -4.0058768690898486E-002  -5.2599716959982570E-002  -5.2260918228703178E-002   3.1673151826450030E-002  0.22255565594825125       0.38988349885855222       0.22321275369570920      -0.38173872321881580        0.0000000000000000     
  -9.8998998998998999        3.3598995898383910E-006  -1.7683632102631630E-006  -7.9219573735028241E-006  -1.3303167338646635E-005  -1.9148098279790946E-005  -2.2349761031338614E-005  -1.7305726679571674E-005   1.4408541009096786E-006   3.4657049981323995E-005   6.5727055354021770E-005   6.8151293750948688E-005   3.7893816202805021E-005   3.4307672558520522E-005  -8.1606727830641125E-005   2.5128043216369875E-004   5.5395822871180211E-004   6.4111258981281837E-005  -4.7923261809238479E-004   7.3593149971620028E-006   4.9146814825522332E-004  -4.3329948219785546E-005  -1.2315716187924147E-004   4.8600751564130060E-004   1.8913084463481524E-004   2.3151416619020943E-004   2.6423105715672464E-004  -4.0236904886730693E-004  -8.2858100683313714E-004  -1.2643745721433333E-003  -2.4165128971024817E-003  -6.8982683934246190E-005   1.4020071594775523E-003   3.1722228581664697E-004  -4.9142234211397076E-004   3.9924332984174330E-004   9.2763296067614509E-005   1.2613808486728775E-003   2.8394190925389953E-003   3.7831589690427319E-003   3.3578280640631664E-003  -2.9473390877626220E-003  -1.9896184352982349E-002  -3.5760819605527142E-002  -5.0273547905595295E-002  -6.2002731546026348E-002   1.7655907492826750E-003  0.20095561374603210       0.40296240479244733       0.23526967152820549      -0.32051683031275008        0.0000000000000000     
  -9.8798798798798799        5.0625473543478153E-006  -9.2150223707452826E-007  -7.0138680902878777E-006  -1.2222564580732863E-005  -1.7916653327780469E-005  -2.0964691011804659E-005  -1.6365011714699296E-005   2.2272061400758097E-007   3.0265807768324542E-005   5.9692425945438145E-005   6.7248174771188546E-005   4.7264157793732115E-005   4.6179218829218173E-005  -7.8691410612722761E-005   2.1961542272113868E-004   5.7363005888476295E-004   1.2574413399605151E-004  -4.9695000051658278E-004  -6.6993545793707634E-005   4.4930462635095632E-004   2.5916842938890794E-005  -1.4821356607594722E-004   4.6837596452753590E-004   1.8239007020024025E-004   3.0802854042302980E-004   2.3027601990574059E-004  -3.0548997713517723E-004  -9.2627375789161560E-004  -1.1136148978764240E-003  -2.1403085545747221E-003  -3.0324956428037228E-004   1.2455136418769342E-003   3.1005890327691029E-004  -2.5498784628059077E-004   6.3413845219432259E-004   2.6544722244916206E-005   1.1719505692239975E-003   2.6960960314217968E-003   3.4714729750087701E-003   4.4801208514707973E-003  -2.3166202292494251E-003  -1.8320683205193082E-002  -3.4230499737049336E-002  -5.1119370260281231E-002  -6.1982691311675317E-002  -7.1453240311105531E-003  0.17921758782771294       0.39118823744552761       0.26672503655002738      -0.27789354843107339        0.0000000000000000     
  -9.8598598598598599        6.7752295970912395E-006  -1.5477474530457988E-007  -6.2459662574164258E-006  -1.1962574183301401E-005  -1.8318954315122944E-005  -2.1981000150737778E-005  -1.7835109390366263E-005  -1.7613898711396711E-006   2.7654921491516674E-005   5.6436645038152930E-005   6.4808903516330932E-005   4.7329109390526728E-005   4.4705509326404938E-005  -8.3172670070170000E-005   1.7920634466202256E-004   5.7464173777933239E-004   1.7760362451391072E-004  -4.8868847856728848E-004  -1.1097545144292566E-004   4.5932432507118660E-004   6.5120874789715397E-005  -1.9620991995095973E-004   4.9605017307876361E-004   1.0943095245418940E-004   3.8135145064524740E-004   2.1701351444882827E-004  -2.4256170658139991E-004  -9.9887202849460602E-004  -9.9097952777117411E-004  -2.0175638220410082E-003  -6.3272095975072239E-004   1.0370343355571854E-003   3.0006134061173918E-004   7.5867736479395587E-005   4.8715866945762981E-004  -2.7884808535769938E-005   1.0989555742470262E-003   2.2148326944883270E-003   3.1562389645402081E-003   5.3604150163240449E-003  -1.3338415565065107E-003  -1.6426195514978079E-002  -3.1237733362095611E-002  -5.1326398357417001E-002  -6.6851807864021631E-002  -2.1719011059603513E-002  0.15560795294114765       0.38333508038398473       0.29236013701217278      -0.23065166132622789        0.0000000000000000     
  -9.8398398398398399        8.4968184990309184E-006   5.6991691621659119E-007  -5.6651714569461733E-006  -1.2306024678095266E-005  -1.9208799173893101E-005  -2.3266883447485167E-005  -1.9095338832521705E-005  -3.3039674252691853E-006   2.6206097760152163E-005   5.4112915887769461E-005   6.1535711632887803E-005   4.4230997337454757E-005   3.9207288270768732E-005  -8.5508252002311347E-005   1.4710065892253941E-004   5.7113013881901974E-004   2.4977446398272168E-004  -4.6843890059202349E-004  -1.4343377123611251E-004   4.5510393873717512E-004   7.8084019884442528E-005  -2.3183057012604558E-004   5.7421694406197476E-004   5.4278129131193949E-005   4.0576991819638757E-004   2.0453733359496155E-004  -1.4285481117106417E-004  -1.0456876857779366E-003  -9.3463006739667341E-004  -1.9973202529754218E-003  -9.5125195488277232E-004   9.9130384844425476E-004   2.1997768864397940E-004   3.1721739500463377E-004   1.7370664109605453E-004  -2.5022979852624032E-005   7.2637512642946696E-004   1.8432551378231364E-003   2.8381967140241335E-003   6.0485164796187313E-003  -2.4749189087482559E-004  -1.3750704099856344E-002  -2.8143150707444504E-002  -4.9942895030524237E-002  -7.1828840932050053E-002  -4.0766317980410083E-002  0.12085109958006676       0.37443845771288420       0.31540833511267896      -0.17902138291998573        0.0000000000000000     
  -9.8198198198198199        1.0226349336540137E-005   1.4240612052774692E-006  -4.4682340757428385E-006  -1.1383951070115828E-005  -1.9059290030188690E-005  -2.4669012635099249E-005  -2.2795608246528971E-005  -8.5861099660951614E-006   2.1083458678103424E-005   5.1932011191599802E-005   6.3356591242354264E-005   4.6732506228731242E-005   3.5618657728782378E-005  -8.9148363412324845E-005   9.6195341740558903E-005   5.5154173961062362E-004   2.7359554196917550E-004  -4.4222847402568814E-004  -2.0331585498945673E-004   4.5469489358535784E-004   1.5852596160975435E-004  -3.0617088154791825E-004   5.9548747473571115E-004   1.1215615538826175E-005   4.7028014182249190E-004   1.2363928712527645E-004  -9.0822967822206822E-005  -1.0620120330276787E-003  -7.8864797712719162E-004  -1.9532664949562539E-003  -1.1397606247984429E-003   9.2020694672787862E-004   1.8815631534250304E-004   4.9181248418483762E-004   2.8112294519067098E-004  -1.8671804191317123E-004   1.0732240586481916E-003   1.4675922066448783E-003   2.8929498776534006E-003   6.0387018852268567E-003   7.8377563672738610E-004  -1.1929958563597676E-002  -2.7603500264995959E-002  -4.7566746239610387E-002  -7.2542989513536799E-002  -5.1432404420074157E-002   9.7398424290036145E-002  0.35579044779555585       0.34895819816561863      -0.13151666821952385        0.0000000000000000     
