   0.00000000       4.33622394E-03
   3.33333351E-02   3.53569016E-02
  0.100000009       8.53902549E-02
  0.166666687      0.144763172    
  0.233333349      0.238158748    
  0.300000012      0.347565025    
  0.366666675      0.455637068    
  0.433333367      0.545029998    
  0.500000000      0.636757791    
  0.566666722      0.736490965    
  0.633333325      0.776851177    
  0.700000048      0.812208116    
  0.766666710      0.853568971    
  0.833333373      0.863575637    
  0.900000095      0.823548973    
  0.966666698      0.829886556    
   1.03333330      0.786857903    
   1.10000014      0.718812466    
   1.16666675      0.634422898    
   1.23333335      0.601734459    
   1.30000007      0.514009297    
   1.36666679      0.443295509    
   1.43333340      0.397264838    
   1.50000000      0.322548360    
   1.56666684      0.271847874    
   1.63333344      0.223148763    
   1.70000005      0.184122741    
   1.76666677      0.155103400    
   1.83333349      0.114409596    
   1.90000010       9.30620357E-02
   1.96666670       6.47098050E-02
   2.03333330       4.56971265E-02
   2.10000014       3.80253457E-02
   2.16666675       3.33555676E-02
   2.23333359       2.63509005E-02
   2.30000019       1.76784508E-02
   2.36666679       1.30086718E-02
   2.43333340       1.26751158E-02
   2.50000000       6.33755792E-03
   2.56666684       7.67178088E-03
   2.63333344       9.67311487E-03
   2.70000029       4.00266796E-03
   2.76666689       6.33755792E-03
   2.83333349       4.66977991E-03
   2.90000010       4.00266796E-03
