   0.00000000       4.94689634E-03
   3.12500000E-02   4.17143665E-02
   9.37500000E-02  0.114046015    
  0.156250000      0.197474748    
  0.218750000      0.318473160    
  0.281250000      0.438669354    
  0.343750000      0.556458950    
  0.406250000      0.694570959    
  0.468750000      0.769843996    
  0.531250000      0.875065804    
  0.593750000      0.922395587    
  0.656250000      0.947130084    
  0.718750000      0.950205147    
  0.781250000      0.934562266    
  0.843750000      0.899666607    
  0.906250000      0.865305722    
  0.968750000      0.788294613    
   1.03125000      0.718636930    
   1.09375000      0.647508621    
   1.15625000      0.588814378    
   1.21875000      0.513407588    
   1.28125000      0.427973360    
   1.34375000      0.376766324    
   1.40625000      0.319810152    
   1.46875000      0.272212982    
   1.53125000      0.239055410    
   1.59375000      0.201084644    
   1.65625000      0.167659670    
   1.71875000      0.145198092    
   1.78125000      0.118859209    
   1.84375000      0.115516715    
   1.90625000       8.98463279E-02
   1.96875000       7.52730444E-02
   2.03125000       7.03261495E-02
   2.09375000       6.01649545E-02
   2.15625000       5.09396605E-02
   2.21875000       4.65275645E-02
   2.28125000       4.34524678E-02
   2.34375000       3.71685699E-02
   2.40625000       3.27564739E-02
   2.46875000       2.71410793E-02
   2.53125000       2.44670808E-02
   2.59375000       2.20604837E-02
   2.65625000       2.16593836E-02
   2.71875000       1.83168855E-02
   2.78125000       1.73809864E-02
   2.84375000       1.41721889E-02
   2.90625000       1.36373900E-02
   2.96875000       1.36373900E-02
   3.03125000       9.76009294E-03
   3.09375000       1.01611922E-02
   3.15625000       1.08296918E-02
   3.21875000       1.04285916E-02
   3.28125000       8.15569330E-03
   3.34375000       7.48719415E-03
   3.40625000       8.55679344E-03
   3.46875000       5.61539549E-03
   3.53125000       5.88279543E-03
   3.59375000       6.68499479E-03
   3.65625000       6.68499479E-03
   3.71875000       4.01099678E-03
   3.78125000       5.34799602E-03
   3.84375000       4.54579666E-03
   3.90625000       2.67399801E-03
   3.96875000       5.48169576E-03
   4.03125000       2.94139772E-03
   4.09375000       2.27289833E-03
   4.15625000       4.01099678E-03
   4.21875000       2.00549839E-03
   4.28125000       3.07509769E-03
   4.34375000       2.67399801E-03
   4.40625000       2.00549839E-03
   4.46875000       3.87729704E-03
   4.53125000       2.67399801E-03
   4.59375000       2.54029804E-03
   4.65625000       2.54029804E-03
   4.71875000       2.13919836E-03
   4.78125000       1.60439871E-03
   4.84375000       1.33699900E-03
   4.90625000       1.73809868E-03
