  0.838911533      0.834621191      0.837013304      0.835515141      0.832371175      0.837924719    
  0.871949911      0.873358011      0.877259910      0.876809597      0.874676764      0.870070457    
  0.865056753      0.862484336      0.857193708      0.862250805      0.869443238      0.866400063    
  0.866510808      0.865723968      0.864537299      0.858607173      0.865941167      0.858998001    
  0.876069725      0.873029709      0.870690644      0.877389669      0.877310157      0.871124029    
  0.842456400      0.837047935      0.838068306      0.834332168      0.842648029      0.834722817    
  0.832834721      0.836547017      0.840321124      0.835062265      0.831894577      0.838850498    
  0.877624333      0.877636075      0.874377131      0.875400186      0.872796059      0.878923535    
  0.861949682      0.862108827      0.861802757      0.870109320      0.868404150      0.863064706    
  0.865632892      0.866490602      0.863259137      0.862241983      0.865340352      0.863959908    
  0.868481934      0.879599690      0.874616086      0.881160796      0.873445272      0.877232373    
  0.838519037      0.826677799      0.835106909      0.835529268      0.839235246      0.840208173    
  0.837790191      0.843267560      0.829046369      0.835105002      0.831564546      0.832762599    
  0.870731592      0.872930706      0.869017005      0.875228584      0.874665260      0.877128482    
  0.868183196      0.866577625      0.862968743      0.864900291      0.865876436      0.863295794    
  0.865333855      0.859794736      0.860495806      0.864501297      0.859393537      0.861792088    
  0.874919474      0.871784747      0.874599874      0.868859828      0.868457198      0.877534509    
  0.838851690      0.835278690      0.840285957      0.840796471      0.833856046      0.830586195    
  0.831907928      0.840575576      0.839409649      0.837366164      0.832337022      0.833675027    
  0.872996330      0.878161013      0.876816630      0.876081824      0.876840413      0.884537697    
  0.862311602      0.863067091      0.857404232      0.862101078      0.866047323      0.859547317    
  0.861856997      0.864502013      0.861823499      0.856127679      0.862444103      0.865370870    
  0.876544237      0.871599376      0.882510602      0.872640550      0.875661135      0.876700759    
  0.832012892      0.836507916      0.837890804      0.838318586      0.834365010      0.844558477    
  0.837616146      0.826257348      0.834069788      0.834518731      0.837104619      0.834489226    
  0.878288090      0.876740575      0.878193200      0.875201344      0.876442552      0.871374309    
  0.862077773      0.860850811      0.863387287      0.863897145      0.865171850      0.869799852    
  0.866892278      0.856807351      0.863513470      0.857886910      0.865528882      0.864708722    
  0.875112414      0.877266824      0.871386766      0.880666912      0.878373265      0.879755497    
  0.831042886      0.831246734      0.845058739      0.837675452      0.834795773      0.833346248    
  0.836025536      0.836660087      0.834782720      0.838279009      0.833953023      0.835226178    
  0.868696928      0.876580775      0.879552662      0.872701228      0.877671361      0.870287180    
  0.862393737      0.864237785      0.865730464      0.860696256      0.867183566      0.861528695    
  0.860512197      0.860194504      0.863642812      0.868716180      0.863700271      0.863019705    
  0.870690823      0.879861176      0.875197589      0.877443850      0.870950401      0.876762211    
  0.841443598      0.830612659      0.835941911      0.841036081      0.835140467      0.830962062    
  0.833513141      0.839407861      0.834759891      0.834006011      0.838451505      0.834764838    
  0.880410254      0.878335416      0.871782422      0.875189245      0.874885440      0.875577033    
  0.866811693      0.865704954      0.866360545      0.866629004      0.860318482      0.864662051    
  0.861109436      0.867814422      0.864605606      0.868819952      0.860356987      0.863056779    
  0.875893533      0.879283786      0.876995027      0.879223466      0.874182940      0.875332654    
  0.843469977      0.838694930      0.836532533      0.833343029      0.843305826      0.839394629    
  0.837341785      0.834553719      0.834702075      0.831869245      0.834571481      0.842094839    
  0.877091527      0.876635790      0.882399857      0.870824575      0.874792457      0.872169256    
  0.865128815      0.859315097      0.864030898      0.857186913      0.863171935      0.861964285    
  0.859203935      0.863769889      0.862870157      0.861544371      0.862718523      0.865430534    
  0.874315858      0.875807106      0.875681460      0.874054909      0.875967443      0.869783521    
  0.837675691      0.838363230      0.837577939      0.838812828      0.834608376      0.833184600    
  0.831957996      0.838672876      0.833621740      0.838394403      0.829768896      0.835800707    
  0.875735164      0.876813591      0.874277234      0.876312613      0.875681520      0.876380265    
  0.869954467      0.856680512      0.864651620      0.863863051      0.861741245      0.858909667    
  0.859740853      0.868549585      0.864719689      0.868560493      0.861310244      0.858940005    
  0.875771701      0.879636109      0.878875375      0.877191126      0.872271061      0.878205061    
  0.843686163      0.836227059      0.838156879      0.831958354      0.830120504      0.832568347    
  0.839731574      0.838989139      0.834994555      0.834256470      0.836004496      0.834828496    
  0.870787084      0.868983209      0.875452280      0.874540746      0.876379430      0.865281463    
  0.867744803      0.857590258      0.865851939      0.859595060      0.865028858      0.866142631    
  0.864845574      0.863244057      0.861529171      0.861420095      0.860280812      0.863947988    
  0.870768785      0.881170094      0.870786369      0.878428817      0.875066519      0.876016915    
  0.830163598      0.836120665      0.835617602      0.841104150      0.836271167      0.836982965    
