  -10.000000000000000        5.0380290957719969E-006   3.4374831842088700E-006   3.2260762125187382E-007   2.7979869548537140E-006   6.3167728398105594E-006   6.5268638192348673E-006   7.0294245569524374E-006   8.9543397986881267E-006   1.0645312185468344E-005   1.1997489991494540E-005   1.3234358068744006E-005   1.4139494137088601E-005   1.4147330952113174E-005   1.3159028778666689E-005   1.1020072781221291E-005   7.4294794670493489E-006   2.5077692136724552E-006  -3.0225397031707254E-006  -8.6934534337644343E-006  -1.4077658071483051E-005  -1.8207993019336153E-005  -2.0085985352108604E-005  -1.9376439269193908E-005  -1.7359053687959522E-005  -1.5226944548138810E-005  -1.4695624892647326E-006   2.8866062287987354E-005  -2.2460570477346377E-005  -1.6167960654849339E-006  -2.2447333171846727E-005  -3.3921128043358667E-006  -6.3938966243969693E-005   7.7766320484467144E-005  -4.3274255278473625E-005   2.3249046119474332E-005   4.7342543682749498E-005  -5.6769227749361516E-005  -3.6525062220435257E-006   4.0976128128332348E-005   5.3479002156313310E-005   2.5455607163111945E-005  -3.7362649384284545E-006  -3.9590157706183238E-006   3.1584659920227704E-005   8.7701003537824906E-005   2.8002712340695606E-005   1.4821269339639797E-005   3.4484861443689850E-005  -2.4584991189990240E-005  -2.0766281787044759E-005  -1.4040784967754661E-004  -3.2222242704581748E-004  -5.5732331262772230E-004  -6.4935563651890096E-004  -1.1470476535834985E-003  -9.0330437223586177E-004  -8.8339744612729739E-004  -1.4327530477281612E-003  -1.5917349988295092E-003  -8.2543849110679451E-004   4.7905860512673570E-004   1.5974274445380108E-003   1.8709029416284818E-003   1.3688564489763120E-003   5.5286254382179325E-004   1.2896088458434920E-004  -4.0644776003651202E-004  -8.5689387696158024E-004  -1.2427480381609663E-003  -9.4809482643450679E-004   1.5226469121020874E-004  -1.2748982649384746E-005  -8.5841909662864272E-004  -9.9794847134169031E-004   1.5712600826315389E-003   1.4119462037700528E-003   5.4608993114935666E-004   3.7643311267875966E-003   5.6738145468001218E-003   5.4521337741398074E-003   8.2829499260945860E-003   1.1507114065498788E-002   1.3650605015825087E-002   1.5001523527502968E-002   1.7094507059944346E-002   1.6848602285590666E-002   1.4104798314705645E-002   7.1479209679613728E-003  -1.1703071239417967E-002  -4.9000180950749116E-002 -0.10158765025384062      -0.16995089779007125      -0.25457088137688599      -0.34004162900831214      -0.38186564609015938      -0.34105482109938623      -0.20075831155571816        1.2780737069938208E-002  0.25971816843090845       0.48963228160249672        0.0000000000000000     
  -9.9799799799799800        4.5676124934743770E-006   2.5606379816482573E-006  -2.2305906659805819E-007   2.4279266245526628E-006   5.8315209315125530E-006   6.1058383282894906E-006   6.8211750614936949E-006   8.7395706018700533E-006   1.0300680706732009E-005   1.1762866577658294E-005   1.3218545415080983E-005   1.4127239254681710E-005   1.4099236281026884E-005   1.3182807438907558E-005   1.1134312232351994E-005   7.5958534321593701E-006   2.6064762315009618E-006  -3.1108665450874335E-006  -8.8418806415148880E-006  -1.4423334717984169E-005  -1.9257157085124983E-005  -2.2123512952546112E-005  -2.2441934594420921E-005  -2.1152240090749995E-005  -1.8179593983483333E-005  -1.6255600096830298E-006   2.7891771981252633E-005  -2.1835422619804397E-005   8.9956293385101157E-006  -2.0635807719229346E-005   1.5971866743972283E-006  -7.0663866019074511E-005   6.8543047603006793E-005  -4.3742106901366213E-005   2.5318071419996989E-005   5.4208907588771891E-005  -5.3669011519757889E-005  -1.0119021880962885E-005   2.9456833548179485E-005   5.0586141513958856E-005   3.4615463153120517E-005   7.0985246698622511E-006  -8.5146527180804637E-006   3.0872582271860284E-005   8.0456909236629675E-005   3.1766021032767190E-005   2.9757248312239985E-005   3.6236554986776787E-005  -2.5543268035901304E-005   1.5301689440596906E-006  -1.0870651711995271E-004  -2.6802841838542788E-004  -5.0492083422433833E-004  -5.7346661337587897E-004  -1.0762632756865591E-003  -9.1616842184262537E-004  -8.7766121866915750E-004  -1.4762146336928599E-003  -1.7934117802270179E-003  -1.1498123338301951E-003   1.2763588396539659E-004   1.3827896681929768E-003   1.8705900646244339E-003   1.4770952099424882E-003   6.1430447806906261E-004   1.4286849616061849E-004  -2.2254799244318562E-004  -6.1948531069231749E-004  -1.0225909293750766E-003  -1.0820452529896867E-003   1.4615951044862378E-004   1.4198656417850402E-004  -6.3743686318168478E-004  -1.1822092306932712E-003   1.3062423841065608E-003   1.7381789342384045E-003   3.7116177821878299E-004   3.3118441405788237E-003   5.6075514673381904E-003   5.3769844311128186E-003   8.0448988472425660E-003   1.1121517763648645E-002   1.3529141617513380E-002   1.5144647806374653E-002   1.7454081286115440E-002   1.8373583547840147E-002   1.6552155803150143E-002   1.1970887990256775E-002  -3.3084286071447672E-003  -3.7005443751884706E-002  -8.9441910885584314E-002 -0.15521965058090054      -0.23630455155416574      -0.31977334650802874      -0.37376730253300788      -0.35306192614673793      -0.23353599887833321       -2.7611893491343020E-002  0.22524358140233414       0.47311940707852351        0.0000000000000000     
  -9.9599599599599600        4.0888425101407608E-006   1.6754295467837222E-006  -7.7527307497245964E-007   2.0737551364336002E-006   5.4170312855843247E-006   5.7756004376777280E-006   6.6508647687322306E-006   8.6261287525261358E-006   1.0219593618599766E-005   1.1800818618862852E-005   1.3315155425628883E-005   1.4161560408246881E-005   1.3992384343683306E-005   1.2720354323657605E-005   1.0308754866453723E-005   6.5455291344977719E-006   1.1523598884589923E-006  -5.2360627218948441E-006  -1.1355734644032355E-005  -1.6733417470094329E-005  -2.1258873163189253E-005  -2.4032518160190488E-005  -2.4264274696146635E-005  -2.2733355456782356E-005  -1.9009292349635698E-005  -1.5549103706663577E-006   2.4189223563875584E-005  -2.5687155194147541E-005   1.3230443097810942E-005  -2.3189831230394043E-005   7.5203670953350284E-006  -6.9288863189647098E-005   6.7346626737732095E-005  -3.8620968746141715E-005   2.3296060759489361E-005   5.3705055642896772E-005  -5.1565659773964105E-005  -1.1733829910027562E-005   2.2257453233881836E-005   5.0017103463499682E-005   3.8824467739177651E-005   1.5072511785112554E-005  -6.5889237958847443E-006   3.1463480678520215E-005   7.2043126578246272E-005   3.6943941234370333E-005   4.9162866998348333E-005   3.2322017172271546E-005  -2.2422129829003312E-005   8.3142619519424121E-006  -1.0672439620335120E-004  -2.4543115557173209E-004  -4.7858942405235608E-004  -5.4386030581290491E-004  -1.0415149170494319E-003  -9.2576341800347441E-004  -8.6735434223955210E-004  -1.4874247344305661E-003  -1.8941980811840152E-003  -1.3911435052071748E-003  -1.5315053792387893E-004   1.1932717363167798E-003   1.8593976680857821E-003   1.5429495840583870E-003   5.9736132852432594E-004   7.6024415654055123E-005  -8.7755749425320726E-005  -4.4970875009120659E-004  -6.6004226396685728E-004  -9.6769131284675568E-004  -5.4780402469733471E-006   8.2145039721175981E-005  -3.9979788460379903E-004  -1.1588588972513249E-003   9.4351113158705230E-004   2.0145337725167010E-003   5.0554470447594581E-004   2.6430650034993124E-003   5.3032868749426400E-003   5.3755348536280159E-003   7.8506237848697605E-003   1.1146048876301133E-002   1.3405856758138216E-002   1.5343216267975242E-002   1.7555410013772928E-002   1.9411945217689113E-002   1.8129537632276906E-002   1.4752448599577070E-002   2.4116468106410369E-003  -2.6530939031925403E-002  -7.5763870078130430E-002 -0.13894864580417898      -0.21802985023917387      -0.30019687735640765      -0.36249981582653795      -0.35568473593384392      -0.25296501528246501       -6.5441730449327121E-002  0.17838544500291501       0.44041714585137143        0.0000000000000000     
  -9.9399399399399400        3.6013722274257231E-006   7.8109871028218797E-007  -1.3586601271937894E-006   1.5795834309499029E-006   4.8359795579616621E-006   5.3550067930764184E-006   6.2340792688387540E-006   8.0922018058751196E-006   9.7535555053058220E-006   1.1355777090082643E-005   1.2674511222880610E-005   1.3395788809252151E-005   1.3349092851475693E-005   1.2247085077552150E-005   1.0036276918863715E-005   6.6876144656101775E-006   2.1393822904738109E-006  -2.9887524959212498E-006  -7.5557277966277573E-006  -1.1450585060370158E-005  -1.4661579119212570E-005  -1.6719039309169140E-005  -1.7592979433318137E-005  -1.8193269995319972E-005  -1.7321337282400907E-005  -3.0011545767664527E-006   1.6464075755449247E-005  -3.2202524416568311E-005   1.5982397926591306E-005  -2.5169561554598929E-005   1.7418079651323255E-005  -6.4160184800015360E-005   7.1550593491355200E-005  -3.4777702596098572E-005   2.2001440341936632E-005   5.2427024790540441E-005  -4.8246332928799680E-005  -1.3153052278901656E-005   1.7365003539381842E-005   3.9868061990050454E-005   4.3168093822710049E-005   1.7734408858936270E-005  -5.8971102612841335E-006   3.2626209784647853E-005   6.6798615527533911E-005   4.9310030975808602E-005   6.7112256073760060E-005   3.9505055862275453E-005  -7.8650510552438475E-006   4.2681758761052503E-005  -6.1364606143806592E-005  -1.8860529051885428E-004  -4.1256991366054690E-004  -4.5290824049605641E-004  -9.7115885578678927E-004  -9.0963657684861349E-004  -8.4710987891293773E-004  -1.4609578622887605E-003  -1.9102764722175654E-003  -1.4759408572095245E-003  -3.7058902541492510E-004   8.7903221208147377E-004   1.6891208677080941E-003   1.4911613381471435E-003   5.8932617855878054E-004  -6.4363628936257519E-005  -3.3616921204683131E-005  -2.4155887358566811E-004  -3.9132956738340452E-004  -8.9508772230210412E-004   4.6494787346891412E-005   1.6842486472261667E-004  -1.5313186859138914E-004  -1.0766346602969362E-003   4.7020680499569915E-004   1.9480697126279514E-003   4.1530327726827020E-004   2.0819234800060213E-003   4.9548636164046802E-003   5.3594656174034867E-003   7.3397094932405272E-003   1.0798928437993871E-002   1.3329544439751045E-002   1.6074376360952571E-002   1.8634972379078310E-002   2.1600129857533457E-002   2.2296492321699037E-002   2.0577404689765065E-002   1.2477273061933580E-002  -1.1016722834370156E-002  -5.7794065647031802E-002 -0.12302347561227252      -0.20738338340872614      -0.29387196931855492      -0.36468812007793033      -0.36833564745529429      -0.27848123716015832       -9.9771185076947641E-002  0.13379061606935044       0.38126362152510729        0.0000000000000000     
  -9.9199199199199199        3.1059876351377946E-006  -1.2264613549690051E-007  -1.9315712026431765E-006   1.1935291869126042E-006   4.4082883534305631E-006   4.9937292772166002E-006   5.9737071310895922E-006   7.9878365997740436E-006   9.8344592479718124E-006   1.1428800686422549E-005   1.2692485114779878E-005   1.3470191820567095E-005   1.3370267745428682E-005   1.2007119248800281E-005   9.4595924263642050E-006   5.8580987823227322E-006   1.0454795827853285E-006  -4.4884761458267589E-006  -9.3042884740240883E-006  -1.2717856232194074E-005  -1.4859226489787699E-005  -1.5925127049020048E-005  -1.6057419805743095E-005  -1.5816096382556056E-005  -1.3996412979492617E-005   1.0867060132512077E-007   1.4381286756207340E-005  -3.4638746058911206E-005   1.7259810231469457E-005  -3.1138416220078489E-005   2.0201567000563531E-005  -6.4326751941464369E-005   6.9522398576857408E-005  -3.0897436423953982E-005   1.9744369000811131E-005   5.3395171204656828E-005  -4.3806342433059969E-005  -1.1509800118671792E-005   1.7295282451607828E-005   3.9262215320274066E-005   4.4060128016212521E-005   2.2551777688007374E-005   5.1198206514266998E-007   3.4157065650597655E-005   5.4615593660510783E-005   5.8729138557859820E-005   9.6421536897095918E-005   5.6536934967096192E-005  -1.6313437561105571E-006   4.3107584853713682E-005  -4.0527953159887742E-005  -1.6074636270797238E-004  -4.1301836159433132E-004  -4.5754103709643422E-004  -9.9242568719991016E-004  -1.0001745788390626E-003  -9.1633135597805958E-004  -1.4623947531332048E-003  -1.9029702089923455E-003  -1.5281841921740184E-003  -4.8626821504884520E-004   7.6505115165576769E-004   1.6374246665776485E-003   1.4582041037272569E-003   5.5586894559430939E-004  -1.5881682456883118E-004  -1.0345521985335882E-006  -1.1334261826740919E-004  -1.9846281085226613E-004  -7.2275475275229565E-004   1.3693623351374810E-005   1.2788699292014458E-004  -5.7050808905715350E-005  -8.8276650768008905E-004   1.3328874400848152E-004   2.0385735987645329E-003   6.5438084368598282E-004   1.2759053514221669E-003   4.3118351646911114E-003   5.7547918995446883E-003   6.8119981021535735E-003   1.0190955206846786E-002   1.3158004999715752E-002   1.6076942293313710E-002   1.8701149568764959E-002   2.2437051594329519E-002   2.4291646140524925E-002   2.3749003907044715E-002   1.8858786335674768E-002   1.2019381713956889E-004  -4.1241026073515652E-002 -0.10424169669744923      -0.18658670295911589      -0.27565106780139348      -0.35650819220055019      -0.37575044070987995      -0.30319982337549439      -0.13467661976798659        9.7678718614607696E-002  0.34319040195241957        0.0000000000000000     
  -9.8998998998998999        2.6023895754864623E-006  -1.0358316118833206E-006  -2.5035117227006248E-006   8.6464708820671466E-007   4.0693768013170118E-006   4.6469777032414407E-006   5.8108149685354286E-006   8.0476231161210870E-006   1.0047477183141024E-005   1.1771133764762360E-005   1.3066418336538057E-005   1.3885105955572854E-005   1.3765964842251622E-005   1.2254260388319267E-005   9.4966354405110739E-006   5.4487654745639344E-006  -5.4775107978243754E-008  -6.3036892468694298E-006  -1.1743950683019123E-005  -1.5761341963721595E-005  -1.8433130950358495E-005  -1.9849278599082266E-005  -2.0226574530257471E-005  -1.9940645922833390E-005  -1.7156927728820632E-005  -2.0378351610224982E-006   9.5059356353645661E-006  -3.6655550829676319E-005   2.0425961544391474E-005  -3.1604833143097349E-005   2.6327035387664364E-005  -6.4148764926509405E-005   6.6394687449907101E-005  -2.9812317316248230E-005   2.1228570684340598E-005   6.0452351739789676E-005  -3.7383073398387118E-005  -1.4204557828096089E-005   4.7100955305437186E-006   2.5293102553033197E-005   5.1615107248625257E-005   4.3069081331244708E-005   2.3796641029499366E-005   3.7002838684599609E-005   4.1080716000085765E-005   5.9566494929804909E-005   1.2297841270439690E-004   7.9434730954477026E-005   1.0285047351926783E-005   4.2010533203904545E-005  -4.1321685668655378E-005  -1.6594984149242897E-004  -4.4482987683177526E-004  -5.2383932898372406E-004  -1.0775506114148695E-003  -1.1414409011008442E-003  -9.9184951567196536E-004  -1.4073435967783200E-003  -1.8598367074862401E-003  -1.5435921001911554E-003  -5.8093906897112410E-004   6.4459012784944718E-004   1.5802408724716044E-003   1.4730575597158503E-003   6.1440599078335320E-004  -2.4527132570268285E-004  -7.7417901689369947E-005   2.7802201696688972E-005  -1.1242630341351737E-004  -6.0640970516992530E-004  -8.3979940827938590E-005   1.5294681309576731E-004   2.1914793275696620E-004  -6.1166876328409749E-004  -4.7020479685060698E-004   1.8673340812051173E-003   1.3874715556498080E-003   9.1339662297763705E-004   3.5574901983452581E-003   5.8718800662161778E-003   5.9787612844090796E-003   9.0329647855076651E-003   1.2570436187854382E-002   1.5026885588776469E-002   1.8304004159684167E-002   2.2770438084257241E-002   2.6481891243776035E-002   2.8531548209241350E-002   2.6942686506542583E-002   1.3061512610234735E-002  -2.3820643107367472E-002  -8.6840231542497509E-002 -0.17020731274394191      -0.26304974960678573      -0.34963749853436416      -0.38396185861425119      -0.32601234570095355      -0.16045224812353154        6.9313502981226904E-002  0.30309918826331544        0.0000000000000000     
  -9.8798798798798799        2.0906324011925391E-006  -1.9573319049785128E-006  -3.1048047421803045E-006   3.4243623300170098E-007   3.4528289046809023E-006   4.1911634777953404E-006   5.4328931727026658E-006   7.7553370701659322E-006   1.0013048951527120E-005   1.2004928881782993E-005   1.3614184820678429E-005   1.4601821017704410E-005   1.4716080272198567E-005   1.3615638285824317E-005   1.1166570326906080E-005   7.2212902606463713E-006   1.5238758899058137E-006  -5.2846743079124312E-006  -1.1428084646011537E-005  -1.6399199390313339E-005  -2.0383083077902005E-005  -2.3045273765895560E-005  -2.4139799697359813E-005  -2.3631361815417231E-005  -1.9086286749379903E-005  -1.6003766390483097E-006   9.9759828567323637E-006  -2.8718192721124617E-005   3.4458304330618338E-005  -2.5569910067342421E-005   3.4810785386700255E-005  -6.7899009894032596E-005   5.5102372357234925E-005  -3.4422941514972787E-005   1.6984423057347677E-005   6.7401061629893301E-005  -2.4862188299412541E-005  -9.0718145024954859E-006  -5.8592764523234223E-006   1.7760501726277667E-005   4.7731985509236833E-005   4.8414522065538851E-005   3.4488137551853031E-005   3.9952423003147307E-005   2.8660011374249307E-005   5.8922912618310752E-005   1.2936122816000899E-004   9.1871369476150807E-005   4.1978562443288609E-005   4.6555594601160020E-005  -3.0314247690825622E-005  -1.2040533432512783E-004  -3.8093262569778119E-004  -4.6859742424514749E-004  -9.7870443928372566E-004  -1.1134401770195015E-003  -9.3537945352276640E-004  -1.3785177647373718E-003  -1.8347414722369422E-003  -1.6695913376434445E-003  -8.4877755808549274E-004   3.3106373220183008E-004   1.3342169332934569E-003   1.4705353788292260E-003   7.4316926769089572E-004  -2.3045636787108619E-004  -9.6637945755308950E-005   1.7416637759447924E-004   3.5933951327711102E-005  -4.7095723038296741E-004  -1.3711037784216686E-004   2.1833043427259752E-004   3.7400383186787908E-004  -3.1700589479905753E-004  -8.3943633683909681E-004   1.5174554356479747E-003   1.6106912590531431E-003   5.1707108894593831E-004   2.6249258219453379E-003   5.4688296856318227E-003   5.8870610583822329E-003   8.7399785591485337E-003   1.2725137522831109E-002   1.6067996788523813E-002   2.0096302082632172E-002   2.4773454440025579E-002   3.0126060761742353E-002   3.1948663490962592E-002   3.0373652510711710E-002   1.8184153331166304E-002  -1.6218175381279530E-002  -7.6374090005318765E-002 -0.15345413027241167      -0.24075015360933313      -0.32662846984052163      -0.37756303454805851      -0.34007856665412162      -0.19025087348250469        3.2770878266313641E-002  0.26685134578990088        0.0000000000000000     
  -9.8598598598598599        1.5709437387823879E-006  -2.8876860673658004E-006  -3.6977324822230437E-006  -9.3048692389481230E-008   2.9577735775163001E-006   3.7739359388520284E-006   5.1504642976980683E-006   7.5603360490815837E-006   9.9489404971675164E-006   1.2189802897530130E-005   1.3981610898035592E-005   1.4992551745096310E-005   1.5259219064475663E-005   1.4342159271383499E-005   1.1838912673988445E-005   7.6844516483388553E-006   1.7941641464441890E-006  -5.3403214304167728E-006  -1.1957727887349140E-005  -1.7412055446904818E-005  -2.1879913022432088E-005  -2.5012339903156508E-005  -2.6494306242578992E-005  -2.6317054986428990E-005  -2.1689715855171895E-005  -4.5671272916670095E-006   4.1236573707816862E-006  -2.9373176593126649E-005   3.8877441002211976E-005  -2.3150046024318193E-005   4.4230187087021610E-005  -6.4363653977617428E-005   5.3178122206405062E-005  -3.6268002592911121E-005   1.0284261742898367E-005   6.6835073095341852E-005  -1.7143615492896885E-005  -1.1587934675144750E-006  -1.0680992726397012E-005   8.9345419774992987E-006   4.5655834682197609E-005   5.3528650566672493E-005   4.7227200343579427E-005   4.1461965892933711E-005   1.9861350358088494E-005   5.5764314531211701E-005   1.3197985935946307E-004   9.9989158032072814E-005   6.0223986552210241E-005   4.4267574493000116E-005  -2.3953862289449566E-005  -1.0030747042584148E-004  -3.4527756871965509E-004  -4.4451785028632400E-004  -9.2794963885237190E-004  -1.1074497288836756E-003  -9.0525804798156245E-004  -1.3171778441550335E-003  -1.8116995442339833E-003  -1.7478596224984502E-003  -1.0146600516331076E-003   1.0030251167530560E-004   1.0803816781796468E-003   1.3795109167350056E-003   8.0870089424354020E-004  -1.7637065185198891E-004  -1.6895266303567207E-004   3.2158397552377234E-004   2.5370742575183867E-004  -3.7050488945677078E-004  -2.9279054727143468E-004   1.9796079633694537E-004   4.6699888444312013E-004   1.4967713946980587E-004  -1.1369519505394069E-003   8.3793071796884960E-004   2.0588982549685337E-003   5.5917598134836940E-004   1.8340231001371062E-003   4.7927517310363283E-003   5.7336866620363693E-003   7.9207160261653958E-003   1.2138438766094252E-002   1.6093752128974854E-002   2.0877916591969362E-002   2.5842482041758128E-002   3.3149696514275087E-002   3.6295103338607512E-002   3.5138629230468468E-002   2.5079917786848874E-002  -6.4136597270458146E-003  -6.2989563031657481E-002 -0.13743952496105089      -0.22430484922274663      -0.31122199201616035      -0.37455988334058449      -0.35255514067634530      -0.21472026009012724        1.3765935957663900E-003  0.23249868270207735        0.0000000000000000     
  -9.8398398398398399        1.0431265537112797E-006  -3.8277859376939954E-006  -4.2790672972013665E-006  -4.6782531830280023E-007   2.4665612241268332E-006   3.3256372508692559E-006   4.8284544152518423E-006   7.2343615361922010E-006   9.6781273236455533E-006   1.2053546125532815E-005   1.3916863698262568E-005   1.4956395333744404E-005   1.5323978028366345E-005   1.4684144054679506E-005   1.2377247379475164E-005   8.2651666169185379E-006   2.7646545175543344E-006  -3.7711983622009638E-006  -9.9493605492828386E-006  -1.5017763542499808E-005  -1.9114756236034620E-005  -2.2273782226401838E-005  -2.4592382394019970E-005  -2.5822723470814003E-005  -2.2861566883858062E-005  -8.6882472734836532E-006  -5.4369678256739141E-006  -3.5778713811805131E-005   3.5947785333602199E-005  -2.6901099901717465E-005   4.5622945292568727E-005  -6.0784997992177559E-005   4.8199772718096666E-005  -3.5526502696585095E-005   4.2484546727645404E-006   6.7140897433575489E-005  -1.0247974167927168E-005   7.4821907445151489E-006  -1.8387707520536474E-005  -2.9765190274721031E-008   4.2604858960694260E-005   5.7522753682636743E-005   5.9931216882283562E-005   4.7776073095172559E-005   2.0186841710247714E-005   6.0078780871129127E-005   1.3134470566928717E-004   1.0183482520301803E-004   7.7067376723858190E-005   4.8713061013456121E-005  -9.5660808747368895E-006  -8.6912787369845210E-005  -3.2554488982941549E-004  -4.2687019438424116E-004  -9.1043456090134057E-004  -1.1619958843965322E-003  -9.6509538558316697E-004  -1.2739575211895783E-003  -1.8107970430797137E-003  -1.7623704436431169E-003  -1.1244400186342799E-003  -1.5536332807933813E-004   7.6436379629669991E-004   1.1365855563596036E-003   8.5236165624696545E-004   9.0626675718354002E-005  -1.3838392772636975E-004   3.9168395981602742E-004   3.9207120015847456E-004  -2.9505261704726026E-004  -3.3952676255386401E-004   6.6366358924906284E-005   3.0278184454682236E-004   4.9138804926705533E-004  -9.8910072611685840E-004   2.5187828662598995E-004   2.0279470606114603E-003   6.8962185483422908E-004   1.4309588953886016E-003   4.7766700180641580E-003   5.7409529359912738E-003   7.7426743762765678E-003   1.1717373230014150E-002   1.4999941344631866E-002   1.9536499071923365E-002   2.3159092224785269E-002   2.9905235764486632E-002   3.3809564202771092E-002   3.4845749492618969E-002   3.0472242324565881E-002   9.4016534078205857E-003  -3.7029662217412954E-002 -0.10749126741479113      -0.20049700071188653      -0.29818855745835904      -0.37579963217653634      -0.36741562293532465      -0.23498203012518371       -1.0552342641397344E-002  0.22574779616915497        0.0000000000000000     
  -9.8198198198198199        5.0771944842386678E-007  -4.7750423389132202E-006  -4.8897831569313276E-006  -9.4504960332281220E-007   1.9775624402053801E-006   2.9574849709739443E-006   4.6375072372587787E-006   7.1441039329564732E-006   9.6700175251098361E-006   1.2311141049400624E-005   1.4516764752569959E-005   1.5764422199341738E-005   1.6239671433668249E-005   1.5524757978743934E-005   1.3038929461008443E-005   8.6932980493367264E-006   2.8498134460917134E-006  -4.2093013661840913E-006  -1.0926887038573914E-005  -1.6163476875693621E-005  -2.0024005337876219E-005  -2.2627428080750859E-005  -2.3835038037915853E-005  -2.3734977219358764E-005  -2.0023026279891188E-005  -7.5335583297840011E-006  -9.3965609881686734E-006  -3.7670187390334055E-005   3.2385047731426432E-005  -3.2913614155055189E-005   4.7524818428738579E-005  -6.0153261781494910E-005   5.3005147601003880E-005  -2.8558269344758543E-005   3.7232424553458678E-006   6.2525592212482126E-005  -9.9531956626265337E-006   4.0779057276359571E-006  -1.4613917585460763E-005  -1.9627750265161991E-006   4.0573537703575465E-005   6.0411474400050542E-005   6.6499547803919578E-005   4.7039469334738874E-005   1.1982017764871332E-005   4.6933485749582863E-005   1.1457847593317525E-004   1.1034675348738806E-004   9.7769826400672196E-005   4.0521889015807626E-005  -9.0839966465209351E-006  -6.0866805337462485E-005  -2.5803833641544469E-004  -3.5022493263286411E-004  -7.7642783731598044E-004  -1.0638440346657093E-003  -9.2369828693813106E-004  -1.2274362263503295E-003  -1.8489932121737603E-003  -1.9736850766980999E-003  -1.3596936849918008E-003  -3.6132533271364539E-004   6.0703620712137694E-004   1.0873356693159838E-003   9.0979010304415801E-004   2.1829830795737620E-004  -2.5678841577232139E-004   2.7805442537927436E-004   5.2086588091250496E-004   6.5225332312986658E-005  -3.1483468948381932E-004  -6.2609549706721531E-005   1.6287760295278939E-004   6.8603339734988494E-004  -6.6032166768655205E-004  -3.4281222294129857E-004   1.9490971215270750E-003   9.8222725789085690E-004   8.5872475283140990E-004   3.6879163476012814E-003   5.2287261978309942E-003   6.6427667064099484E-003   9.9151724631387234E-003   1.4582084116249089E-002   1.9762409187695840E-002   2.5064093729856116E-002   3.3935779518148725E-002   4.1490415172814009E-002   4.5193975660953713E-002   4.2823353158043441E-002   2.3084040381353074E-002  -2.4658916855791829E-002  -9.7768876639392141E-002 -0.19319551372501270      -0.29072924980783998      -0.37002021640468830      -0.37055202740650500      -0.25724893702999008       -5.5669193633002531E-002  0.16686083043988623        0.0000000000000000     
