  -10.000000000000000        2.7746851878560094E-009   4.6751855518657953E-009   2.0065498765774419E-009   6.4148457688643714E-010   1.8381235204115573E-009   2.1844099309470620E-009   1.6174140576205089E-009   1.4877187499637411E-009   1.5572298603295430E-009   1.4755687181615907E-009   1.4342845956842947E-009   1.4370418029172485E-009   1.3336910080057359E-009   1.2828584040882789E-009   1.1477196374998775E-009   1.0085798163836475E-009   9.1726846336007707E-010   9.3238848086407305E-010   9.1012795957926394E-010   8.8783712103936878E-010   8.1388502802580904E-010   6.9122465053204024E-010   4.6375965280344646E-010   2.6428626720661211E-010   3.6142802639288153E-010   1.8323302492558207E-009   5.8226602365816195E-009   1.8240871444903352E-009   5.1173094750360455E-009   1.8050159579597210E-009   7.1374068192715268E-009   7.3992957380245518E-010   5.1001698622795596E-009   1.6114203042721888E-009   3.8394675429966462E-009   7.1888997822573144E-009   9.8650781824119931E-010   4.2619587941839654E-009   6.5918051901436082E-009   6.6476930412138107E-009   1.1104239545518123E-008   2.1970628736166124E-008   3.5758467039109088E-008   4.6235608538421349E-008   4.8989264955206606E-008   8.1196504155129607E-008   2.2507791926064230E-007   3.9125873914237835E-007   5.8582743680962878E-007   8.1991420193184724E-007   1.0252595877499134E-006   1.1861766218315792E-006   1.3468660645676013E-006   1.9246609933399442E-006   2.3760555968829783E-006   2.0177358070120361E-006   2.3465067197766223E-006   4.6679565717631777E-006   8.9835858504050723E-006   1.5749651601827113E-005   2.5235275266925591E-005   3.7468837270896462E-005   5.0378797113995169E-005   6.1914215640471724E-005   7.2795197517816105E-005   7.2547945638812218E-005   5.6142081959026702E-005   3.8347881325172554E-005   4.2934212944442528E-005   4.4103508504055799E-005   2.8435113347900464E-005   3.0777121671289641E-005   5.7081772930425228E-005   6.1998760153059474E-005   3.8471849312018790E-005   6.4995544019847532E-005   8.5467736104467474E-005   6.9005205271687527E-005   1.7101014351188329E-004   3.9401892575959382E-004   5.4536397018494593E-004   9.0946362428407257E-004   1.3673695682436531E-003   2.3892120105411239E-003   4.2998119603052361E-003   8.0789611858729116E-003   1.5236326904274261E-002   2.5673457790833010E-002   4.1202579063622770E-002   6.0340490614726169E-002   8.6039597257580230E-002  0.11313193631431327       0.14509957498786247       0.17184040564960834       0.19459626896138493       0.19291993538960159       0.16236308255752002       0.11568224294562332        7.5127867369722490E-002   5.7814951130903673E-002   0.0000000000000000     
  -9.9799799799799800        2.7747768607018047E-009   4.6761298502977470E-009   2.0092831209047918E-009   6.6335658032204451E-010   1.8312965337858226E-009   2.1468062207650805E-009   1.6627739755796868E-009   1.5338442687140960E-009   1.4908532177183492E-009   1.4284668565498683E-009   1.4629448079884331E-009   1.4368246202891425E-009   1.3030977285379469E-009   1.2645990599332655E-009   1.1945490418742377E-009   1.0965482720637011E-009   1.0350506953698001E-009   1.1272065085692712E-009   1.2125868456534166E-009   1.2113370532278907E-009   1.1194624164252323E-009   9.9507939008382071E-010   7.2403980479015128E-010   4.5466841170854119E-010   4.2347569872368026E-010   1.4388346867090291E-009   4.7098906135541802E-009   1.4973253604395132E-009   4.9350573606659606E-009   1.8197100023568842E-009   7.3201816264707122E-009   5.4500660152937642E-010   4.6229817172540150E-009   1.6929684567459049E-009   4.0420219475841755E-009   7.2363827845460839E-009   1.5606870497004570E-009   5.9128031349980653E-009   7.3925439967073693E-009   4.3380628512319324E-009   6.5427114943641010E-009   1.8686524825110528E-008   3.8215869212951068E-008   5.6493784171168570E-008   4.9582277958197881E-008   7.2750549331054720E-008   2.0398486747280249E-007   3.5705480580488067E-007   5.6755564229566882E-007   7.7570845567902567E-007   9.6514117622359420E-007   1.0750793659728526E-006   1.2351056127493691E-006   1.7119555727208848E-006   2.0980150390978316E-006   1.7119820916584616E-006   1.8633665885988317E-006   3.6463509989517007E-006   7.2703206710120454E-006   1.2987509089753068E-005   2.0984164207967412E-005   3.1911049074558233E-005   4.3561365253733731E-005   5.5226100076883605E-005   6.8202144914669452E-005   7.0196380334070692E-005   5.3116811662717930E-005   3.0039774350816183E-005   3.1345143281300906E-005   3.9996800095026678E-005   2.9588343827080470E-005   2.5649162640374724E-005   4.6711995164993022E-005   6.1459491452030420E-005   3.6249968766524023E-005   5.1844637382576867E-005   8.5519312776155310E-005   6.4505329738649721E-005   1.3643700028937526E-004   3.3158290401036258E-004   4.7095230528354352E-004   8.1199026829811534E-004   1.2567520633261797E-003   2.0888023560142314E-003   3.6614526536134450E-003   6.7043170247453997E-003   1.3157774949776088E-002   2.3118432124711236E-002   3.8436668890739600E-002   5.7213698642691699E-002   8.1956330694349377E-002  0.10771899642379425       0.13470049463353095       0.15502643603525418       0.17218464560206417       0.17316076869751243       0.15068140187292942       0.11201722181219369        7.6089964220527398E-002   5.5812875037936492E-002   0.0000000000000000     
  -9.9599599599599600        2.7751861700149971E-009   4.6759746355676606E-009   2.0089286685282878E-009   6.9028933753665351E-010   1.8784382888541088E-009   2.1969909005710112E-009   1.7477855589751980E-009   1.6324182043856519E-009   1.5752766782141138E-009   1.5608854683069361E-009   1.6276019828352798E-009   1.5898803544882855E-009   1.3822640919681805E-009   1.2556028547362860E-009   1.2103658289525373E-009   1.1458582037203061E-009   9.9293192035536307E-010   9.8467628506223009E-010   1.1364300113735810E-009   1.2473375640797772E-009   1.1237546257590579E-009   1.0111786851517348E-009   8.5500740155318807E-010   6.5674860732936648E-010   6.3127225867326172E-010   1.5298164589994429E-009   3.9379055248459925E-009   7.9933217510562222E-010   5.1791740153356197E-009   1.1543672326601697E-009   7.2100528051538886E-009   7.6446858630229108E-010   3.8016674508897599E-009   1.0814775361694439E-009   4.7307707558253856E-009   8.2127795441536865E-009   2.0586632057715251E-009   6.4422713927932588E-009   6.9958911239976977E-009   3.9959176775742387E-009   5.1584016895721025E-009   1.7821230565690383E-008   4.1479455054721022E-008   6.3649833295234532E-008   5.6530370120158621E-008   7.5558941077118108E-008   2.0101059100761654E-007   3.4317317430603840E-007   5.7104416962959275E-007   7.9768943148869703E-007   1.0257257720752515E-006   1.1325176609818510E-006   1.3312596563014849E-006   1.7323009967612045E-006   2.0844143443058410E-006   1.7025815677194797E-006   1.7532970696701008E-006   3.0791913564230689E-006   6.0196378106499263E-006   1.0589439354373978E-005   1.7144257656285122E-005   2.6417850150762435E-005   3.6956602027335674E-005   4.9690646453005859E-005   6.4283366257232829E-005   6.7647761148925976E-005   4.9384547931604948E-005   2.3842441159838911E-005   2.2760989459437929E-005   3.6191940245958260E-005   2.8507407484122830E-005   2.2145426522327215E-005   4.0341794732003634E-005   5.6147508963613987E-005   3.0741877047244891E-005   4.0259393163621948E-005   8.0824817110740124E-005   6.9484510304985701E-005   1.2765134294121186E-004   2.8029679318757229E-004   3.7474962816664968E-004   7.0805493981171994E-004   1.2012548072109486E-003   1.9279835921144552E-003   3.4858576300287733E-003   5.9904993276357846E-003   1.1551563691066974E-002   2.0372225436946955E-002   3.4196359663083563E-002   5.2260329607399972E-002   7.4825894496260703E-002   9.9350562153302360E-002  0.12376973028564046       0.14373644965346799       0.15968073534534777       0.16375685558167469       0.14380103146669074       0.10448079767889586        6.7645206090942406E-002   4.7358741726845142E-002   0.0000000000000000     
  -9.9399399399399400        2.7759647817008399E-009   4.6759113590643352E-009   2.0206022911261000E-009   6.7673179116053544E-010   1.7936442326936093E-009   2.1569293387576035E-009   1.6990243632354437E-009   1.5012409512087716E-009   1.4341364119621656E-009   1.3928462651222625E-009   1.3109423894306439E-009   1.1974978558595586E-009   1.0137153811494498E-009   8.5388556613661909E-010   7.2992922280864123E-010   6.4808238117690932E-010   5.8435971137157308E-010   6.4055318146893031E-010   8.7368847589147844E-010   1.1576164369509192E-009   1.2586293120731246E-009   1.3307553181323944E-009   1.2657978254077720E-009   1.0978752185806990E-009   1.1731334175153267E-009   1.9600643805250306E-009   3.1378612660936721E-009   3.2627745182267102E-010   4.6075878618890578E-009   7.3185025584380830E-010   5.9754980337491043E-009   9.9407120271985798E-010   3.5480873538727433E-009   6.4794540948253871E-010   5.7334226738949184E-009   7.9323371846092023E-009   2.1556488032945753E-009   6.1978452271935674E-009   6.8439032546908673E-009   3.3503207126265777E-009   3.3615699272107250E-009   1.2449319626981568E-008   3.5083534433169402E-008   5.8544721806132095E-008   4.7083143343922602E-008   5.5499231961702743E-008   1.5109433088578875E-007   2.6698747862833655E-007   4.6899447913445877E-007   6.3760694303548743E-007   7.9771571149193400E-007   8.4218886307878243E-007   1.0083071145876665E-006   1.3385040121094362E-006   1.6319502279916170E-006   1.2950088323537186E-006   1.4432045165178246E-006   2.8421245998648412E-006   5.7454017432365544E-006   9.9674458197705687E-006   1.5692182747662578E-005   2.3086150135086948E-005   3.1396908550506275E-005   4.1956350329818340E-005   5.5069437381005340E-005   5.9345075863005732E-005   4.3509456510631041E-005   1.9136098220204577E-005   1.4018793765921151E-005   2.6657170625761898E-005   2.1307409363846289E-005   1.4172858012756243E-005   2.8519010976023986E-005   4.5801225092812103E-005   2.3162613821250677E-005   3.3280477927953404E-005   7.8925367732411342E-005   6.4410572998427638E-005   1.1149340826346482E-004   2.4068635529089143E-004   3.4091181315915546E-004   6.4633124656811444E-004   1.1635959702240466E-003   1.7964848972066379E-003   3.1694874968967450E-003   5.2126483690920194E-003   9.8112045341201427E-003   1.7915690055054414E-002   3.0932366266831067E-002   4.9564857857263445E-002   7.2709115954216932E-002  0.10065461494285917       0.12627744135216667       0.14840885762188807       0.16007023046379359       0.16134957111443993       0.14112401687936219       0.10227496031062190        6.3915453726459404E-002   4.2089103536739517E-002   0.0000000000000000     
  -9.9199199199199199        2.7771598276628639E-009   4.6749482302152291E-009   2.0172924331679244E-009   6.9985812246653575E-010   1.8463014625099843E-009   2.2155899206036696E-009   1.7363054298324739E-009   1.5811749853947107E-009   1.5774616005632903E-009   1.4877973853447354E-009   1.3637643988935572E-009   1.2667305150067303E-009   1.0528304349402217E-009   8.2639532429934102E-010   6.9314756372288653E-010   5.9292190823149776E-010   4.6514247403454950E-010   4.1203772071550594E-010   5.5383256635978080E-010   9.0344858088940900E-010   1.1129884626799681E-009   1.1506471619240301E-009   1.1880953829179056E-009   1.2105096799026944E-009   1.4490189126978733E-009   2.3546989606459351E-009   3.0489115905875065E-009   1.3775228774887414E-010   4.8943592256630099E-009   4.1959958963621337E-010   6.0545241254460319E-009   9.6469411698538002E-010   3.4214588863541313E-009   5.3081192694795962E-010   5.2496975917060331E-009   7.2686556090772069E-009   1.8168718667295812E-009   5.8262350830047579E-009   6.5766769641788141E-009   3.7299391947383353E-009   3.3127033807055169E-009   1.1449807416368154E-008   3.5076818439648274E-008   6.2131324917014041E-008   5.0819737732352673E-008   5.5828636885138914E-008   1.3464558492448768E-007   2.4373993835883505E-007   4.6853888636640726E-007   6.6235918864708497E-007   8.3965758985410650E-007   8.7787249856500662E-007   1.0728423699195356E-006   1.4233577407882796E-006   1.7032549000253770E-006   1.3797316072506755E-006   1.5556716685834127E-006   3.0157665059146058E-006   5.7416258946059779E-006   9.6508996986609506E-006   1.5032606439471105E-005   2.1593037713309734E-005   2.8599970408761849E-005   3.7895970598608134E-005   4.8314281623796032E-005   5.1073874804276494E-005   3.7225915575796368E-005   1.6334226333225785E-005   1.0482877323231447E-005   2.2224304734927931E-005   1.8020781073941694E-005   1.0701653221864120E-005   2.0394339965709709E-005   3.7880281428653469E-005   2.1321946756352089E-005   2.7310562037692270E-005   7.5155246279925511E-005   7.1739223156427147E-005   9.0349617259201189E-005   1.8435082854868648E-004   2.9393402518673376E-004   5.3321320139039920E-004   1.0658822693722589E-003   1.6366490398723366E-003   2.8210078414515568E-003   4.5640246583557786E-003   8.4771275782447465E-003   1.5868316487240314E-002   2.7719680734187308E-002   4.5087869369472136E-002   6.6214252851176034E-002   9.2399595451337788E-002  0.11643073256381042       0.13916872605029879       0.14981444162874799       0.15133080606218227       0.13375195586446800       0.10025023176935904        6.2308886330843229E-002   4.1909999277584674E-002   0.0000000000000000     
  -9.8998998998998999        2.7787173875258079E-009   4.6737585806660563E-009   2.0080515258311275E-009   7.4228320131178048E-010   1.9852514941091348E-009   2.3088073144460117E-009   1.8213607457625242E-009   1.7398354601216809E-009   1.8010701263125670E-009   1.7028644275984614E-009   1.5255661591083599E-009   1.4416827204366945E-009   1.2420300790273748E-009   1.0268661832733106E-009   8.9495632227454633E-010   7.4627724269415428E-010   5.9856521642473797E-010   5.8243064617547235E-010   7.9469278014431681E-010   1.2296792599403994E-009   1.5882980084822129E-009   1.7298902099493383E-009   1.7880277809913134E-009   1.8037226701797380E-009   1.8745727873734103E-009   2.0209478167970247E-009   1.8158544777861152E-009   3.6187963111935761E-011   4.6049080891916348E-009   3.2489599494406996E-010   6.3481371760197097E-009   9.5861860175089084E-010   2.6209462632141054E-009   7.0857557153883735E-010   5.8634466906017445E-009   7.8247813299448881E-009   2.5724803356421094E-009   7.2489605257191859E-009   7.6280876685906489E-009   3.9161852233658973E-009   2.8476297828055827E-009   1.0006561480402694E-008   3.6536909002526103E-008   6.9350995334677162E-008   6.2948815204455801E-008   7.1153356616949731E-008   1.3838646863231445E-007   2.5061908191517336E-007   5.1732216685015421E-007   7.7343748865017499E-007   1.0370642389981708E-006   1.1235048232514842E-006   1.3816363017803627E-006   1.8065418082865551E-006   2.1857854628375533E-006   1.8794750454004689E-006   2.2308623238919201E-006   3.8875982676628596E-006   6.8111553974934755E-006   1.0652389902471186E-005   1.5472270831407841E-005   2.0628948482566833E-005   2.4667658435147672E-005   3.0441396727436820E-005   3.9061335349976633E-005   4.3668314136378486E-005   3.4649540400860291E-005   1.6776869402438042E-005   7.6458261043472153E-006   1.8473557845702412E-005   1.9321973989813698E-005   1.1464919300651068E-005   1.6477044349122565E-005   3.8762822813962404E-005   2.9849759896048302E-005   1.9028700650806750E-005   4.8026598638329985E-005   5.6874496782297175E-005   6.2323138139436745E-005   1.2508696262422976E-004   2.3199607867028553E-004   3.6160133089490644E-004   8.1496061137968114E-004   1.3347475433814746E-003   2.3093823470674837E-003   3.9660879663836199E-003   7.2410753174498004E-003   1.3942703036585645E-002   2.4844670047970589E-002   4.1857595313092980E-002   6.3562876028342763E-002   9.0488509318042365E-002  0.11572576340609025       0.13763212287044818       0.14616839323348210       0.14893113868298538       0.13811966450147206       0.10934779616444305        7.1482822594691256E-002   4.6727090967738194E-002   0.0000000000000000     
  -9.8798798798798799        2.7806549154343451E-009   4.6718601448817071E-009   2.0101783886495634E-009   7.2038298875459700E-010   1.9024774642191494E-009   2.3077696431351198E-009   1.8458876274915974E-009   1.7342402253292972E-009   1.8383744069265802E-009   1.8389874119032863E-009   1.6997214694066908E-009   1.5604682432444881E-009   1.4167596354296429E-009   1.2730157722932029E-009   1.2101656427333521E-009   1.0652594395297028E-009   8.8037210820625338E-010   8.7872007910568746E-010   1.1526815005393628E-009   1.5178903866184597E-009   1.7321868658225959E-009   1.8510261360537094E-009   1.9691114324417743E-009   1.8736628968930881E-009   1.5568261278859123E-009   1.0193412149703063E-009   1.0764208318068462E-009   3.0941670119354117E-010   3.3569061732890308E-009   7.2510325403132635E-010   6.7133135837847472E-009   4.3504186391429392E-010   3.0241272273892185E-009   9.5950572781215705E-010   4.6649280023809427E-009   6.1540997604484074E-009   2.0775748661014203E-009   7.6781837407188789E-009   7.8143842553042979E-009   4.9946855516043036E-009   2.7727944606825898E-009   7.0081142551246889E-009   3.2047116082769770E-008   6.5196926634979037E-008   6.0952095657907036E-008   7.0736363134620163E-008   1.1586276787048112E-007   2.0216977434062222E-007   4.3857898198351035E-007   6.7601919228170994E-007   9.6760180136102104E-007   1.0557149671851549E-006   1.3055594647410388E-006   1.7220652948510626E-006   2.1631295127166470E-006   1.9132901977079259E-006   2.2827148291752304E-006   3.9709239866248739E-006   6.6165220192663500E-006   9.9296664867530544E-006   1.3898088051030581E-005   1.7785691763385035E-005   2.0434558784561883E-005   2.4837904689079591E-005   3.2499061919919152E-005   3.7979810122586016E-005   3.1512321243156722E-005   1.6136186686461045E-005   4.3283919235990085E-006   1.1294864415570428E-005   1.4688834362722514E-005   8.5913135305320519E-006   8.0056823463267654E-006   2.2663247405050676E-005   1.7360476021496221E-005   1.2010259441830317E-005   4.6081327841462502E-005   6.9074212469611806E-005   7.2372477092170367E-005   1.2078071697500449E-004   2.3843719619370414E-004   3.5256311558157515E-004   8.0913568057337597E-004   1.4760497968899630E-003   2.4688791484086246E-003   4.1923029310750671E-003   7.3080499486545200E-003   1.4247023379020882E-002   2.5770122017583056E-002   4.3078564821777757E-002   6.4156788102804410E-002   8.7829348833935922E-002  0.10811848749907203       0.12376544528406851       0.12862153766809695       0.12847715302403706       0.12295970227665548       0.10380321525642631        7.4205821608847811E-002   5.1205201653953050E-002   0.0000000000000000     
  -9.8598598598598599        2.7829480688476039E-009   4.6693792278686260E-009   2.0020074717039278E-009   7.2643315563865275E-010   1.9181150363177689E-009   2.3463368132263303E-009   1.9210498564119803E-009   1.8000405922906876E-009   1.9134959369479291E-009   1.9990787469745659E-009   1.8665880500535563E-009   1.6894087620655719E-009   1.6228319153215917E-009   1.4817988128991416E-009   1.3495566057567056E-009   1.1862648691646125E-009   1.0391922825244167E-009   1.0694680634546949E-009   1.3972030110874413E-009   1.8221868085619721E-009   2.1266500739614895E-009   2.3890459531952896E-009   2.6074858488819194E-009   2.5763285034784987E-009   2.1758362852526252E-009   1.0316861972298511E-009   4.3169809845495879E-010   6.1004835080111860E-010   2.2780369523980570E-009   7.8762378226612064E-010   6.0092629118780337E-009   2.3940791542227443E-010   3.6629538327589211E-009   1.1159156851641293E-009   3.7458827471329241E-009   5.0381177721797749E-009   1.7775403013766123E-009   8.1611965458408234E-009   8.3216795998075833E-009   6.2816454908899720E-009   3.8980683996027803E-009   5.9693241255564881E-009   3.0799428760010477E-008   6.5176476864970280E-008   6.5198591356107036E-008   7.6001431754175262E-008   1.0624615599488419E-007   1.8376367970029408E-007   4.0893508167437926E-007   6.5057661927543930E-007   9.7378423733824185E-007   1.0917213756034371E-006   1.3653786998472574E-006   1.7230175359289500E-006   2.1679992747320799E-006   1.9284610704583688E-006   2.3107623897012940E-006   3.9424354182423947E-006   6.5596637338891666E-006   9.5653604126216941E-006   1.2939972901901463E-005   1.5930867568379863E-005   1.7364155774293491E-005   2.0149373898416582E-005   2.6582695266771653E-005   3.2476070492216209E-005   2.8585317105695477E-005   1.5495203983344135E-005   2.8433079618830131E-006   8.0632838895147358E-006   1.2526865318317090E-005   8.2350645702920334E-006   5.5355038003737270E-006   1.5568489211165647E-005   1.3689384087903081E-005   7.6765265964076071E-006   3.2918878931846635E-005   6.2744446359208703E-005   6.8660667527732359E-005   1.0050320591491110E-004   2.1035554326131553E-004   3.1266551839493988E-004   7.2840294294088364E-004   1.4331577222782485E-003   2.4915201739311556E-003   4.4350946198528545E-003   7.4321897514026333E-003   1.4109308967040072E-002   2.5254306853204896E-002   4.1684951355842000E-002   6.3099032878318792E-002   8.5964762720001059E-002  0.10456828665288385       0.11710385260890711       0.12226729941488769       0.12140574347653110       0.11882502803104927       0.10359771392751212        7.8420214508601246E-002   5.5879364850551311E-002   0.0000000000000000     
  -9.8398398398398399        2.7856175410548145E-009   4.6657557559877720E-009   1.9838646581571325E-009   7.5438601917890141E-010   1.9441903232335312E-009   2.3471960468004748E-009   1.9374334277051398E-009   1.7771928719133565E-009   1.8560521381473587E-009   1.9355161195675008E-009   1.7647163784099958E-009   1.4977835700742256E-009   1.4471760631004867E-009   1.3483912284290261E-009   1.1355816059834590E-009   9.6593558578740910E-010   9.2031202640780104E-010   1.0252217068068279E-009   1.3762194219559245E-009   1.9430130838433400E-009   2.4945763407824836E-009   2.8778506473923497E-009   3.1677095623602554E-009   3.2685918494413801E-009   2.9007026799992850E-009   1.4640827473325802E-009   1.8571365197572120E-010   6.8276493805972226E-010   2.2646147336677911E-009   6.0068348956605296E-010   6.1281678000947652E-009   1.7335910113288835E-010   3.8081829433798590E-009   1.4141045651124168E-009   3.2874409077776491E-009   4.0221386449002048E-009   1.5012750888799702E-009   8.4999219771714165E-009   9.0235618177754971E-009   9.0168000831449408E-009   6.9080857625887713E-009   6.2738701043956820E-009   2.8839178343250372E-008   6.4941714603298021E-008   7.2206494579919675E-008   8.9821072092509501E-008   1.1076825783996300E-007   1.8944093913555076E-007   4.2154382053829742E-007   6.5955496449570963E-007   1.0074800150518218E-006   1.1753811146803035E-006   1.5120209233371253E-006   1.8570554002286593E-006   2.3017117138200481E-006   2.0241270192814035E-006   2.3126439312462375E-006   3.9853406701602681E-006   6.9696418448951240E-006   1.0138231089079979E-005   1.3488290351282227E-005   1.6392404487116305E-005   1.7509085622443602E-005   1.7527799544530230E-005   1.9783361252263072E-005   2.4353975478903723E-005   2.3218086439467102E-005   1.4573140521631677E-005   3.0497861453282245E-006   5.0200088999296004E-006   9.8712837203896445E-006   9.0627524116251028E-006   6.0249615836883777E-006   1.5783822140910866E-005   1.9520768945737802E-005   1.1396725554068524E-005   3.0361867102075030E-005   6.3374630451337261E-005   6.7317727645385670E-005   8.4852810458482667E-005   2.0022606033676110E-004   2.8372320688730020E-004   5.9597584254337014E-004   1.1986635289676646E-003   1.9986073314195874E-003   3.6448783565353085E-003   5.8881343090471539E-003   1.0764420160040476E-002   1.8639064858440864E-002   3.0571074310344549E-002   4.8244052556348331E-002   6.8855687475270710E-002   8.8393997997833734E-002  0.10657681894483133       0.11906786132609375       0.12436555514502827       0.12506419741851316       0.11485551186167775        9.5493136105461757E-002   7.5775833312980129E-002   0.0000000000000000     
  -9.8198198198198199        2.7886944589628733E-009   4.6619229457423997E-009   1.9767942514756901E-009   7.5057237893190053E-010   1.9794812058723105E-009   2.4515049396447153E-009   2.1160142437833366E-009   1.9326735884689534E-009   1.9507619147541714E-009   2.1015306272402430E-009   2.0441457809599220E-009   1.7645078836710437E-009   1.6485991516522840E-009   1.4733866718851528E-009   1.2280302345527598E-009   1.0340170997041432E-009   9.2319476448961294E-010   9.2806996615250116E-010   1.1949301111437358E-009   1.6535402804928403E-009   2.0773843190793719E-009   2.5253760728942366E-009   3.0452559885091381E-009   3.2910161058287072E-009   3.0958701360196294E-009   1.8348839260570421E-009   1.2824383775981084E-010   8.5282013503596761E-010   2.3440849192454368E-009   2.4028768692862907E-010   4.5455351601858215E-009   5.2591828219876846E-010   3.2774608481845026E-009   9.2223635323384367E-010   3.5441374358176349E-009   4.9403339858179682E-009   1.5163839887526084E-009   6.9334555855688387E-009   8.3435277815023061E-009   9.6109793090073128E-009   9.1337084287828436E-009   6.9407435960116669E-009   2.3715395940443222E-008   5.8368898425403179E-008   7.9385114514922402E-008   1.0762351526011498E-007   1.0875362883608397E-007   1.5975815662947622E-007   3.4809189473612677E-007   5.9207940096609300E-007   9.6183851070751771E-007   1.1266052701542661E-006   1.4261467910317322E-006   1.5848958632252832E-006   1.9309652140056582E-006   1.5564420023279889E-006   1.6173226545549548E-006   2.7934211377749434E-006   5.1363589094804824E-006   7.8833434879732454E-006   1.0778027345688642E-005   1.3634449313015657E-005   1.5735220875155725E-005   1.6550817866942213E-005   1.8457613103994273E-005   2.2616322111241744E-005   2.1656674722248912E-005   1.3369353847515530E-005   2.2383140441273187E-006   3.2110432748853022E-006   9.5610607612344758E-006   9.1403279799793254E-006   3.8761674188951872E-006   8.9625160918654256E-006   1.3834103583395421E-005   6.0934617697346841E-006   1.8337319697348510E-005   4.2929314030049430E-005   4.8845585843603851E-005   5.9626512520100837E-005   1.5296674280201135E-004   2.6123345170157679E-004   5.1361582844957026E-004   1.0845402111813059E-003   1.8890780056722302E-003   3.6021332497480408E-003   6.3759469892421131E-003   1.1903871225310635E-002   2.1008349924944620E-002   3.4654688647560411E-002   5.4312449663447178E-002   7.8208778373566559E-002   9.9945820651735379E-002  0.11641618409601989       0.12676121972332602       0.12642809078392336       0.11864659938278292       0.10186424180467732        8.1706742101281746E-002   6.3857162357925407E-002   0.0000000000000000     
