  -10.000000000000000       -2.8459049918938184E-005  -6.0737662503886641E-005  -4.4079608334755287E-005  -1.5557809199320937E-005  -1.2257022663706533E-005  -1.6711543573411864E-005  -1.0278262364636917E-005  -1.7351181414452244E-007   6.7748772600310110E-006   1.2348310053180458E-005   1.8371913411623442E-005   2.3077824132621921E-005   2.6351342486342901E-005   2.8955052879812972E-005   2.9562184093841072E-005   2.9446332621942324E-005   2.9461407286890369E-005   3.0167328845839747E-005   2.9810452276787871E-005   2.9762816233794466E-005   2.8189255640686744E-005   2.4788807311176413E-005   1.8970223686673289E-005   1.3388005445592947E-005   1.6108137008057865E-005   4.0699892437980318E-005   7.5570292553264569E-005   3.3082095965818712E-005   3.8898677993338086E-005   4.2099475142570360E-005   1.9852373979947107E-005  -1.0670285476227358E-005   6.1193008062915510E-005  -3.3292384116191544E-005   4.8935800624468603E-005   6.8565881898903031E-005   2.4185327151739635E-005   6.3581378449386914E-005   6.4235755063497780E-005   7.5487110139096523E-005   1.0124885834429152E-004   1.2386420724522703E-004   9.7369029901900545E-005   6.4435094763751400E-005   1.1115486791723033E-004   1.0646653249404242E-004   3.8760975458361751E-005  -1.5511350810644837E-004  -5.0912864376139073E-004  -8.1360025305748755E-004  -1.0120961196881857E-003  -9.7244383002541073E-004  -5.2186014370451451E-004  -9.9803499744021426E-006   1.0400170014906321E-003   1.3939184348757371E-003   1.4939817791438511E-003   1.6352380209662758E-003   8.0100276000174728E-004  -1.2399598570454189E-003  -3.8690269351775762E-003  -6.0614738804300253E-003  -6.6016957643658088E-003  -5.1562347313869458E-003  -1.9634155569258228E-003   2.0049243546826816E-003   4.4682287158754755E-003   4.5692239640716462E-003   5.1665445173797800E-003   6.1848438320968105E-003   5.1273506988830540E-003   4.9496242140824138E-003   7.0074766938361382E-003   7.8516733120551681E-003   6.1580105514367186E-003   7.6567264174953759E-003   9.1730298298098815E-003   7.8350236077729639E-003   1.1015843413293149E-002   1.8201067957991764E-002   2.2520136068853180E-002   2.9450414492481716E-002   3.6733735736275121E-002   4.8768653918048091E-002   6.5461489347913446E-002   8.7972514073357683E-002  0.11129508754179863       0.11996575501731704       0.10338685164740549        4.9993263507712472E-002  -4.2420786043198780E-002 -0.16762883758084118      -0.30351597740557190      -0.40570844959108521      -0.42346515335663432      -0.28755363106068793       -2.9447980045624558E-002  0.21091674066485522       0.27394780932890411       0.14535050529113544        0.0000000000000000     
  -9.9799799799799800       -2.8602434023452122E-005  -6.0836547231827762E-005  -4.4077272754212125E-005  -1.5727743952141512E-005  -1.2085997058480450E-005  -1.5450909215171975E-005  -8.8538093137857993E-006   3.0204582702919483E-007   7.1960189514380262E-006   1.3834893152993831E-005   1.9681846504496639E-005   2.3265590794053082E-005   2.6117424553736087E-005   2.8829236174178282E-005   2.9989577721170440E-005   3.0333919787227450E-005   3.1111830045802735E-005   3.3281191701944692E-005   3.4611435650416679E-005   3.4804100412719183E-005   3.2461397766619555E-005   2.7666871567990816E-005   1.9573188162380212E-005   1.1566792698261202E-005   1.2641520232032621E-005   3.5822125013132282E-005   6.6333058003915164E-005   2.5351293747601369E-005   4.3529244153268921E-005   4.1874661594531037E-005   2.4600231413202011E-005  -1.5470918689022102E-005   5.6943748498098951E-005  -3.3880280291299130E-005   4.8322333031678192E-005   7.3711634153245865E-005   3.3976736611364042E-005   7.2139019142925426E-005   6.2053867257230803E-005   5.7501397601232073E-005   7.8384167743051329E-005   1.2151557659259073E-004   1.1567223390500215E-004   8.6826415942505250E-005   9.8061008014145928E-005   8.6586079264090138E-005   5.8641144143183266E-005  -1.1041524107188849E-004  -4.6866814009132016E-004  -7.7110508539033229E-004  -9.8236337890393534E-004  -9.4428304458692267E-004  -5.4672998147980946E-004  -1.0089977878454455E-004   9.0511391610593279E-004   1.2686023665028762E-003   1.3450702985413783E-003   1.5560486184048167E-003   9.4311857650098297E-004  -8.2284704624069837E-004  -3.2696622505289127E-003  -5.5048993763941942E-003  -6.3267964667326386E-003  -5.3297341569416030E-003  -2.4941881990672224E-003   1.5985450261942194E-003   4.3874693855873725E-003   4.1892944686736031E-003   4.0508083541049445E-003   5.5093655530057623E-003   5.1467726309663685E-003   4.5525455459197398E-003   6.0604519061512475E-003   7.7233976491001416E-003   6.0036229427688345E-003   6.6283692128476270E-003   9.0419851971958749E-003   7.6823983171259089E-003   9.6531432663325856E-003   1.6163400761474062E-002   2.0513249615189934E-002   2.7264296466266241E-002   3.4983891213242788E-002   4.5437802124829750E-002   6.0507287883119723E-002   8.1105068088209692E-002  0.10774615442854267       0.12291998177958999       0.11487564578736788        6.6203114130746199E-002  -2.2018234928915664E-002 -0.14882265504368303      -0.28213990590618071      -0.38147333354722113      -0.40468266974776357      -0.29646612023476077       -6.3340048084321546E-002  0.17981329069068730       0.27321428480040683       0.16240601868852189        0.0000000000000000     
  -9.9599599599599600       -2.8745028688203299E-005  -6.0944167616026152E-005  -4.4047033463638334E-005  -1.5800187046811302E-005  -1.1929673152936652E-005  -1.4695808332304101E-005  -7.6675857801294027E-006   1.7121458385583283E-006   9.4168569601408643E-006   1.7089280837912596E-005   2.3403413275894907E-005   2.7044055480443008E-005   2.8933381945532543E-005   3.0879767830958571E-005   3.2315540907571417E-005   3.2286487485184031E-005   3.0884871031836215E-005   3.1343919788774016E-005   3.3710157686328886E-005   3.5274249093594047E-005   3.2550051394943990E-005   2.7574525748007227E-005   2.0636584007966326E-005   1.4307682842892248E-005   1.5860337507875977E-005   3.6711718349092864E-005   6.0238919027930338E-005   1.7179121379095407E-005   4.2890480177425278E-005   3.3578886361067099E-005   2.1965338165877022E-005  -2.2557208232582413E-005   5.4180324083949143E-005  -2.6833983212119711E-005   5.3846499531895068E-005   7.9352902054833236E-005   3.9024005035453477E-005   7.4705857999238806E-005   6.1007136176649561E-005   5.3335977287279155E-005   6.8984182419516954E-005   1.2144399149125533E-004   1.3121282888229913E-004   1.1281329205530898E-004   9.9991438143461018E-005   7.9879528562814772E-005   7.2524862672438014E-005  -8.0936022755250360E-005  -4.2553049369974393E-004  -7.4746524126742715E-004  -1.0091218273038211E-003  -9.9268758622343190E-004  -6.2359282866418606E-004  -1.8999839063396233E-004   8.1351688207748833E-004   1.2367991471207631E-003   1.3127923422574395E-003   1.4699637829142238E-003   9.7395424302745696E-004  -5.3132090620145941E-004  -2.7430535787599146E-003  -4.8989136261543718E-003  -5.9612798874116068E-003  -5.4671120700083963E-003  -2.9660266429645649E-003   1.2598617983851494E-003   4.2722212996123216E-003   3.8537970879754767E-003   3.0825537765288404E-003   4.8351582773181623E-003   4.9584890803532605E-003   4.1780885884896883E-003   5.4189255764802062E-003   7.3009600218061164E-003   5.5283751121987263E-003   5.5440129884813533E-003   8.4363667239325257E-003   7.8340477358846815E-003   9.3711559897909080E-003   1.4741569899758672E-002   1.7934120225795342E-002   2.4423674945497957E-002   3.3697010356313201E-002   4.3248176710384237E-002   5.8999514312836246E-002   7.6956570148977388E-002  0.10279106289557953       0.12004262674373617       0.11878010044276327        7.7605352075639747E-002  -3.2154296055254272E-003 -0.12606137332636289      -0.25647521719238675      -0.36165399717149493      -0.39399602363584102      -0.30189854852315900       -7.3985443674410095E-002  0.17049079813936585       0.25700101272200576       0.15329981148749661        0.0000000000000000     
  -9.9399399399399400       -2.8889487219013104E-005  -6.1071023612542503E-005  -4.4203529742018565E-005  -1.6141845987923835E-005  -1.1520155929160603E-005  -1.3918393137901651E-005  -7.5409046522978062E-006   2.2123049947597793E-006   1.0500526519304499E-005   1.7234347316262418E-005   2.1875773436901963E-005   2.4776187673009611E-005   2.5534284182895389E-005   2.5301570882344724E-005   2.4281910770656914E-005   2.2947402694557830E-005   2.1883538758697469E-005   2.3561483501142474E-005   2.7313006939573984E-005   3.2396166839328370E-005   3.5299843152171557E-005   3.5957099119995084E-005   3.2370027613870077E-005   2.6044467211903348E-005   2.4946580620894901E-005   4.0171552959408716E-005   5.4397656112064291E-005   9.3512019788854168E-006   4.1464255704182920E-005   2.4729588237971828E-005   2.2212015102078212E-005  -2.5722358723291481E-005   5.6416862066599037E-005  -2.1798122911205916E-005   5.7291628920730548E-005   8.0817760556126388E-005   3.9711333614973259E-005   7.4023421003567233E-005   5.9192669893034685E-005   4.1131867423034629E-005   5.3310963533935340E-005   1.0183278572831643E-004   1.2984492198300321E-004   1.2194270999416279E-004   8.7542727092115787E-005   6.7245514115638378E-005   9.1171043526308343E-005  -2.3163448558448070E-005  -3.4087825712984538E-004  -6.3634959829581288E-004  -8.8146324838465039E-004  -8.8424789329157190E-004  -6.4121534932913647E-004  -3.4631298779987281E-004   5.1311960247085492E-004   9.7171166913594467E-004   1.1883492450635844E-003   1.5772761351135270E-003   1.2932972866784402E-003  -1.6127644491969843E-004  -2.4090424964869576E-003  -4.4910770333118927E-003  -5.5455743497860137E-003  -5.2282535135155152E-003  -3.1213453218578739E-003   8.7340221570359703E-004   4.0112751976633830E-003   3.6292077368891016E-003   2.2907918624747582E-003   3.8361852679464886E-003   4.1988804015457380E-003   3.2087743040924424E-003   3.9987266533394348E-003   6.2870868981624610E-003   4.7305885461287785E-003   4.2874540886324152E-003   7.7287942700980999E-003   7.2727248680691829E-003   8.0726238307621250E-003   1.2618998162237096E-002   1.6062314955340072E-002   2.1844412500056486E-002   3.2060223884673646E-002   4.0983459008917346E-002   5.5907192085153753E-002   7.2178754993142302E-002   9.7374121749082929E-002  0.12108968215516089       0.13092171962158428       0.10468217991712479        3.3849762442067263E-002  -8.8483980062577752E-002 -0.23079955985955725      -0.35483258006771545      -0.39856739456431017      -0.32119894425157564      -0.10623313449428368       0.14376328331838217       0.24543402169449963       0.15222549038214578        0.0000000000000000     
  -9.9199199199199199       -2.9034779787579174E-005  -6.1207040524521129E-005  -4.4164878230945147E-005  -1.6317753510582363E-005  -1.1890607976645482E-005  -1.4074258270009065E-005  -7.0062108243391929E-006   3.7445770925399878E-006   1.2322161934112227E-005   1.8984133361499835E-005   2.4257111937315914E-005   2.7631857291619086E-005   2.7686627994201389E-005   2.6387918286292292E-005   2.5221383526172221E-005   2.3310316067691576E-005   2.0233728951599059E-005   1.9220208667503448E-005   2.2096140843496073E-005   2.8477464893840460E-005   3.2561405879293935E-005   3.3919670438913104E-005   3.2982018032519939E-005   2.9941365965146012E-005   3.0964954905051946E-005   4.5348125748245591E-005   5.3481415744722237E-005   7.3155227270567754E-006   4.3732497169538151E-005   1.9144821493038913E-005   2.4469786541145127E-005  -2.6633560295354445E-005   5.6956161785822222E-005  -1.8615532706987771E-005   5.4204084653091623E-005   7.6784540521106649E-005   3.6889716072932488E-005   7.3603973813649693E-005   6.4500568827791601E-005   4.5949474427188937E-005   5.1800143830736084E-005   9.7791241440841400E-005   1.4149826286120033E-004   1.4653746268212500E-004   9.1414093309597315E-005   6.1407361897155272E-005   1.0712912216351660E-004   3.1042311027997877E-005  -2.6263424014910067E-004  -5.8468210716564409E-004  -8.7983670463460256E-004  -9.2662413438089316E-004  -7.7720207711142256E-004  -5.4027671879563284E-004   2.8977252075661241E-004   8.5423991794911940E-004   1.1764946503481407E-003   1.6964060052536559E-003   1.5284264314882033E-003   1.3640891329035363E-004  -2.1329555404145631E-003  -4.2501248242018293E-003  -5.3194533473160145E-003  -5.0711360838008278E-003  -3.0723549598352024E-003   6.6623628318939615E-004   3.6111448723271261E-003   3.3297302049246913E-003   1.8797681347344835E-003   3.2846017272945595E-003   3.8248852485751345E-003   2.7632715775455481E-003   3.0487253361772123E-003   5.3404557266666288E-003   4.4429894640534142E-003   3.4825406927145109E-003   6.8448708096583806E-003   7.5514290175610326E-003   7.4282918220132527E-003   1.0332198368164855E-002   1.4124055395984530E-002   1.8568439946142816E-002   2.9200431594656535E-002   3.8296455429358708E-002   5.2125907258157717E-002   6.7472826050387874E-002   9.1638780832585226E-002  0.11863375289762160       0.13395967799314296       0.11729679169600914        5.5451970469448074E-002  -5.6981439896351890E-002 -0.19676292642395579      -0.32859516295820368      -0.38705771758134910      -0.33078174867944204      -0.13570698312928059       0.11538387651413240       0.23660109356896813       0.16314706738062890        0.0000000000000000     
  -9.8998998998998999       -2.9180170730696082E-005  -6.1357798042783592E-005  -4.4057828259914012E-005  -1.6368130947222188E-005  -1.2581292560897094E-005  -1.4102957987925163E-005  -5.6172666782081626E-006   5.8468996756846454E-006   1.4643347889344086E-005   2.1010362194587829E-005   2.6374063620622959E-005   3.0422491916921982E-005   3.0952894504576236E-005   3.0046474273745544E-005   2.8909145946299575E-005   2.6338699863554389E-005   2.3381639792464469E-005   2.3471855801997410E-005   2.7330302722572003E-005   3.4307398595191001E-005   3.9745097654928733E-005   4.1018800184875404E-005   3.7613070589967079E-005   3.1112997647555614E-005   2.8877484608072771E-005   3.9061962812026230E-005   4.0708234031318830E-005  -3.5312161099307969E-006   4.2160886575022675E-005   1.7545725007238122E-005   3.0949084998702390E-005  -2.9192514297625342E-005   5.0329144173556617E-005  -2.4525294944485400E-005   5.2137614676943628E-005   8.3852457946332015E-005   4.7252850465339524E-005   8.1893285398833740E-005   6.7458243715982878E-005   3.9952617179618298E-005   4.4935964055626686E-005   9.3750310633159401E-005   1.6202330340350294E-004   1.8449298815476176E-004   1.1924468649361118E-004   7.0442903496164956E-005   1.2439950766058273E-004   7.5444870465709527E-005  -1.9204597076170646E-004  -5.4721602153329728E-004  -9.3391872862953317E-004  -1.0593454632593700E-003  -9.8241352484773007E-004  -7.7171175624378028E-004   7.6542369288976216E-005   8.1268349560631274E-004   1.3338756124271006E-003   1.9542735607946718E-003   1.7904874053372821E-003   2.0754370906248437E-004  -2.1820873312045986E-003  -4.1967185187738645E-003  -4.9224128705234287E-003  -4.5674339501052871E-003  -3.0479463434252198E-003   1.1795682185510243E-004   3.1077904937998088E-003   3.3208773963602362E-003   1.6599957527704498E-003   2.5575612689910533E-003   3.7258666248719667E-003   2.9547947043728662E-003   2.6410248912715649E-003   5.0896675532651021E-003   5.3302754761033518E-003   3.6335989840343822E-003   5.4496381273387478E-003   6.6305413401599430E-003   6.3146522634222116E-003   7.8133686516083517E-003   1.1957104835178495E-002   1.4414585635326261E-002   2.3253951879589937E-002   3.2988063234121824E-002   4.5431335415886648E-002   6.2012439878274248E-002   8.5066240567267318E-002  0.11548911089749062       0.13802153877552226       0.13542295407897376        8.4637369016912101E-002  -2.1341085426127879E-002 -0.16689550536562062      -0.30950212968297380      -0.38089473889360242      -0.34718553681711134      -0.17357408765464422        8.9158563233459776E-002  0.24691370582042010       0.17600221215093570        0.0000000000000000     
  -9.8798798798798799       -2.9328185842614133E-005  -6.1519322639070278E-005  -4.4130929969343543E-005  -1.6611485791120178E-005  -1.2525702137805027E-005  -1.4863608819080170E-005  -7.5385524152152404E-006   3.9005843886768353E-006   1.3183454053670289E-005   2.0477965600660147E-005   2.5953471208064904E-005   3.0334674404541067E-005   3.2546490312892199E-005   3.3126628251641473E-005   3.3250221457738183E-005   3.1196226168169605E-005   2.8572089723051011E-005   2.9430691245835461E-005   3.3852636751058958E-005   3.8941401012837566E-005   4.1292040394116129E-005   3.9805427895453522E-005   3.4320743294066064E-005   2.5288376437832473E-005   1.9994584948950231E-005   2.6704196758775739E-005   2.4947062623164406E-005  -1.1558022907270075E-005   4.6266962742934433E-005   2.2222619097633278E-005   4.7180849607304552E-005  -2.0507191903947406E-005   5.2556865877679049E-005  -2.5354585278408249E-005   4.1798862329408626E-005   7.6446604877606315E-005   4.5167556456121364E-005   8.6370883916504730E-005   7.2797176596685776E-005   4.1855510319020519E-005   3.1620076760716610E-005   7.8317639805027185E-005   1.5968013140186827E-004   1.9582703431578370E-004   1.2636022794643530E-004   7.4807425948551675E-005   1.2055167135201736E-004   8.8971377696484303E-005  -1.1104268595551635E-004  -4.4009714132487847E-004  -8.5446251485634143E-004  -1.0250416069677167E-003  -1.0193772735674789E-003  -8.9102905658709828E-004  -1.3770184490372104E-004   6.3630577656109016E-004   1.2424574561287370E-003   1.9927175533563943E-003   1.9366706898490604E-003   4.4344639662503708E-004  -1.8654165599517518E-003  -3.8114615687079409E-003  -4.5032466410538817E-003  -4.2821054317792179E-003  -3.1132060062814410E-003  -2.7532019698512517E-004   2.7668957821420127E-003   3.3476150479921536E-003   1.4929575351454887E-003   1.6920084730530317E-003   3.0412280152540693E-003   2.5962996841361607E-003   1.6744879540666036E-003   3.3121235317122633E-003   3.8164297075797397E-003   1.7979616622046549E-003   3.3972840200102924E-003   5.8895411394823301E-003   6.0565885965512605E-003   6.6018112381731912E-003   1.0468404680138354E-002   1.2661359692960585E-002   2.0075404362330386E-002   3.2160958530517966E-002   4.5134724968202894E-002   6.2602751655684089E-002   8.5033416339898221E-002  0.11847093770680722       0.14564253586947759       0.14606884824499447        9.3615554026790476E-002  -1.2043015383919123E-002 -0.15397428083458004      -0.28629609902113179      -0.35555753484342340      -0.33246181444120648      -0.19172776125236249        5.3662050167091586E-002  0.24025018192917200       0.19361918689558705        0.0000000000000000     
  -9.8598598598598599       -2.9475797890039834E-005  -6.1692378451681633E-005  -4.4071676612768321E-005  -1.6668562554357857E-005  -1.2481173390126133E-005  -1.4731674082564505E-005  -7.6339536729093040E-006   3.5705159409962926E-006   1.3396950809115196E-005   2.1406422850377968E-005   2.6775274140165494E-005   3.1697668701596535E-005   3.5240162565231507E-005   3.5779499476986705E-005   3.5048285558291525E-005   3.2994503513154100E-005   3.1106649560764975E-005   3.2445827065274305E-005   3.7278826027719212E-005   4.2679202949288183E-005   4.5608497406843376E-005   4.4843745755948373E-005   3.9178690152670937E-005   2.9008138521709949E-005   2.1315152627982649E-005   2.2455664823171491E-005   1.2140305609892943E-005  -2.3242614785771911E-005   3.9935868650012281E-005   1.5484885216494964E-005   5.3473421713866072E-005  -1.5324335689152851E-005   5.7650668099552134E-005  -2.2915948876408097E-005   3.5238203094395478E-005   6.9733487000906756E-005   4.2157902076433662E-005   9.0076977657862500E-005   7.8151983065191064E-005   4.7811797700257886E-005   3.1456839169354412E-005   7.1019429146841170E-005   1.6164615745355176E-004   2.0793246260370935E-004   1.3730873022894943E-004   7.8892544145058212E-005   1.1697827869866873E-004   9.2733030585236907E-005  -6.7959030221271101E-005  -3.8236015338239608E-004  -8.1634219424529678E-004  -1.0365818174757737E-003  -1.0722005308096928E-003  -9.5958740807537126E-004  -2.7711730221386370E-004   5.0790461449759646E-004   1.1535078379473367E-003   1.9728764373106739E-003   2.0847335920551732E-003   6.6710237944221683E-004  -1.6185692368469490E-003  -3.5403684012748696E-003  -4.1585785010673634E-003  -3.9446939247411734E-003  -3.1026278254950440E-003  -7.0280153982722878E-004   2.3282620648292836E-003   3.2530355719716112E-003   1.3599924172652657E-003   1.0639652922663726E-003   2.5515224504381053E-003   2.4842643469888057E-003   1.4955544815157891E-003   2.4360904571657412E-003   3.2312347018631938E-003   1.2287831083857695E-003   1.6884221216948363E-003   4.2722001591445815E-003   5.1721238313120433E-003   5.0641039138177172E-003   8.0219179663880702E-003   1.0148911085918791E-002   1.5548507042164459E-002   2.8023457043589647E-002   4.1754155581702798E-002   6.2011161201328449E-002   8.4734314145737316E-002  0.11868979479482752       0.14891032985142472       0.15505866832693049       0.11093034826611638        8.6918894275495873E-003 -0.13350687982595549      -0.26455932761061463      -0.34259727641087079      -0.33229756983308872      -0.21298678890828543        2.2582188987629075E-002  0.23226520932877409       0.21336200117777224        0.0000000000000000     
  -9.8398398398398399       -2.9624330890040533E-005  -6.1871232419624837E-005  -4.3883409091639666E-005  -1.6668669467273413E-005  -1.2375252812895553E-005  -1.3888576862924168E-005  -6.9502089821413788E-006   3.9344322813827273E-006   1.3944642843962538E-005   2.1639258651310067E-005   2.6026869550593013E-005   2.9857654731312707E-005   3.3540288069585324E-005   3.3907212320020688E-005   3.1539134530135984E-005   2.9188200613374839E-005   2.8471318394090348E-005   3.0894758942331797E-005   3.6180812942586921E-005   4.3604597351027520E-005   4.9936665654919780E-005   5.1641960344787812E-005   4.7152448702826893E-005   3.7645873705501390E-005   2.9581061647904758E-005   2.6875799416647645E-005   9.3222941854985086E-006  -2.6010516086947832E-005   3.9356404972351972E-005   1.1037009369993330E-005   5.5640183679637549E-005  -1.1218642752806288E-005   5.7591738952997586E-005  -2.2470013291871588E-005   2.7151594436718224E-005   6.2472588391645120E-005   3.8466133738248124E-005   9.2018345513632583E-005   8.3833689516769644E-005   6.4313087695619611E-005   4.4167997365625891E-005   6.8010073900974215E-005   1.5937723381488175E-004   2.1853777269571014E-004   1.5799620538032140E-004   9.9753445392716000E-005   1.2612539469400761E-004   9.6557986947505699E-005  -4.3868846741099729E-005  -3.4763187755045553E-004  -7.8536522480923980E-004  -1.0612121576442481E-003  -1.1680132503473794E-003  -1.0702871348088651E-003  -4.2462107927540614E-004   3.9188320232393857E-004   1.0239784532332815E-003   1.9271955649908606E-003   2.3447638212862024E-003   1.0305671859370555E-003  -1.3693984497506191E-003  -3.4798919178385531E-003  -4.1768519080766266E-003  -3.6072630127827379E-003  -2.7648109437596958E-003  -1.0847639258581288E-003   1.4890585007350742E-003   2.7910665466865867E-003   1.4669430190732610E-003   6.0258543522695267E-004   1.6505175222395667E-003   2.1644999072693172E-003   1.4405885057757696E-003   1.8192963987640897E-003   3.3233565824369940E-003   1.9946880008933376E-003   1.8893935048393763E-003   4.3297677604693012E-003   5.5616058671201160E-003   4.7752105063828543E-003   7.6856965065358598E-003   1.0452871609681025E-002   1.4282514513988799E-002   2.5782710350416790E-002   3.7167297904685689E-002   5.5820930170262989E-002   7.5276691077164448E-002  0.10374115144282683       0.13014286053789681       0.14220633108079822       0.11962867330862138        4.3499514572517037E-002  -8.0847104312591608E-002 -0.21740064173790782      -0.32495770925012102      -0.34652080220522574      -0.24547462399740858       -9.1242618992644839E-003  0.23944326480857941       0.25685195969520730        0.0000000000000000     
  -9.8198198198198199       -2.9775705334834330E-005  -6.2062866735982807E-005  -4.3872533531797995E-005  -1.6839742613547000E-005  -1.2835583860758957E-005  -1.4370324984959169E-005  -7.5920132724694419E-006   2.9300666087015348E-006   1.3716855416441371E-005   2.2992074462860953E-005   2.8364392330745672E-005   3.2212983622069594E-005   3.5641184321819038E-005   3.5844500309689752E-005   3.3609434890599413E-005   3.1140308560433738E-005   2.9248337920882216E-005   2.9753320294098486E-005   3.3870963721021855E-005   3.9982642397182945E-005   4.5524431231142815E-005   4.9269719313298804E-005   4.9228474978036500E-005   4.3903508496827269E-005   3.8113874092622941E-005   3.3783644888085815E-005   1.0776243364964445E-005  -2.4478734303852273E-005   3.6693256744096201E-005  -9.0629260072300398E-007   4.7569430077612485E-005  -2.2819269452188843E-005   5.6121692307831959E-005  -1.5191191747026640E-005   3.5182012739063808E-005   6.8302684018641842E-005   3.8605507819241011E-005   8.3235769971113505E-005   8.3315145710876996E-005   7.1203707171128855E-005   5.3757421314768799E-005   6.4417527435703690E-005   1.4524030198601986E-004   2.1701057242174069E-004   1.7776771549995112E-004   1.0801449752253177E-004   9.1711870838354312E-005   6.5731180139531219E-005  -2.0790198579962284E-005  -3.0149720185014301E-004  -7.4493799148702094E-004  -1.0396630531694629E-003  -1.1342932432635458E-003  -9.8760424461498669E-004  -4.0760005857861878E-004   3.5094856708263266E-004   8.0511653188264430E-004   1.5489532367077032E-003   2.1476530830734277E-003   1.3030551976437920E-003  -7.7163899306777228E-004  -2.8606902350945687E-003  -3.9562087500436376E-003  -3.6944259707382284E-003  -2.8816748868081181E-003  -1.2626905473598631E-003   1.3607631315830904E-003   2.7475842307971479E-003   1.4169625661229843E-003   4.9749709386133468E-005   1.2993025222491194E-003   2.2237702046530483E-003   1.4376638187532358E-003   1.0971159829883379E-003   2.5763762862130290E-003   1.3486770486870301E-003   6.2412629694469845E-004   2.3653162855206689E-003   3.5509303925823775E-003   2.5448001869924882E-003   3.5285425250238104E-003   6.5590023580560323E-003   9.0040352354350053E-003   1.8556063125749221E-002   2.9602532146077040E-002   4.8422549318088134E-002   7.2962958191520988E-002  0.10744521380763877       0.14359708499511276       0.16520400555390355       0.15112158982670351        7.6794475331963180E-002  -5.9457969240516106E-002 -0.20935890593995207      -0.32801104859845004      -0.35179830524871430      -0.24994901811725670       -2.9168715339917134E-002  0.20239151738286404       0.24439820503765591        0.0000000000000000     
