  -10.000000000000000       -3.2253076524835182E-006  -7.0349766566729893E-006  -4.7687512768345551E-006  -1.0270573958476731E-006  -1.8669791803574260E-006  -2.8611765111144281E-006  -1.3553728958051021E-006   1.5853800333224714E-007   1.4662101291452088E-006   3.4567949470788576E-006   6.1726526308636175E-006   9.4120817089642193E-006   1.3000296487791723E-005   1.7089970884956512E-005   2.1097204885393930E-005   2.4619553316195206E-005   2.7217843741519225E-005   2.8021766226813350E-005   2.7044972269414061E-005   2.3838740534914505E-005   1.8621275278144684E-005   1.2051078409798803E-005   5.0341937133760559E-006   1.4243516330679647E-008   3.2801649796163068E-006   1.9550927298737119E-005   8.5190777121418271E-006  -1.2327530716431150E-005   6.7346707268427149E-005  -3.6281933430019287E-005   6.7990279411911500E-005  -6.1200050405834424E-005  -3.3011630692909275E-007   4.2492626852689052E-005  -4.6343291948734204E-005   7.5626771130543057E-005   3.2592291020282568E-005  -3.0734212552002394E-005   1.4004390730573839E-005   3.5983846235794625E-005   5.7312559548216609E-005   5.0593600976613243E-005   4.6250425145440885E-005   7.9439497783802699E-005   8.2035970234719372E-005   1.1912164628111063E-004   1.9387095023756876E-004   2.0910939626906850E-004   2.4477635403171555E-004   3.7357908683291772E-004   4.4034020956929226E-004   5.2103099735855405E-004   4.6661080834274491E-004   5.0124059400505697E-004   1.7891295331805477E-004  -2.9687555241659374E-004  -6.5482329328111610E-005  -2.8499310407343833E-004  -1.2572759250150788E-003  -2.1546026037346693E-003  -2.3722310639826823E-003  -1.6225635192695484E-003  -3.2335673682483152E-004   6.0988995287718022E-004   8.3672830170427042E-004   8.4208621721978266E-004   9.5996809467564954E-004   5.3784095401926369E-004   1.7747807858570284E-004  -1.0301171383775237E-003  -6.9687760636016362E-004  -2.8337035837216529E-005   4.9841766306109292E-005  -1.7539754449194592E-003  -1.8420889657132814E-003   9.9920690404190231E-005  -1.4021669429590193E-003  -1.9808233806109621E-003   6.0002461285739938E-004   1.7118421063813988E-003   2.0724349233593670E-003   5.6701005456310048E-003   1.0812872818734234E-002   1.6464006796082044E-002   2.5090741090490254E-002   3.6475971453805822E-002   5.1567063244852426E-002   7.1827051217147497E-002   9.8207914773669969E-002  0.12175739129387904       0.13244423993278695       0.12893408396231304        9.0347401767155583E-002   2.8725437385875088E-003 -0.15182011031667564      -0.33181251461842309      -0.49161978786891336      -0.57414487004521864      -0.55092697218506215      -0.40117058590246041        0.0000000000000000     
  -9.9799799799799800       -3.8793790009535420E-006  -7.3865689416799468E-006  -4.9229331608093035E-006  -1.4345490504485851E-006  -2.3341848735748060E-006  -3.1948939466353767E-006  -1.7408954658919794E-006  -3.9584619977143024E-007   9.6464892652241971E-007   3.1514214666880154E-006   5.8353955188682199E-006   8.9716386805691192E-006   1.2671412574453901E-005   1.6866378038483985E-005   2.0984928631831728E-005   2.4619899017036762E-005   2.7412003386183469E-005   2.8515464707300307E-005   2.7873189350729902E-005   2.4893054891321222E-005   1.9871752262356045E-005   1.3388754310165385E-005   5.9935088426292074E-006   1.0012473232898721E-007   1.9421665817887406E-006   1.4641879420575259E-005  -3.1816736882545476E-007  -1.3296758827911249E-005   6.4236261776457105E-005  -3.2376881901977352E-005   6.9398615810431228E-005  -5.1488981527067704E-005  -3.4390252154183480E-006   3.9631936562599149E-005  -4.8852934291743396E-005   7.3435980689916350E-005   4.0085083458815020E-005  -1.9374416809212519E-005   6.4143265018532443E-006   1.5418179237237744E-005   5.0098909142425378E-005   5.8744271977408042E-005   6.2085349272367917E-005   7.9115104496590408E-005   6.5863206049097709E-005   1.2022499309527070E-004   2.0062983453293448E-004   2.0097099919221494E-004   2.4295120889925248E-004   3.5130357415896172E-004   4.2212522294040759E-004   5.1926682718695923E-004   4.8984310445552562E-004   5.2739375087202788E-004   2.9396859626683753E-004  -1.6677741991000798E-004   6.2410364360901904E-005  -9.8428003089832874E-005  -1.0515246585647248E-003  -2.0842056814780112E-003  -2.4996636408324176E-003  -1.9313924523071727E-003  -6.3541276285353243E-004   4.0144535242689935E-004   7.7242421776327406E-004   6.9917113483338377E-004   8.0414657754436904E-004   4.9340555830362245E-004   3.3630845612404577E-004  -8.9556472643701856E-004  -8.6379596530670880E-004  -9.6664587191883571E-005   1.8027244270774100E-004  -1.4102604200213829E-003  -2.2038716394332893E-003   9.1477329510453826E-006  -1.0507853524713204E-003  -2.2992775872590137E-003   6.4010192002887878E-005   1.3563331941152835E-003   1.4425700069754881E-003   4.8335624489838176E-003   9.1222886640538303E-003   1.4833711985087910E-002   2.2348852479726476E-002   3.3110722817676776E-002   4.7463290144778195E-002   6.6821247164622954E-002   9.3503083480432639E-002  0.12047645311955671       0.13468049389219830       0.13259084195113874       0.10028023743636583        2.5054442514270310E-002 -0.11456201267484592      -0.29081828854347602      -0.46127369417496572      -0.56463533238246333      -0.55979863602764035      -0.41918245536641424        0.0000000000000000     
  -9.9599599599599600       -4.5272834883627292E-006  -7.7279537368499064E-006  -5.0684499895860270E-006  -1.8288800712817016E-006  -2.7997728664194354E-006  -3.5844923449002841E-006  -2.1386194576197815E-006  -7.9288209474523834E-007   7.1525771457189534E-007   3.1057425815818853E-006   5.9450298562457223E-006   9.2765524573663164E-006   1.3156590871220054E-005   1.7541530320743212E-005   2.1972356987686481E-005   2.5685620143347351E-005   2.8176022544760894E-005   2.8914523750223545E-005   2.8012106704920519E-005   2.4648689182270387E-005   1.9039691773504296E-005   1.2258319979799479E-005   5.1549453209739164E-006  -1.4608809267941844E-007   1.8644468492284663E-006   1.2173020591656772E-005  -6.1021570012074570E-006  -1.3187292413139408E-005   5.8007433032755306E-005  -3.3912532598390835E-005   6.4915254028680548E-005  -4.6250897857188472E-005  -5.0512080548112803E-006   4.2279783661990341E-005  -4.5733240123125164E-005   7.3938006776877910E-005   4.3178001197722496E-005  -1.4417842861658563E-005  -1.2293896084455495E-007   6.9170772839279967E-006   4.6792245704560791E-005   6.3364657471472554E-005   7.7887784432917177E-005   7.7398730098003410E-005   6.2545318230953489E-005   1.1866081464037137E-004   2.0944592905932161E-004   2.0516909115241353E-004   2.5167963083394415E-004   3.4861850768897796E-004   4.2722781480214727E-004   5.1726719554635869E-004   5.0267579441329216E-004   5.4283532137842049E-004   3.5842521384937923E-004  -1.0110859698833890E-004   1.1123346104072037E-004   2.4408767735001861E-005  -8.6683851998219596E-004  -1.9857925269800257E-003  -2.5795298185079573E-003  -2.1368703370590238E-003  -8.7133203261327075E-004   2.7207858135275091E-004   7.2187151581796431E-004   5.5590806280978833E-004   5.6179470240347719E-004   3.3631441715675770E-004   2.8338897982545361E-004  -6.1415782244035719E-004  -7.8371328846265991E-004  -2.1609638319997098E-004   1.0256639818947188E-004  -1.0985151543710641E-003  -2.3620678356113013E-003  -3.5144669513610194E-004  -5.8257631645916336E-004  -2.3626509816026568E-003  -6.6017245207778861E-004   8.9573966488743720E-004   7.1865379560562877E-004   3.9899695299412986E-003   7.9412442809486377E-003   1.3575560985821062E-002   2.0100351589266346E-002   3.0354210982199467E-002   4.4142293626037180E-002   6.2154762109233014E-002   8.7822596048001883E-002  0.11550598354283614       0.13391821028847598       0.13539285999274400       0.10949989537236773        4.4074069059875383E-002  -8.3379878378190747E-002 -0.25328704948421549      -0.42487476988694067      -0.53818322090636161      -0.55701871096667566      -0.44575885120898651        0.0000000000000000     
  -9.9399399399399400       -5.1697276636467494E-006  -8.0588998742046722E-006  -5.2285977435603303E-006  -2.2513487274214021E-006  -3.2254828305161425E-006  -4.0067584731302109E-006  -2.7627632641207092E-006  -1.3998278458039002E-006   1.3904175135090860E-007   2.2933813126435480E-006   4.8726092470880270E-006   8.0660472464000028E-006   1.1668722306553445E-005   1.5494569001393445E-005   1.9275735707649059E-005   2.2399200989640767E-005   2.4459599963843865E-005   2.4907931211838570E-005   2.3930569577506660E-005   2.1351249982599748E-005   1.7671863517680857E-005   1.3590581376267851E-005   9.4093494185206552E-006   6.7564065263730540E-006   9.8643153143997758E-006   1.7231943595480999E-005  -5.7153813845298045E-006  -1.0474491253806087E-005   4.8989819436353815E-005  -3.8340434014225955E-005   5.8192784510904327E-005  -3.8599165936158593E-005  -4.8875568534601690E-006   4.8257981143389741E-005  -4.4598691589877457E-005   6.9246756482583370E-005   4.7091490118513130E-005  -1.3032578673569844E-005  -2.3299896854412088E-006   2.0898464026923743E-006   3.8172901024513477E-005   6.6147216113688254E-005   7.9348158927554859E-005   6.6759736397114107E-005   4.5293610365691056E-005   1.0485292730264590E-004   1.9942499958421897E-004   1.8808488590505779E-004   2.3246392656477472E-004   3.1614711273974226E-004   4.1670522203487564E-004   5.0589958822641796E-004   5.1810966854872235E-004   5.6703396277380685E-004   4.4915700258611003E-004  -1.5445099178446975E-005   1.8368678832491212E-004   1.3737215801938246E-004  -7.0587745287809911E-004  -1.8179975257281509E-003  -2.4265413968508017E-003  -2.1464192337746295E-003  -1.0531786369081472E-003   9.5211635057982757E-005   6.7020504168309979E-004   4.5401062443904770E-004   2.3501702710246124E-004   1.7392946233266805E-004   2.3701403727371728E-004  -4.7644244861025169E-004  -8.0985142798812833E-004  -1.9723804599687978E-004   1.1022642106355486E-004  -6.5127232264853218E-004  -2.2896253460567770E-003  -6.1475799673441588E-004  -4.0981701295937710E-004  -2.6240397121941078E-003  -1.3229432855723900E-003   3.5603015409272384E-004   5.4831866573648320E-006   2.5590336071201793E-003   5.9815869758194735E-003   1.1101301583786156E-002   1.7222696576344752E-002   2.6406172459823119E-002   4.0141822237307508E-002   5.7423738959689052E-002   8.3248003771325949E-002  0.11419903713286131       0.14107077895148754       0.14952252917636810       0.13049981557587526        6.8056745739607558E-002  -5.3733538515644497E-002 -0.22259907028161957      -0.39872550361020087      -0.51944784151193035      -0.54831108753769409      -0.46348891696437455        0.0000000000000000     
  -9.9199199199199199       -5.8050161219886889E-006  -8.3758560494052704E-006  -5.3562374888835817E-006  -2.6426601773564501E-006  -3.7356598299739011E-006  -4.4977043395947238E-006  -3.2277377934703123E-006  -1.7942402439399005E-006  -2.4609791827174080E-007   1.9320673052005939E-006   4.7370593974425873E-006   8.1379498253249763E-006   1.1828573426923874E-005   1.5761272176210616E-005   1.9728724724035078E-005   2.2838194331976252E-005   2.4542325769209680E-005   2.4417570070598820E-005   2.2850881294674593E-005   1.9823217173701131E-005   1.5659729157297391E-005   1.1336244615807693E-005   7.8635211471639728E-006   6.7136098726173547E-006   1.1152396359074882E-005   1.7688343499471265E-005  -5.9369349338691653E-006  -4.7177689044059700E-006   4.6539342622985135E-005  -3.5362396773826005E-005   5.4220082572981241E-005  -3.4765964173522750E-005  -1.0078705340806724E-005   4.8623902253728630E-005  -4.4652015175435268E-005   6.5781783166816974E-005   4.7284112493881882E-005  -9.8917379004240208E-006  -3.9377757750508276E-006   1.4862393361731107E-006   3.5638620828070837E-005   7.1009109368708911E-005   8.4684834303242449E-005   6.3428901774550056E-005   3.6503663085585530E-005   9.5873725268130121E-005   1.9573087869671586E-004   2.0089348633598657E-004   2.5870830613381867E-004   3.1562624248627629E-004   4.2563241006535527E-004   5.3098588518931625E-004   5.7109159014263596E-004   6.0070947152734608E-004   5.2963668698983036E-004   2.4981510487071272E-005   1.6672902396601890E-004   1.2074345501258076E-004  -6.7024384599610883E-004  -1.7760392705037434E-003  -2.4034978531812523E-003  -2.1717733086330619E-003  -1.1646547036512232E-003   3.5720311483717607E-005   6.5200658269030042E-004   3.7809404887864504E-004  -1.0060649486892580E-005   5.0875523051493309E-005   9.6377261323366079E-005  -2.8899943680777313E-004  -7.4857864311661092E-004  -1.9513607606520871E-004  -4.7579119181016794E-005  -4.3666676244800935E-004  -2.2413085008260647E-003  -9.5536014196904279E-004  -4.3754208269921872E-005  -2.4327310863933309E-003  -2.1702791167869189E-003  -2.7364674153337437E-004  -8.7790216871255896E-005   1.3263714952613046E-003   4.6467421362641785E-003   9.2546375382006330E-003   1.4770677292920129E-002   2.3054519924004226E-002   3.6016791243320433E-002   5.2357513156636851E-002   7.6769529244471085E-002  0.10847323201057896       0.13952279433978887       0.15382898332126901       0.14361729799616946        9.0734928104703322E-002  -1.8735828079329796E-002 -0.18470732123923655      -0.36613949273758500      -0.49967901364815243      -0.54402607711444173      -0.46614536467768336        0.0000000000000000     
  -9.8998998998998999       -6.4343666079898362E-006  -8.6799830263786338E-006  -5.4679638955362743E-006  -3.0196355768839849E-006  -4.2908670195555763E-006  -4.9689511890665193E-006  -3.5513649687153405E-006  -2.1056341110351472E-006  -5.1013168262945638E-007   1.7783138640502742E-006   4.8190672884753956E-006   8.5991411809938418E-006   1.2688797510427802E-005   1.7060077184395857E-005   2.1432074899722757E-005   2.4768369457658817E-005   2.6723135844113605E-005   2.6802049683552464E-005   2.5056419914037575E-005   2.1590387223750357E-005   1.7024298171877513E-005   1.2201489839772094E-005   8.0109438504928489E-006   6.1620089329094019E-006   9.4451704949918245E-006   1.2777474646049733E-005  -1.2828151557516491E-005  -6.0380983132384863E-006   3.9799976831693681E-005  -3.2470588961859276E-005   5.0802120610522836E-005  -2.8237901287842038E-005  -1.5098303235927111E-005   4.7309144664257059E-005  -4.6588712863330454E-005   6.4491948749690182E-005   5.3814544137578268E-005   2.1628358366099084E-007  -2.4069485832952417E-006  -9.2452810937683166E-006   1.9740328000127754E-005   7.0428052351229550E-005   9.7884337914579144E-005   7.5358857730900878E-005   3.9983495394023505E-005   9.7563308585690340E-005   1.8781367283433973E-004   2.1997209604266652E-004   3.0089112464670796E-004   3.4180021099888315E-004   4.5880008043640063E-004   5.7606605648454704E-004   6.4532615118914497E-004   6.4599608894400432E-004   5.6698468308548431E-004   1.4820198612461842E-005   5.8237039604258558E-005   4.4928964204235620E-005  -6.6168702218495894E-004  -1.7438301554245014E-003  -2.3493263660554903E-003  -2.2184927027975952E-003  -1.3000297825070928E-003  -7.3977647707012292E-005   6.6904432384363804E-004   3.9882322327558473E-004  -2.5895588724073141E-004  -7.7129843646608031E-005   2.8916692220213488E-005  -2.1012186484344107E-004  -7.5071907416286265E-004  -3.8267261763809212E-004  -1.9293153334626312E-004  -5.6319880480344491E-005  -2.0234233542546346E-003  -1.6705653364976157E-003  -6.2374203009584318E-005  -1.7381666593085248E-003  -2.5875728650302898E-003  -5.9606355284598815E-004   1.3428008539865003E-004   1.4014871437894195E-004   3.4359991553811857E-003   7.0472267372683611E-003   1.1516598155640968E-002   1.8643699905756317E-002   3.0129004822956322E-002   4.6159043412777684E-002   7.0059251162951211E-002  0.10391214992402091       0.14010679616831925       0.16164010767750706       0.15807510006925485       0.11089809340594425        1.0968761900539182E-002 -0.15251332168622869      -0.33999212867379991      -0.48661457426960691      -0.53444276429378867      -0.46531671391384244        0.0000000000000000     
  -9.8798798798798799       -7.0578033936778944E-006  -8.9690204063575814E-006  -5.5905334874123807E-006  -3.4199081736945221E-006  -4.7533808406670927E-006  -5.5632571891792908E-006  -4.3892824169076138E-006  -2.9954844470106222E-006  -1.4565648791431421E-006   7.8908746611839175E-007   3.7656446430621547E-006   7.5374755404709182E-006   1.1940445011926430E-005   1.6640773205946918E-005   2.1385256651426209E-005   2.5219305553107552E-005   2.7778488044511618E-005   2.8615567176981257E-005   2.7453727541461056E-005   2.4048814852095671E-005   1.9132412388141538E-005   1.3562493148888433E-005   8.1061466622569918E-006   4.2834154280878576E-006   4.8300953139048268E-006   4.3413450031416291E-006  -2.1568384788476433E-005  -7.0899125785592012E-006   3.4295235853790507E-005  -2.4239687219576631E-005   5.7540035890014669E-005  -1.3477059334162275E-005  -1.1694684908641090E-005   4.2978816414710217E-005  -5.3442943371511579E-005   5.1833785452039086E-005   5.4451819112805386E-005   1.1817239235034190E-005  -1.0270090668700076E-006  -1.4744814884178884E-005   1.6685703456765075E-005   6.4162470056640150E-005   9.7980202499202174E-005   7.4124396984187287E-005   4.1133152608640244E-005   8.9664326781109429E-005   1.5880857962647787E-004   2.0488529081176998E-004   3.0267507849556999E-004   3.2685922623676303E-004   4.3499694236842114E-004   5.4939038725021927E-004   6.5636116076646259E-004   6.5256371814855505E-004   6.2642703104434021E-004   1.1057525142617634E-004   1.2801009164397728E-004   1.6022506765054460E-004  -5.0053205185175611E-004  -1.5071046968151891E-003  -2.2044436174043403E-003  -2.2446505473263574E-003  -1.5501848677220082E-003  -3.2727034929296874E-004   5.6726212626180116E-004   3.8218904150710690E-004  -4.4099572356276430E-004  -2.1854278615599968E-004   1.9405300594523307E-005  -9.6474533725559176E-005  -7.3267011912476186E-004  -4.3393357013614159E-004  -2.6550360850274981E-004   1.9286282179907773E-004  -1.6195056241789826E-003  -1.9253021536711364E-003  -1.8561613175537743E-004  -1.3275336948149221E-003  -2.9181141325874556E-003  -1.7482814701983195E-003  -6.3886543366411001E-004  -1.0724243300025413E-003   1.5054800762024758E-003   4.6970660643097153E-003   9.6919486714010239E-003   1.6272494146574966E-002   2.8261365562815253E-002   4.5265206817373692E-002   6.8349265358026018E-002  0.10151678560276406       0.13748357862734989       0.15998275304414700       0.15819662691670888       0.12004931109189923        3.6937687490560568E-002 -0.11285110122809543      -0.29904349338856856      -0.45767758969640432      -0.51965370597467142      -0.46120450794335149        0.0000000000000000     
  -9.8598598598598599       -7.6743985438518374E-006  -9.2415322031745917E-006  -5.6848254415285727E-006  -3.7824072015691203E-006  -5.2064095408729836E-006  -6.0288089986668568E-006  -4.9517666318858715E-006  -3.6406154822764656E-006  -2.0670453952769856E-006   2.4782608910664660E-007   3.2364663002320870E-006   7.1988283880088249E-006   1.1983815320746200E-005   1.6890980648186549E-005   2.1804569346340364E-005   2.6015568171974422E-005   2.8990334753057551E-005   3.0116277784223627E-005   2.9035649139730811E-005   2.5615101769305935E-005   2.0655289264967541E-005   1.5016683955566303E-005   9.3703534524478469E-006   5.1177480171049933E-006   4.4113986975510166E-006   6.4800305884452600E-007  -2.6736753335750012E-005  -8.7988486805716362E-006   2.4112689396384809E-005  -2.4404942536140884E-005   5.3351595714365808E-005  -4.1606021763024279E-006  -8.3319001061805510E-006   4.5341111978415356E-005  -5.4702768555290772E-005   4.2394759556815523E-005   5.1939741452984905E-005   1.6715462452197635E-005   6.7616341166272104E-006  -1.3395334997733554E-005   1.3112196324786891E-005   5.8129967771137600E-005   9.8209523401789596E-005   7.5740485350564863E-005   4.7988252116005700E-005   8.7587185352044558E-005   1.3723515435301744E-004   2.0002751040479699E-004   3.0618523606786322E-004   3.2743393511364658E-004   4.2791569865094456E-004   5.3126515152226159E-004   6.6470683565231768E-004   6.5603427424534952E-004   6.6667323018022189E-004   1.6866048375639310E-004   1.3994277826867970E-004   2.3604123527777229E-004  -3.5552304467545784E-004  -1.3382773148687228E-003  -2.0750822340655358E-003  -2.2098204581069716E-003  -1.6801632114512226E-003  -5.6259184885383323E-004   3.9257104725176970E-004   3.2940273600046892E-004  -6.2236828539884625E-004  -3.9266539839638006E-004   6.9405270717573308E-006   8.9367468108750465E-005  -6.8314947036381742E-004  -5.7511186061602159E-004  -4.6310902149532599E-004   3.2917293817135085E-004  -9.8357707817718805E-004  -2.3282247414732555E-003  -6.4646779714268147E-004  -7.4714321015746654E-004  -2.8520192493210724E-003  -2.4450883327452491E-003  -1.2073151256090514E-003  -1.8521885033775825E-003  -2.7611995866203779E-004   2.3230793080188184E-003   7.0506568523317405E-003   1.3166319980453985E-002   2.4182780925862991E-002   4.2562791708697256E-002   6.5437799707967911E-002   9.8326534959767259E-002  0.13499051078103363       0.16064037677126969       0.16370048386720712       0.13252783298011062        5.9497227983562467E-002  -8.0434171928088188E-002 -0.26651453893487187      -0.43459823855011215      -0.50625384411596952      -0.46027385396462150        0.0000000000000000     
  -9.8398398398398399       -8.2850562018796432E-006  -9.4970171699587674E-006  -5.7529436577335736E-006  -4.1344154966186551E-006  -5.6540626114782930E-006  -6.3874460293530764E-006  -5.4062438550132361E-006  -4.1831539748214790E-006  -2.5714287691047315E-006  -3.0958019960865694E-007   2.5978457708775068E-006   6.5273297621493712E-006   1.1399229122549394E-005   1.6323053036336447E-005   2.1007010920518407E-005   2.5223126810902113E-005   2.8436631238515577E-005   2.9760078374001011E-005   2.8875734859812640E-005   2.6161837754510040E-005   2.2409199945451338E-005   1.8127337486078320E-005   1.3907860585287192E-005   1.0935926785449004E-005   1.0218087026582668E-005   3.6781834512788754E-006  -2.5371457941915106E-005  -6.0113014470990082E-006   1.6506359078471033E-005  -2.6252699769250167E-005   4.7226825681790299E-005   2.0271949783877810E-006  -9.2687413878341997E-006   4.6004034124682344E-005  -5.9615753474617088E-005   3.4736892673756191E-005   4.6829293010784325E-005   2.6824210556486996E-005   1.9019954849697261E-005  -8.6996357343705446E-006   8.8313942349126398E-006   5.1037195302456220E-005   9.3567633231375857E-005   7.7321231499873660E-005   5.8290720068606452E-005   9.7717007949353754E-005   1.2369970282549131E-004   1.9947013956822453E-004   3.1488397488883921E-004   3.3137566015266177E-004   4.3725296725350240E-004   5.4650193276061182E-004   6.9543878554021072E-004   6.7964798845377892E-004   7.4082989058979281E-004   2.6547252929482552E-004   1.1271586894936653E-004   2.5644759621764452E-004  -2.7662773531802695E-004  -1.2093122099749887E-003  -1.9168416123764367E-003  -2.1175971276845775E-003  -1.7653685119775155E-003  -8.3313972106963173E-004   1.3088261592451010E-005   1.8197528963520589E-004  -6.0715057199904761E-004  -4.5009306760146706E-004   1.0178011499372861E-005   1.8106405030375155E-004  -5.5585031556924954E-004  -5.9020523570351845E-004  -6.9673520231771182E-004   6.9803063156179297E-005  -4.4024542123506741E-004  -2.3161655565920882E-003  -1.1044123925969028E-003  -5.9942278952562875E-004  -2.9454720860229624E-003  -2.8187022317320539E-003  -1.2748761898150611E-003  -1.9492448418847216E-003  -2.5123721350011046E-004   2.0857846014233150E-003   6.5079925883939262E-003   1.1888728422846696E-002   2.0305822857608319E-002   3.5671004969019857E-002   5.4968691405973637E-002   8.3688560628488687E-002  0.12037023523871611       0.15428176852859646       0.17156051125890187       0.15470338924886798        8.9403008286856628E-002  -4.6887806674298205E-002 -0.23936741667115985      -0.42104744040832942      -0.50071104491897334      -0.44416072456137418        0.0000000000000000     
  -9.8198198198198199       -8.8891289356587356E-006  -9.7338102191373614E-006  -5.8301023415557453E-006  -4.5040942406788309E-006  -6.1534616462074371E-006  -6.9299206604579292E-006  -6.0482479894267253E-006  -4.9382834212783788E-006  -3.2685833924848576E-006  -8.3185332506661662E-007   2.1915750093624287E-006   6.2660698429192032E-006   1.1398370599392252E-005   1.6670941352973305E-005   2.1809199557099189E-005   2.6424235201398918E-005   2.9786024086449631E-005   3.1047532955720581E-005   2.9838009263373337E-005   2.6473305712328366E-005   2.1909066563634755E-005   1.7287242774409262E-005   1.3417709140560073E-005   1.1243819866895271E-005   1.1252782717943580E-005   4.6209047649633145E-006  -2.2209352003847112E-005   2.2255793812552593E-007   1.1637728966803625E-005  -2.5500957346709878E-005   3.4337287382670002E-005   1.1572269915228809E-006  -1.3760576475184871E-005   5.0536639099582174E-005  -5.2360561162593851E-005   3.4951694515423963E-005   4.8797205745535898E-005   2.2335242624833099E-005   1.9579418377280533E-005  -4.4583015259633734E-006   7.9857493860951809E-006   4.7203517130907474E-005   9.0228330430536290E-005   7.8685434131150716E-005   7.2603442243277463E-005   9.6962165326173457E-005   9.9322706804173331E-005   1.8246245966332898E-004   2.9934569090521478E-004   3.2371698123268879E-004   4.1020181666316012E-004   4.9110513772416414E-004   6.8096334935454229E-004   6.5740615881143137E-004   7.8498509613794828E-004   3.6970281920917377E-004   2.4000026825581961E-004   3.9248684638120080E-004  -3.7581997189001367E-005  -1.0388620005918824E-003  -1.8834929571023274E-003  -2.1991774859949427E-003  -1.9040993190450096E-003  -9.9643751176255050E-004  -1.5736585141423452E-004   1.4408681594247505E-004  -5.3271734397524742E-004  -6.3033196966794385E-004  -2.5099249829757563E-004   2.0471935720224190E-004  -3.1399351858012149E-004  -5.5684839386950459E-004  -7.9188294287901720E-004  -2.5832469578487491E-004   2.3234220939188211E-005  -2.0756354837592073E-003  -1.6166672201462318E-003  -3.9000388100083791E-004  -2.4230230312673280E-003  -3.2294145024684738E-003  -2.0890216296614141E-003  -2.4356318854229886E-003  -2.5720516422918097E-003  -1.3587974345676017E-003   2.3200996022229589E-003   6.5781838868232195E-003   1.4332269393572669E-002   3.0100412966158979E-002   5.2183836124161498E-002   8.3456221006345005E-002  0.12491665721141075       0.16366312754190415       0.18374657555873256       0.16890623565113794       0.10560700467291774       -2.2264996931521466E-002 -0.20646709526693860      -0.38403082000205607      -0.47348100662597103      -0.44513542963523123        0.0000000000000000     
