   0.00000000       1.18314512E-02
   4.16666679E-02   7.07881749E-02
  0.125000000      0.178875506    
  0.208333343      0.336193711    
  0.291666687      0.511660159    
  0.375000000      0.654640198    
  0.458333343      0.790000081    
  0.541666687      0.883949757    
  0.625000000      0.944410563    
  0.708333373      0.954036176    
  0.791666687      0.936489522    
  0.875000000      0.866302907    
  0.958333373      0.777867794    
   1.04166675      0.691036999    
   1.12500000      0.594781101    
   1.20833337      0.508551896    
   1.29166675      0.407082170    
   1.37500000      0.330879569    
   1.45833337      0.272925526    
   1.54166675      0.216475457    
   1.62500000      0.167645648    
   1.70833337      0.137866497    
   1.79166675      0.108187594    
   1.87500000       9.12425518E-02
   1.95833337       7.53001720E-02
   2.04166675       6.33684546E-02
   2.12500000       5.25396690E-02
   2.20833349       4.39167432E-02
   2.29166675       4.06079479E-02
   2.37500000       3.38900909E-02
   2.45833349       2.75732987E-02
   2.54166675       2.53674351E-02
   2.62500000       2.18581073E-02
   2.70833349       1.64437126E-02
   2.79166675       1.80479772E-02
   2.87500000       1.51402466E-02
   2.95833349       1.27338506E-02
   3.04166675       1.11295860E-02
   3.12500000       9.42505524E-03
   3.20833349       9.92638804E-03
   3.29166675       8.42238963E-03
   3.37500000       7.21919071E-03
   3.45833349       7.41972402E-03
   3.54166675       6.41705841E-03
   3.62500000       5.01332711E-03
   3.70833349       4.81279381E-03
   3.79166675       5.21386042E-03
   3.87500000       4.71252762E-03
   3.95833349       3.50932893E-03
   4.04166698       3.50932893E-03
   4.12500000       3.40906251E-03
   4.20833349       3.50932893E-03
   4.29166698       3.70986201E-03
   4.37500000       1.20319845E-03
   4.45833349       2.20586383E-03
   4.54166698       2.10559741E-03
   4.62500000       1.90506433E-03
   4.70833349       1.90506433E-03
   4.79166698       1.40373153E-03
   4.87500000       1.40373153E-03
