   0.00000000       1.84608293    
   4.16666679E-02   1.51853704    
  0.125000000       1.26006711    
  0.208333343       1.04597354    
  0.291666687      0.876256466    
  0.375000000      0.754605412    
  0.458333343      0.616044164    
  0.541666687      0.528111100    
  0.625000000      0.440280437    
  0.708333373      0.372844577    
  0.791666687      0.319756746    
  0.875000000      0.271588266    
  0.958333373      0.237357914    
   1.04166675      0.210711509    
   1.12500000      0.183552682    
   1.20833337      0.152089432    
   1.29166675      0.133846909    
   1.37500000      0.111812375    
   1.45833337      0.102998570    
   1.54166675       9.59270298E-02
   1.62500000       8.13739970E-02
   1.70833337       7.17402995E-02
   1.79166675       6.15941696E-02
   1.87500000       5.15505299E-02
   1.95833337       5.01157232E-02
   2.04166675       4.88858894E-02
   2.12500000       4.32491526E-02
   2.20833349       3.61776054E-02
   2.29166675       3.66900377E-02
   2.37500000       3.16682197E-02
   2.45833349       2.90035792E-02
   2.54166675       2.75687724E-02
   2.62500000       2.75687724E-02
   2.70833349       2.11121440E-02
   2.79166675       2.40842421E-02
   2.87500000       1.96773391E-02
   2.95833349       1.93698816E-02
   3.04166675       1.68077275E-02
   3.12500000       1.66027546E-02
   3.20833349       1.74226426E-02
   3.29166675       1.59878377E-02
   3.37500000       1.34256836E-02
   3.45833349       1.27082812E-02
   3.54166675       1.08635314E-02
   3.62500000       1.04535865E-02
   3.70833349       1.19908787E-02
   3.79166675       1.17859058E-02
   3.87500000       1.00436416E-02
   3.95833349       1.26057956E-02
   4.04166698       7.99391884E-03
   4.12500000       8.50635022E-03
   4.20833349       7.37900194E-03
   4.29166698       7.17402995E-03
   4.37500000       7.99391884E-03
   4.45833349       7.58397486E-03
   4.54166698       6.86657149E-03
   4.62500000       6.45662658E-03
   4.70833349       6.35414058E-03
   4.79166698       7.17402995E-03
   4.87500000       5.94419613E-03
