   0.00000000       8.71248823E-03
   4.16666679E-02   5.75825348E-02
  0.125000000      0.142103672    
  0.208333343      0.271689415    
  0.291666687      0.418399692    
  0.375000000      0.564609289    
  0.458333343      0.679674208    
  0.541666687      0.792035341    
  0.625000000      0.862936914    
  0.708333373      0.929031610    
  0.791666687      0.930333495    
  0.875000000      0.892278910    
  0.958333373      0.850218654    
   1.04166675      0.771205425    
   1.12500000      0.704109251    
   1.20833337      0.597556531    
   1.29166675      0.522048235    
   1.37500000      0.419801742    
   1.45833337      0.332476556    
   1.54166675      0.261675090    
   1.62500000      0.213606164    
   1.70833337      0.166138142    
   1.79166675      0.127482727    
   1.87500000       9.39346403E-02
   1.95833337       7.38057941E-02
   2.04166675       5.85839711E-02
   2.12500000       4.53650244E-02
   2.20833349       3.37483734E-02
   2.29166675       2.92419158E-02
   2.37500000       2.07297131E-02
   2.45833349       1.62232537E-02
   2.54166675       1.49213877E-02
   2.62500000       1.20172258E-02
   2.70833349       1.04149282E-02
   2.79166675       8.81263148E-03
   2.87500000       7.21033523E-03
   2.95833349       6.70961710E-03
   3.04166675       6.60947338E-03
   3.12500000       5.00717713E-03
   3.20833349       4.30617249E-03
   3.29166675       4.20602877E-03
   3.37500000       4.80689015E-03
   3.45833349       2.00287066E-03
   3.54166675       3.40488041E-03
   3.62500000       2.00287066E-03
   3.70833349       2.60373205E-03
   3.79166675       2.00287066E-03
   3.87500000       1.40200963E-03
   3.95833349       1.80258381E-03
   4.04166698       1.90272729E-03
   4.12500000       1.60229672E-03
   4.20833349       1.80258381E-03
   4.29166698       1.60229672E-03
   4.37500000       1.10157894E-03
   4.45833349       1.10157894E-03
   4.54166698       7.01004814E-04
   4.62500000       5.00717666E-04
   4.70833349       7.01004814E-04
   4.79166698       6.00861269E-04
   4.87500000       8.01148359E-04
