  -10.000000000000000        9.8282989847733591E-011   2.0676097121651529E-010   2.9233474896975531E-010   4.4180940499267189E-010   7.6929096752745853E-010   1.2633256218508178E-009   1.9155831589590715E-009   2.6179770165237702E-009   3.0416491651722811E-009   3.0000912191354107E-009   2.3689498022715249E-009   1.6765855874334735E-009   1.2091776674894679E-009   1.0305821371255389E-009   9.8130966157129071E-010   6.4722258935493081E-009   4.1260185648705149E-008   1.4703783813564263E-007   4.2659396914179293E-008   1.4870963007296606E-007   7.8836838453128111E-008   6.4779992009384330E-008   4.8334691447210844E-008   3.5838329116680240E-008   1.2725269726961416E-008   6.1472667342328219E-009   1.2798764386644620E-008   4.5331559434182981E-008   2.4207585196811868E-007   1.7333798478643360E-007   0.0000000000000000     
  -9.9799799799799800        9.7806133830251281E-011   1.9096608059794777E-010   2.6614035532109735E-010   4.1930427240087114E-010   7.5532463967631453E-010   1.2620119968197090E-009   1.9315672977640284E-009   2.6615077083670100E-009   3.1066723331269506E-009   3.1393219061840499E-009   2.5640723111723540E-009   1.9127106326821677E-009   1.4874821138507067E-009   1.3201696273428200E-009   1.0818827269087232E-009   7.1323389822565196E-009   4.3909167676586933E-008   1.4971079548649367E-007   4.6967686460396765E-008   1.5015540247534680E-007   7.7379062905272703E-008   7.3741995156933283E-008   4.7851775896679648E-008   4.3626558592964226E-008   2.4772548446100676E-008   3.0304521507272343E-009   6.5696453666778716E-009   4.7212162472087055E-008   2.2561868728366517E-007   2.0658188717908506E-007   0.0000000000000000     
  -9.9599599599599600        1.0058424762960199E-010   1.8076590229418527E-010   2.4074238434136143E-010   3.7175970722064886E-010   6.7343173632468332E-010   1.1098945473356378E-009   1.6832311273014015E-009   2.2877510054767310E-009   2.6227144537764030E-009   2.5988714065092192E-009   2.1136218952167774E-009   1.5473905943690116E-009   1.2470110114331011E-009   1.2534259993866041E-009   8.6299441792299785E-010   6.7605845017054157E-009   4.4380287738535279E-008   1.5182430132360486E-007   5.3719661081023640E-008   1.5052257996929986E-007   6.9992368195037496E-008   6.9055262705972980E-008   5.0863650177606430E-008   3.5010905461167321E-008   3.3312383778238593E-008   9.4547957220059080E-009   7.4978950443173478E-009   3.7689676869683930E-008   2.1225526278927445E-007   2.5240536166569058E-007   0.0000000000000000     
  -9.9399399399399400        1.0661569472662823E-010   1.7560084578520444E-010   2.1921426438097030E-010   3.2083821601406295E-010   5.6972941451659496E-010   9.5419475623470931E-010   1.4523507956571243E-009   2.0119487484558787E-009   2.4351278946136482E-009   2.5930209873164870E-009   2.2917714680837600E-009   1.7343847458112050E-009   1.4252887672134105E-009   1.5414360916151832E-009   1.0062915963698306E-009   7.4679560472269625E-009   4.8593952990044405E-008   1.6861683299295849E-007   7.6993419725363405E-008   1.7291576980599613E-007   8.8319371391820283E-008   9.3501397055589325E-008   5.8922340876396779E-008   4.3989536775393372E-008   3.8829598855514455E-008   8.4549475680495484E-009   1.0528498187319953E-008   4.3727906385919781E-008   1.4321061766769782E-007   3.2822430938462191E-007   0.0000000000000000     
  -9.9199199199199199        1.1590200354263509E-010   1.7616097757740909E-010   2.1122876632781827E-010   3.1619300567030335E-010   5.9097306287627962E-010   1.0560084517238296E-009   1.6743046149661914E-009   2.3643657574808834E-009   2.8949746438832581E-009   2.9981074169535258E-009   2.5770160023307632E-009   1.7126595527424357E-009   1.1485614306386090E-009   1.2128189782868103E-009   6.1016570620222923E-010   6.3389620685715076E-009   4.8773822164844741E-008   1.6422641272410765E-007   7.4183302794371645E-008   1.6997109692791050E-007   8.8893377698773295E-008   8.3609836750944345E-008   5.6085427687701539E-008   4.2402237439057249E-008   3.1502068910079775E-008   4.8776410906922011E-009   1.9725822918861570E-008   2.1682003436066256E-008   1.3550775999981032E-007   3.8763953210722558E-007   0.0000000000000000     
  -9.8998998998998999        1.2844689937047267E-010   1.8067053920437254E-010   1.9900646849313752E-010   2.8907206502639002E-010   5.3016627221043543E-010   9.5779369784047337E-010   1.5580547627926210E-009   2.2571304151203373E-009   2.8972642114963291E-009   3.1710159453120780E-009   2.8888273393487330E-009   1.9964002483990659E-009   1.3298247984985873E-009   1.3042003123644292E-009   5.7697315715733100E-010   5.4929252135201804E-009   4.7722174393580752E-008   1.6837872435118635E-007   8.4758036705660166E-008   1.5375342996046644E-007   9.1716538211130074E-008   8.0272569608621897E-008   5.6445789546543526E-008   4.8302395566366259E-008   4.3243109150723793E-008   5.0185262392538457E-009   3.2581755671251096E-008   2.0586004664723529E-008   9.4757045063380323E-008   3.9529407404174792E-007   0.0000000000000000     
  -9.8798798798798799        1.4425111283191732E-010   1.9145328838782868E-010   1.9778981240373695E-010   2.8900408333943309E-010   5.3118785741386188E-010   9.5091042244052835E-010   1.5543965203423925E-009   2.2553637859786723E-009   2.8829851500769744E-009   3.1664357092531024E-009   2.9642546227770917E-009   2.1979323814345536E-009   1.6986318974759756E-009   1.9074056190891034E-009   1.1597272553296871E-009   6.5522019653379828E-009   5.1378948527096496E-008   1.6817141502057896E-007   8.3285368096112080E-008   1.4016630645736937E-007   8.1137740703615822E-008   7.3798052154403360E-008   6.7974826651858374E-008   6.0220666606144043E-008   7.6256023609994174E-008   2.5948275349746402E-008   2.4850528712065318E-008   5.6947724351597572E-008   4.3013186036923830E-008   4.1096326285511025E-007   0.0000000000000000     
  -9.8598598598598599        1.6331633173384188E-010   2.0759865028490522E-010   2.0025622702161789E-010   2.8296964521868973E-010   5.1454721579124008E-010   9.2604650808532916E-010   1.5302657032461988E-009   2.2578272575061295E-009   2.9639853228032291E-009   3.4398442840123343E-009   3.5110304608698813E-009   2.9657234127211062E-009   2.5595054419607203E-009   2.7824852950363593E-009   1.7702145411025434E-009   6.4408157759039810E-009   5.0856598394777189E-008   1.6300805696577396E-007   8.2876104409327137E-008   1.4467181826966725E-007   7.9064279809495496E-008   8.8420000805640241E-008   8.6117600469101585E-008   8.4194858605496137E-008   1.1097311247484032E-007   4.9572013101710991E-008   2.3616239800641679E-008   7.1464499375456043E-008   3.9679695821323731E-008   3.7063361086217615E-007   0.0000000000000000     
  -9.8398398398398399        1.8565037408442949E-010   2.2699830230992408E-010   1.9477938993403389E-010   2.4603841175360120E-010   4.3356617388569549E-010   7.5946959286128991E-010   1.2433720548463752E-009   1.8623137717291555E-009   2.4811173979778848E-009   2.9236592318449291E-009   3.0645352091463970E-009   2.6846757815885980E-009   2.4052801125915747E-009   2.6622672460794270E-009   1.8085300473982020E-009   5.7252043665414126E-009   5.1324666280859103E-008   1.7638282306066423E-007   1.0755870647877171E-007   1.5294833759238811E-007   8.1170094145674554E-008   9.4872654991557567E-008   7.4800830007303636E-008   6.3201515440273366E-008   9.2142072649056587E-008   5.6686218554297579E-008   1.7907849880738306E-008   7.5615851284675792E-008   3.3015560936688607E-008   3.0705401131055984E-007   0.0000000000000000     
  -9.8198198198198199        2.1126228639576603E-010   2.5523197289043597E-010   2.1407554467265346E-010   2.6873258025694104E-010   4.6574218257661527E-010   7.9829612469545994E-010   1.2787166605070761E-009   1.8389367256818225E-009   2.3302184626379712E-009   2.5791990217165484E-009   2.5453045861519982E-009   2.1301058622214129E-009   1.8762950319926998E-009   2.0680151916044809E-009   1.4450533789049889E-009   4.0975059950362043E-009   4.5452372368012941E-008   1.5883700140225371E-007   9.3503095624476100E-008   1.4966528006066201E-007   7.1496005925592393E-008   9.1049128720882952E-008   6.6233729317820386E-008   5.6288131823855723E-008   8.6060347842402237E-008   7.0030056996573336E-008   1.2856789371874977E-008   9.1321940627432743E-008   3.4742474713900597E-008   2.9267225781017957E-007   0.0000000000000000     
