  -10.000000000000000        100.00000000000000        103.36111111111110        106.77777777777779        110.25000000000000        113.77777777777777        117.36111111111113        121.00000000000000        124.69444444444443        128.44444444444446        132.25000000000000        136.11111111111109        140.02777777777780        144.00000000000000        148.02777777777777        152.11111111111109        156.25000000000000        160.44444444444443        164.69444444444440        169.00000000000000        173.36111111111109        177.77777777777774        182.25000000000000        186.77777777777777        191.36111111111109        196.00000000000000        200.69444444444443        205.44444444444440        210.25000000000000        215.11111111111109        220.02777777777774        0.0000000000000000     
  -9.9799799799799800        99.600000400801207        102.95443817190562        106.36443149856565        109.82998038078118        113.35108481855228        116.92774481187895        120.55996036076117        124.24773146519892        127.99105812519227        131.78994034074114        135.64437811184555        139.55437143850560        143.51992032072113        147.54102475849220        151.61768475181887        155.74990030070111        159.93767140513887        164.18099806513217        168.47988028068107        172.83431805178552        177.24431137844547        181.70986026066106        186.23096469843216        190.80762469175880        195.43984024064105        200.12761134507880        204.87093800507211        209.66982022062103        214.52425799172545        219.43425131838541        0.0000000000000000     
  -9.9599599599599600        99.200802404005614        102.54856683510336        105.95188682175670        109.41076236396557        112.92519346172999        116.49518011505000        120.12072232392553        123.80182008835661        127.53847340834329        131.33068228388549        135.17844671498324        139.08176670163658        143.04064224384544        147.05507334160987        151.12505999492984        155.25060220380541        159.43169996823650        163.66835328822313        167.96056216376536        172.30832659486310        176.71164658151642        181.17052212372533        185.68495322148974        190.25493987480971        194.88048208368528        199.56157984811637        204.29823316810300        209.09044204364525        213.93820647474300        218.84152646139628        0.0000000000000000     
  -9.9399399399399400        98.802406009613222        102.14349710070429        105.54014374735097        108.99234594955315        112.50010370731090        116.06341702062424        119.68228588949310        123.35671031391750        127.08669029389752        130.87222582943303        134.71331692052411        138.60996356717078        142.56216576937297        146.56992352713073        150.63323684044403        154.75210570931293        158.92653013373732        163.15651011371730        167.44204564925286        171.78313674034393        176.17978338699055        180.63198558919279        185.13974334695052        189.70305666026383        194.32192552913273        198.99634995355714        203.72632993353710        208.51186546907269        213.35295656016376        218.24960320681038        0.0000000000000000     
  -9.9199199199199199        98.404811217624029        101.73922896870843        105.12920227534843        108.57473113754395        112.07581555529502        115.63245552860168        119.24465105746387        122.91240214188161        126.63570878185494        130.41457097738379        134.24898872846819        138.13896203510819        142.08449089730371        146.08557531505477        150.14221528836140        154.25441081722363        158.42216190164137        162.64546854161466        166.92433073714355        171.25874848822795        175.64872179486792        180.09425065706347        184.59533507481453        189.15197504812116        193.76417057698339        198.43192166140113        203.15522830137442        207.93409049690331        212.76850824798771        217.65848155462766        0.0000000000000000     
  -9.8998998998998999        98.008018028038052        101.33576243911578        104.71906240574910        108.15791792793794        111.65232900568235        115.20229563898233        118.80781782783785        122.46889557224891        126.18552887221557        129.95771772773776        133.78546213881549        137.66876210544882        141.60761762763764        145.60202870538205        149.65199533868199        153.75751752753754        157.91859527194862        162.13522857191523        166.40741742743745        170.73516183851518        175.11846180514846        179.55731732733736        184.05172840508175        188.60169503838171        193.20721722723724        197.86829497164831        202.58492827161493        207.35711712713714        212.18486153821488        217.06816150484815        0.0000000000000000     
  -9.8798798798798799        97.612026440855274        100.93309751192633        104.30972413855298        107.74190632073515        111.22964405847287        114.77293735176619        118.37178620061503        122.02619060501942        125.73615056497941        129.50166608049491        133.32273715156597        137.19936377819263        141.13154596037478        145.11928369811253        149.16257699140579        153.26142584025467        157.41583024465905        161.62579020461899        165.89130572013454        170.21237679120560        174.58900341783220        179.02118560001443        183.50892333775215        188.05221663104544        192.65106547989430        197.30546988429870        202.01542984425865        206.78094535977419        211.60201643084525        216.47864305747186        0.0000000000000000     
  -9.8598598598598599        97.216836456075697        100.53123418714009        103.90118747376006        107.32669631593555        110.80776071366661        114.34438066695326        117.93655617579542        121.58428724019313        125.28757386014645        129.04641603565528        132.86081376671967        136.73076705333963        140.65627589551514        144.63734029324618        148.67396024653280        152.76613575537499        156.91386681977272        161.11715343972600        165.37599561523484        169.69039334629923        174.06034663291916        178.48585547509472        182.96691987282577        187.50353982611236        192.09571533495458        196.74344639935228        201.44673301930555        206.20557519481443        211.01997292587882        215.88992621249875        0.0000000000000000     
  -9.8398398398398399        96.822448073699320        100.13017246475704        103.49345241137034        106.91228791353916        110.38667897126355        113.91662558454351        117.50212775337900        121.14318547777005        124.83979875771669        128.59196759321884        132.39969198427656        136.26297193088988        140.18180743305868        144.15619849078305        148.18614510406300        152.27164727289852        156.41270499728958        160.60931827723616        164.86148711273836        169.16921150379608        173.53249145040934        177.95132695257820        182.42571801030257        186.95566462358252        191.54116679241804        196.18222451680910        200.87883779675568        205.63100663225788        210.43873102331560        215.30201096992886        0.0000000000000000     
  -9.8198198198198199        96.428861293726158        99.729912344777205        103.08651895138382        106.49868111354598        109.96639883126369        113.48967210453698        117.06850093336580        120.70288531775017        124.39282525769013        128.13832075318561        131.93937180423666        135.79597841084330        139.70814057300544        143.67585829072314        147.69913156399639        151.77796039282526        155.91234477720963        160.10228471714956        164.34778021264509        168.64883126369611        173.00543787030270        177.41760003246489        181.88531775018259        186.40859102345587        190.98741985228472        195.62180423666908        200.31174417660901        205.05723967210454        209.85829072315556        214.71489732976215        0.0000000000000000     
